,N_est,lower,upper,decade,region_name,model_type,count_cps
501,40310.35007985461,38283.99773618078,42368.544792780536,1860,German world,base_model,2768
502,10.297804165431858,8.403449756366857,12.405033777860716,500,Italy,base_model,2
503,9.650961577297606,7.713355504532455,11.814680773219502,510,Italy,base_model,2
504,5.715253545735756,4.663199987559875,6.86277100942882,530,Italy,base_model,1
505,23.710287732652056,19.315229051922593,28.399371680140515,540,Italy,base_model,4
506,7.3865662434809725,5.960067675332431,8.974841793262897,600,Italy,base_model,1
507,7.645773198483997,6.144193869651496,9.320662050085863,610,Italy,base_model,1
508,9.572818531996734,7.43508658118673,11.941329917757946,710,Italy,base_model,1
509,9.613427539808587,7.501653021375617,11.906509048116057,740,Italy,base_model,1
510,9.566081816249156,7.503914086009637,11.825619921632203,750,Italy,base_model,1
511,18.552857007798128,14.75608740478518,22.62905722584353,780,Italy,base_model,2
512,24.859101288174124,20.566756249676228,29.499160315634505,840,Italy,base_model,3
513,8.099085260880944,6.748226104873528,9.547457884005535,850,Italy,base_model,1
514,7.9114717535882715,6.618820052583568,9.29049093751604,860,Italy,base_model,1
515,7.542445176928418,6.359948800297926,8.802487663301891,880,Italy,base_model,1
516,7.364163003373851,6.235733236959611,8.563807559132435,890,Italy,base_model,1
517,6.582846404493238,5.605800685926862,7.610490647003213,940,Italy,base_model,1
518,6.454856379348792,5.500463236153759,7.456262411208602,950,Italy,base_model,1
519,11.465237142237584,9.624103580422164,13.397289233501965,970,Italy,base_model,2
520,5.9920263230149615,5.120117857695762,6.897701387791625,1000,Italy,base_model,1
521,5.898182077489998,5.042565193704909,6.77834027145136,1020,Italy,base_model,1
522,5.870030760352285,5.029625359474949,6.739690461539852,1030,Italy,base_model,1
523,40.974364753281584,35.21191720462253,47.03097744209595,1040,Italy,base_model,7
524,16.54391090905908,14.111221133684364,19.102338521303995,1050,Italy,base_model,3
525,11.706039952854185,10.102816404959842,13.375750027492616,1060,Italy,base_model,2
526,11.786442357565102,10.238243316590653,13.395820382224626,1080,Italy,base_model,2
527,29.857351756655103,26.164733454093707,33.74166600988494,1100,Italy,base_model,5
528,18.0727147845413,15.918687619638458,20.366493837466674,1110,Italy,base_model,3
529,24.343325762812622,21.532723102589763,27.30375271606174,1120,Italy,base_model,4
530,120.6960890496496,107.11406435301147,135.09215248698183,1140,Italy,base_model,20
531,11.643735341753535,10.331404446777736,13.059032938792408,1150,Italy,base_model,2
532,12.834220906843191,11.534941241424333,14.240401703668619,1160,Italy,base_model,2
533,13.040749174169697,11.745678218327697,14.438387954540636,1170,Italy,base_model,2
534,57.68341910510055,51.83673661819291,63.89259112765674,1180,Italy,base_model,9
535,6.750273856192814,6.09432946420126,7.438779935093479,1190,Italy,base_model,1
536,48.13560164592581,43.529724951299116,52.97246069008147,1200,Italy,base_model,7
537,14.019951644541447,12.681952999520957,15.400286582144473,1210,Italy,base_model,2
538,69.50386236852684,62.73331420220118,76.46147693321105,1220,Italy,base_model,10
539,28.189737180765295,25.44893219337218,31.02591576277155,1230,Italy,base_model,4
540,280.129001555988,253.23111935521754,307.4810213723937,1240,Italy,base_model,38
541,22.82989724610126,20.643734554617158,25.020673836947097,1250,Italy,base_model,3
542,214.68823137938347,193.6939921795554,235.58301691612238,1260,Italy,base_model,28
543,86.38491973873906,77.89058865928985,94.89657502588767,1270,Italy,base_model,11
544,493.19150356634,444.92693571160777,541.7187182478951,1280,Italy,base_model,61
545,58.06752112208294,52.32538094658388,63.76931850758637,1290,Italy,base_model,7
546,266.22456331109964,239.27504765845342,292.9538694831377,1300,Italy,base_model,32
547,68.26739115230498,61.36768102401679,75.09676752691156,1310,Italy,base_model,8
548,217.0738399762331,195.16113931796565,238.83316695421317,1320,Italy,base_model,25
549,90.29055286738387,81.38083391266461,99.19861827036631,1330,Italy,base_model,10
550,503.90273965925735,454.230071696706,553.7112354801427,1340,Italy,base_model,55
551,149.47515367982226,134.91082996466127,163.96063250572684,1350,Italy,base_model,16
552,264.6196363758283,239.0170848884988,290.0647927138837,1360,Italy,base_model,28
553,133.9568408848211,121.32095940058488,146.67736645667338,1370,Italy,base_model,14
554,798.6940020507747,725.5176026457868,871.7354637099075,1380,Italy,base_model,81
555,158.55761167220265,144.27011140446172,172.8903081926166,1390,Italy,base_model,16
556,308.4149065865007,281.9286165018785,335.0304082958823,1400,Italy,base_model,30
557,217.1934095065472,198.99467369150187,235.67751026739762,1410,Italy,base_model,21
558,603.865902952232,555.4120014337399,653.1122765210788,1420,Italy,base_model,57
559,257.56269655274895,237.45569102939467,278.19018993627157,1430,Italy,base_model,24
560,1271.9319570757793,1176.367706183237,1370.5251262298675,1440,Italy,base_model,116
561,343.81398874606197,318.7198034656355,369.86159630929154,1450,Italy,base_model,31
562,1225.1149661951854,1139.1719103230996,1313.8918752252341,1460,Italy,base_model,109
563,596.6507946044238,556.1245729038194,638.3515795085636,1470,Italy,base_model,52
564,2660.125720134523,2484.57913412577,2839.8758506407507,1480,Italy,base_model,228
565,928.5570159711631,867.8652293486941,990.322853692727,1490,Italy,base_model,79
566,2130.754729654289,1992.6460000616676,2268.5894666120744,1500,Italy,base_model,179
567,1275.7788189954701,1194.7137167752626,1357.2890636501245,1510,Italy,base_model,106
568,2102.71027801778,1971.9163320391274,2233.5455947595874,1520,Italy,base_model,172
569,1215.5778453046805,1141.5568219933516,1290.8197564318657,1530,Italy,base_model,98
570,5020.051635807272,4713.795580742789,5329.781003098599,1540,Italy,base_model,403
571,1707.0660142808106,1603.1750901112766,1811.2778933798488,1550,Italy,base_model,136
572,3227.7702477242074,3032.7454749497942,3425.8323968048862,1560,Italy,base_model,256
573,2304.108825934094,2165.6062676221336,2446.4618339966073,1570,Italy,base_model,181
574,4424.704318669493,4161.662810226979,4696.814821331895,1580,Italy,base_model,345
575,2085.350099594982,1961.99008033348,2213.024245252558,1590,Italy,base_model,162
576,4286.283873278562,4033.2770716697682,4545.636063665033,1600,Italy,base_model,331
577,2838.5822358942896,2671.7681240809125,3008.496702408999,1610,Italy,base_model,219
578,4027.664927240642,3795.10731500279,4263.6872284316105,1620,Italy,base_model,310
579,2533.8583665014953,2389.3259786405483,2678.569523488701,1630,Italy,base_model,195
580,4501.627835525397,4246.13271337748,4756.574883519918,1640,Italy,base_model,346
581,2348.0234646874715,2216.6080960366085,2480.3392735181637,1650,Italy,base_model,182
582,3470.8441312547725,3277.2680238137636,3665.8920823741746,1660,Italy,base_model,268
583,2429.876495614188,2296.333509425346,2565.018439029787,1670,Italy,base_model,188
584,4066.652851501366,3844.927317870906,4290.372792046391,1680,Italy,base_model,315
585,2616.700394183211,2472.9636656408757,2761.7787288995783,1690,Italy,base_model,204
586,3720.155195387138,3516.0448586217635,3926.556729002462,1700,Italy,base_model,290
587,2852.0535114394584,2695.37595241105,3013.370581880026,1710,Italy,base_model,224
588,4459.606108357001,4212.952596574848,4713.24408434145,1720,Italy,base_model,352
589,2816.764116926378,2659.7537835152,2980.076702824451,1730,Italy,base_model,223
590,5168.70965879747,4876.310657066033,5469.25143603592,1740,Italy,base_model,412
591,3608.003345865593,3404.120197170805,3820.031146118292,1750,Italy,base_model,289
592,4930.561131906018,4651.409807505609,5219.699122126247,1760,Italy,base_model,397
593,4291.400192271467,4050.2050327908305,4545.207595183872,1770,Italy,base_model,347
594,5877.319997709024,5546.6772256144,6218.382183024942,1780,Italy,base_model,479
595,3651.836582264951,3448.4338136360843,3864.5944352059855,1790,Italy,base_model,299
596,5333.409044676622,5039.131001502603,5639.91869061769,1800,Italy,base_model,439
597,4968.493110341053,4699.546483904306,5247.557145658754,1810,Italy,base_model,411
598,6144.109913882124,5816.88469693531,6484.94181606229,1820,Italy,base_model,512
599,5705.250076015834,5403.249546131474,6024.7675777547,1830,Italy,base_model,476
600,10925.166062279053,10344.094799888026,11544.394155562302,1840,Italy,base_model,915
601,9530.449502005458,9002.212714857164,10089.856780301663,1850,Italy,base_model,800
602,12064.222449055093,11349.505996694556,12807.868563860999,1860,Italy,base_model,1015
603,5.992588157546665,4.681925849389903,7.427035214901952,-20,Spain,base_model,1
604,5.914260519142612,4.549511449921604,7.403548500377212,40,Spain,base_model,1
605,10.660282192998094,7.922668802216852,13.627437749681892,60,Spain,base_model,2
606,17.13574689598628,13.06874764723136,21.607352272038188,80,Spain,base_model,3
607,5.157453940020677,3.9709785814080854,6.438314141593617,140,Spain,base_model,1
608,3.4919558353237563,2.825992337979018,4.256094447965582,380,Spain,base_model,1
609,11.301247492500258,9.109563910270943,13.712116059627313,440,Spain,base_model,3
610,5.879193973704949,4.740274583682984,7.11208069581313,580,Spain,base_model,1
611,6.09283090499961,4.904734620628613,7.37662237829805,590,Spain,base_model,1
612,8.138645880477773,6.383168857573855,10.079349977134875,750,Spain,base_model,1
613,27.478237007158757,22.0010276846542,33.390432713388144,820,Spain,base_model,4
614,7.0626257331407585,5.81124045066139,8.407751440411717,840,Spain,base_model,1
615,6.28794365482487,5.2866300323613755,7.361155356444496,890,Spain,base_model,1
616,6.143232489528005,5.18350532217446,7.1797631968779125,900,Spain,base_model,1
617,5.632033305264243,4.785387934229371,6.5636161064150125,940,Spain,base_model,1
618,5.260107624219217,4.465609747646608,6.1240369268600565,980,Spain,base_model,1
619,5.192708196211726,4.411619114081151,6.038002725291854,990,Spain,base_model,1
620,5.020535878014757,4.29339981941782,5.807802376941519,1040,Spain,base_model,1
621,5.016000754656389,4.30170942470911,5.790409791050174,1050,Spain,base_model,1
622,5.033182857780714,4.336403827171796,5.776213588312438,1070,Spain,base_model,1
623,5.054264132770571,4.368988380311103,5.782684159047517,1080,Spain,base_model,1
624,10.240297514126905,8.905936335024913,11.649965126131091,1100,Spain,base_model,2
625,5.16455130249734,4.507892598752048,5.864067211369381,1110,Spain,base_model,1
626,5.275455117542255,4.627274711575528,5.955457999908818,1130,Spain,base_model,1
627,32.05005311577808,28.157979473406833,36.057603618728976,1140,Spain,base_model,6
628,20.659606052942078,18.068170139626154,23.326125913095975,1150,Spain,base_model,4
629,15.48501666558037,13.545475128174457,17.491848339826984,1160,Spain,base_model,3
630,26.876088554698544,23.655511117139355,30.257208895051026,1190,Spain,base_model,5
631,34.28839649400492,30.360920610935622,38.382653544975035,1200,Spain,base_model,6
632,5.993658165078028,5.32830272045391,6.681972452855565,1210,Spain,base_model,1
633,6.111766220295268,5.434647210180586,6.80980614591924,1220,Spain,base_model,1
634,6.235462052483688,5.542243995968103,6.952663661855378,1230,Spain,base_model,1
635,50.91556642400364,45.248262496036084,56.838777585596844,1240,Spain,base_model,8
636,30.18430336921507,26.474206709003038,34.142918947555366,1260,Spain,base_model,5
637,19.338391458751435,17.048486532678837,21.784643410648226,1270,Spain,base_model,3
638,68.25692583961514,60.383426868785264,76.53406587052325,1280,Spain,base_model,10
639,13.150000088990677,11.521815948772568,14.858078825661059,1290,Spain,base_model,2
640,56.81426298069786,50.13268062782706,63.84210715308706,1300,Spain,base_model,8
641,28.521831709176602,25.11769372148929,32.14709656770904,1310,Spain,base_model,4
642,30.142835459445234,26.665601690612895,33.83227319209865,1320,Spain,base_model,4
643,139.29839481719387,123.16252520738115,156.54855820913593,1340,Spain,base_model,18
644,40.04158653138104,35.51619767070152,44.93180784237691,1350,Spain,base_model,5
645,48.003249685583285,42.53579090886164,53.93740383482315,1360,Spain,base_model,6
646,41.63137785428688,37.05876201265423,46.573838663507445,1370,Spain,base_model,5
647,134.7631152077291,120.09167285501002,150.63423363816955,1380,Spain,base_model,16
648,43.218119679578244,38.609777138825905,48.19088108412777,1390,Spain,base_model,5
649,137.8192549858551,123.01464593338665,153.8160435270156,1400,Spain,base_model,16
650,62.70288182199154,56.25606539822615,69.69270167942204,1410,Spain,base_model,7
651,107.34735101492272,96.34613816452607,119.24554620864546,1420,Spain,base_model,12
652,54.589759065688426,49.11986198646971,60.47665913956905,1430,Spain,base_model,6
653,328.5305586013198,296.73600156806475,362.60142568243725,1440,Spain,base_model,35
654,104.18660928476707,94.23637085613882,114.6973026747315,1450,Spain,base_model,11
655,144.59396234622818,131.033615079632,158.9509285108924,1460,Spain,base_model,15
656,68.9233966889125,62.64855706268821,75.58938857629036,1470,Spain,base_model,7
657,346.35996404056147,314.8691959509302,379.31322782435115,1480,Spain,base_model,35
658,100.12277841780998,91.11089012038688,109.54927163697725,1490,Spain,base_model,10
659,526.342310888022,479.16817931898044,575.0797918065365,1500,Spain,base_model,52
660,263.2659785099498,239.5889638391985,288.1421289364056,1510,Spain,base_model,26
661,545.8470453593463,497.2106962580834,596.7244650013378,1520,Spain,base_model,53
662,239.2036501665279,217.66317367634696,261.6508577970149,1530,Spain,base_model,23
663,1479.0234243666014,1346.2365426414085,1616.2422490419062,1540,Spain,base_model,140
664,567.3235266101901,516.9168550662995,619.2709489162548,1550,Spain,base_model,53
665,1095.8016399645599,998.044427050773,1196.44403091708,1560,Spain,base_model,102
666,568.3448885331047,517.5228680233888,621.1926944915169,1570,Spain,base_model,53
667,1394.572610370993,1271.6519610275177,1523.5527692100002,1580,Spain,base_model,128
668,829.8134762084553,756.7820069909927,906.2304603396361,1590,Spain,base_model,76
669,1144.6158823472829,1044.008227288384,1247.875638019342,1600,Spain,base_model,104
670,595.9797831872073,544.0386584902644,649.4825978103684,1610,Spain,base_model,54
671,1364.6548896976913,1245.3872199520972,1486.9852684733444,1620,Spain,base_model,124
672,609.488633550515,556.6731241297134,663.6160946852008,1630,Spain,base_model,55
673,1398.7918551953849,1278.7237321285268,1523.301035833019,1640,Spain,base_model,127
674,685.5918144081691,627.4413847093217,746.5597956586131,1650,Spain,base_model,62
675,805.4419499458552,737.3740566598125,876.5983792930358,1660,Spain,base_model,73
676,603.464093191319,552.4854369488016,656.9794216514914,1670,Spain,base_model,55
677,988.8140219537111,906.218106641162,1075.5917004117748,1680,Spain,base_model,90
678,834.5308161366461,764.7595576273874,907.8890657634055,1690,Spain,base_model,76
679,979.624628494384,897.5458448597117,1065.9947302342403,1700,Spain,base_model,90
680,658.1838345489492,603.2076272316925,716.9364364968787,1710,Spain,base_model,61
681,807.0747426558147,739.5077302768615,879.3333445216492,1720,Spain,base_model,75
682,673.4693200227734,616.9611038035893,734.5610673952658,1730,Spain,base_model,63
683,1434.6608215924637,1314.7209108979034,1564.7073820549574,1740,Spain,base_model,135
684,1049.1709213809036,961.1413580862256,1144.4356142409883,1750,Spain,base_model,99
685,1254.044657121289,1147.720270032931,1369.0505168588768,1760,Spain,base_model,119
686,1056.8097259439012,967.1829407391543,1153.9607069158185,1770,Spain,base_model,101
687,1816.5179510902303,1662.5889633188738,1982.232153942214,1780,Spain,base_model,174
688,1277.2796021314207,1169.9095549551944,1392.8997402220111,1790,Spain,base_model,123
689,1532.5370972491892,1404.0123673828284,1668.701627516101,1800,Spain,base_model,148
690,1438.9001312561916,1318.0852241801533,1567.5583749917755,1810,Spain,base_model,140
691,1324.604452903606,1213.853818634346,1441.3418759616186,1820,Spain,base_model,129
692,894.2549367200984,819.2072637970824,973.1685074825193,1830,Spain,base_model,88
693,2889.116873640424,2648.434712665682,3143.5505396177073,1840,Spain,base_model,285
694,2684.1522595115107,2456.6004221292264,2925.688490686572,1850,Spain,base_model,265
695,4730.400186892355,4318.049731976498,5165.129175397339,1860,Spain,base_model,470
696,5.20290319713858,3.9366750659369094,6.6718710997226,-360,Persian world,base_model,1
697,5.353048706343597,4.034472985822035,6.808401597679807,540,Persian world,base_model,1
698,5.9743924794709615,4.473169863119951,7.6193535923674265,570,Persian world,base_model,1
699,8.135765130490586,5.9221649215557335,10.626929499338896,670,Persian world,base_model,1
700,8.525027948440806,6.197011368651055,11.212838958225163,700,Persian world,base_model,1
701,17.294442203942527,12.592817200472522,22.694055657157516,730,Persian world,base_model,2
702,8.62998833454824,6.30967429384777,11.303819692768686,740,Persian world,base_model,1
703,8.432483643295926,6.252023884463118,10.92417702736146,770,Persian world,base_model,1
704,40.63064946009271,29.98125600718565,52.75635507260308,780,Persian world,base_model,5
705,8.203784285876228,6.125539731139585,10.550930107122792,790,Persian world,base_model,1
706,16.13604370564899,12.091464653790295,20.67593691328383,800,Persian world,base_model,2
707,15.5324402388946,11.76092414900768,19.65445908528512,820,Persian world,base_model,2
708,22.318642864373665,17.039501119134663,27.883197542119174,840,Persian world,base_model,3
709,7.2721527649281255,5.5940040961556265,9.075518391596376,850,Persian world,base_model,1
710,14.209066102817724,10.98384494139383,17.67546115635869,860,Persian world,base_model,2
711,20.32509630199397,15.821025079893811,25.180835594045877,880,Persian world,base_model,3
712,6.6159388629286315,5.1784063056894105,8.161056054639948,890,Persian world,base_model,1
713,25.8488522505348,20.267235728093898,31.836380676329668,900,Persian world,base_model,4
714,35.256761705686756,27.58078416900145,43.49776572927015,930,Persian world,base_model,6
715,63.11472609730476,49.35668117144108,77.83734430451253,940,Persian world,base_model,11
716,11.611189552648375,9.166091698900852,14.233702355141384,950,Persian world,base_model,2
717,5.7015659634711575,4.505583464794893,6.980721251372505,960,Persian world,base_model,1
718,22.431774921649335,17.717383943239135,27.46176852869115,970,Persian world,base_model,4
719,76.3530316706836,60.17563645461118,93.6141590260602,980,Persian world,base_model,14
720,10.907742357333824,8.62153209445337,13.357117285092414,990,Persian world,base_model,2
721,24.972064163485935,19.332220849069866,31.02428679723606,1000,Persian world,base_model,5
722,5.347149951304994,4.229834933371181,6.53349030017442,1010,Persian world,base_model,1
723,10.623045921622248,8.41700433667482,12.952083565471765,1020,Persian world,base_model,2
724,25.434227496877,19.99908024174312,31.18009323595511,1030,Persian world,base_model,5
725,36.90771479094028,29.33886391267625,44.96094985631643,1040,Persian world,base_model,7
726,10.536154451422933,8.392254978554744,12.841665109855036,1050,Persian world,base_model,2
727,14.819172127592333,11.621542312867348,18.216184886109982,1060,Persian world,base_model,3
728,10.574212750060862,8.450854408883794,12.832941349978535,1070,Persian world,base_model,2
729,29.859478633964155,23.50370270519264,36.65503936567776,1080,Persian world,base_model,6
730,15.023635163278975,11.867556369755325,18.401633102992058,1090,Persian world,base_model,3
731,25.903870254194903,20.6113834025646,31.537557021675706,1100,Persian world,base_model,5
732,26.142013088603267,20.861033804135516,31.783035985671592,1110,Persian world,base_model,5
733,38.387468903347795,30.97928360964101,46.31590132558362,1120,Persian world,base_model,7
734,21.188733308322202,16.93533816083243,25.75678318170657,1130,Persian world,base_model,4
735,38.326259728228585,30.80190179278777,46.511351215533466,1140,Persian world,base_model,7
736,46.255861261773944,37.401280646682366,55.80413685561872,1160,Persian world,base_model,8
737,11.749596573168306,9.502276048104285,14.161973472125343,1170,Persian world,base_model,2
738,17.923935833030985,14.473391969653774,21.609242395091417,1180,Persian world,base_model,3
739,12.389498336168273,9.97698640547525,14.987104126442615,1200,Persian world,base_model,2
740,17.943820107164818,14.22288667698762,21.929238615806188,1210,Persian world,base_model,3
741,19.322059060388465,15.50669520154182,23.432119568308533,1220,Persian world,base_model,3
742,6.572707704125665,5.26587142715058,7.981750302559683,1230,Persian world,base_model,1
743,96.65523612410674,76.69327087036848,118.25697301514211,1240,Persian world,base_model,15
744,6.853242927537304,5.489277019268955,8.342090633981442,1250,Persian world,base_model,1
745,21.002914941221068,16.78359748596661,25.59992776429116,1260,Persian world,base_model,3
746,20.45919144957857,16.125829093345686,25.189684743232217,1270,Persian world,base_model,3
747,43.853946655365014,34.976797520779286,53.596171722565344,1280,Persian world,base_model,6
748,22.40449781270325,17.862196966256633,27.39451395566789,1290,Persian world,base_model,3
749,22.889820012769608,18.218136973534442,28.016220197222367,1300,Persian world,base_model,3
750,7.79368703626505,6.19185169898052,9.544560739334237,1310,Persian world,base_model,1
751,37.79534589533498,29.562396186228057,46.79133204402343,1320,Persian world,base_model,5
752,65.34916552469538,51.55343378928719,80.42403919287307,1340,Persian world,base_model,8
753,8.462261144526506,6.706011935998785,10.382295969393857,1350,Persian world,base_model,1
754,50.7881087997127,40.05809801836182,62.508679661732224,1360,Persian world,base_model,6
755,8.800589468214143,6.988045922702686,10.780064339770766,1370,Persian world,base_model,1
756,70.7570467914243,55.94608178933567,86.79515820960503,1380,Persian world,base_model,8
757,44.69056598367532,35.24864052725572,54.835357572553065,1390,Persian world,base_model,5
758,54.83393062560898,43.34439852859763,67.23009944583816,1400,Persian world,base_model,6
759,9.471855431217016,7.5238327921452735,11.571126537962728,1410,Persian world,base_model,1
760,38.54517097939856,30.614656104715763,47.02485839889582,1420,Persian world,base_model,4
761,9.798524972427726,7.78345513906012,11.952095026240457,1430,Persian world,base_model,1
762,88.6228037051509,70.15591468839986,108.19507554863063,1440,Persian world,base_model,9
763,20.2290047147506,16.07096011258543,24.653556684624057,1450,Persian world,base_model,2
764,10.267260713150565,8.156041633311606,12.528169799680287,1460,Persian world,base_model,1
765,10.415841735078605,8.282606052191921,12.692919510202387,1470,Persian world,base_model,1
766,10.559704829517933,8.403917095038123,12.905709777112511,1480,Persian world,base_model,1
767,84.58634482670534,67.05095117060961,103.62255837625702,1490,Persian world,base_model,8
768,32.493106416535106,25.859256861246546,39.683168097970515,1500,Persian world,base_model,3
769,20.9146984779377,16.441507129549887,25.762549324307432,1510,Persian world,base_model,2
770,44.30657264123812,35.22919590213847,54.05619895059402,1520,Persian world,base_model,4
771,11.188321011331817,8.902324450711477,13.635938068869145,1530,Persian world,base_model,1
772,67.75071390883738,53.954923559345886,82.45420161076171,1540,Persian world,base_model,6
773,45.54577433675157,36.31824023454946,55.406114204775875,1550,Persian world,base_model,4
774,67.83025995852658,53.87200154749121,82.67768559244645,1560,Persian world,base_model,6
775,46.188056901762764,36.83885825719737,56.18945075695642,1570,Persian world,base_model,4
776,46.44722272635932,37.085849051213515,56.53357037927308,1580,Persian world,base_model,4
777,128.78564447342495,102.88855054453282,156.635537712107,1600,Persian world,base_model,11
778,35.21461987270098,28.1542089134055,42.85611128526345,1610,Persian world,base_model,3
779,23.51458768740555,18.7942276640722,28.612497339511744,1620,Persian world,base_model,2
780,47.06295541016455,37.61204950344383,57.22948237623528,1630,Persian world,base_model,4
781,58.821337234761465,46.96591017881217,71.50583884431856,1640,Persian world,base_model,5
782,23.507260012165656,18.79118759601739,28.555842365074447,1650,Persian world,base_model,2
783,35.2037778459565,28.113951822275236,42.78754010112724,1660,Persian world,base_model,3
784,23.415858568303303,18.69487790174181,28.427392137864466,1670,Persian world,base_model,2
785,93.39532252974517,74.64842249509368,113.44520038142717,1680,Persian world,base_model,8
786,34.904465579670166,27.893967883821492,42.44903098668715,1690,Persian world,base_model,3
787,55.94955821531801,44.318172135907524,68.5219068857806,1700,Persian world,base_model,5
788,22.974264577874923,18.371999486285777,27.96235551089786,1720,Persian world,base_model,2
789,90.97536819195436,72.74654471038022,110.77363838374868,1740,Persian world,base_model,8
790,22.622837553685482,18.089444592729556,27.55763830885672,1750,Persian world,base_model,2
791,44.99961143197316,35.93785525099622,54.84100391368107,1760,Persian world,base_model,4
792,44.75220292508434,35.76066444521505,54.53411250780653,1770,Persian world,base_model,4
793,11.126535870149029,8.895275824530403,13.569475938594573,1780,Persian world,base_model,1
794,11.066032476350289,8.855220180417554,13.489006810384923,1790,Persian world,base_model,1
795,109.07221030352028,87.10941926347289,133.07216490195793,1800,Persian world,base_model,10
796,87.60635747926246,70.1068686014819,106.69980826365975,1810,Persian world,base_model,8
797,205.05186418801796,163.7398509461232,250.0439391371575,1820,Persian world,base_model,19
798,130.175734028466,104.21153274236295,158.5341951687211,1830,Persian world,base_model,12
799,140.4403941168582,112.30423711589265,170.67418440642388,1840,Persian world,base_model,13
800,150.69153730146098,120.38363476926946,183.06932273050668,1850,Persian world,base_model,14
801,266.2646483491269,212.2375068065659,324.2125933462351,1860,Persian world,base_model,25
802,4.2510564909605275,2.6700703856266563,6.166386407022153,-610,Arabic world,base_model,1
803,4.898375323953992,3.873681697450631,6.034561021676768,-400,Arabic world,base_model,1
804,18.984047800483783,14.950393737259358,23.566197739233015,-360,Arabic world,base_model,4
805,5.0706361094016374,4.067747527249927,6.1877547317978685,-330,Arabic world,base_model,1
806,5.123972856728363,4.0914009395068875,6.234613508735873,-310,Arabic world,base_model,1
807,20.608606133351735,16.422184622990674,25.131859339373655,-300,Arabic world,base_model,4
808,5.211972591513698,4.129298890439587,6.410425000797235,-280,Arabic world,base_model,1
809,20.974807524573706,16.517730001847294,25.84536440605033,-270,Arabic world,base_model,4
810,10.553305582020709,8.271268219587565,13.074659036726752,-260,Arabic world,base_model,2
811,5.310798617836899,4.139805252977419,6.611812540070272,-250,Arabic world,base_model,1
812,15.03826986546665,11.45970642279537,19.096333704725257,-240,Arabic world,base_model,3
813,5.38245962944538,4.156360042108684,6.764576009023217,-230,Arabic world,base_model,1
814,10.839658057899308,8.330334647481877,13.648632341539898,-220,Arabic world,base_model,2
815,10.235705118250007,7.51499972474872,13.239158699697615,-170,Arabic world,base_model,2
816,11.316305110201899,8.58757209561809,14.347057647585565,-160,Arabic world,base_model,2
817,17.43795538666194,13.344939390001988,21.988288818821477,-120,Arabic world,base_model,3
818,16.646750102626626,12.58051176569558,21.164914162154215,-100,Arabic world,base_model,3
819,11.828351677428588,9.119537246775922,14.78725657397998,-90,Arabic world,base_model,2
820,11.98934353547883,9.286473669440289,14.941422080232064,-60,Arabic world,base_model,2
821,12.030451917628397,9.327507111821232,14.98061045821911,-50,Arabic world,base_model,2
822,12.063976755262155,9.353511020290735,14.993945140817527,-40,Arabic world,base_model,2
823,6.052406690653597,4.687719688863683,7.541899143307095,-20,Arabic world,base_model,1
824,6.055147383624733,4.68324183224661,7.564075905206492,-10,Arabic world,base_model,1
825,11.94996104304981,9.122407919285394,15.14103210883864,40,Arabic world,base_model,2
826,5.93689487242387,4.518973380811702,7.522250648789031,50,Arabic world,base_model,1
827,5.890479249031038,4.469926904042881,7.4778356243922826,60,Arabic world,base_model,1
828,5.835403896191652,4.415001988506155,7.416468780638203,70,Arabic world,base_model,1
829,11.542812886081279,8.705327168877083,14.649190275609165,80,Arabic world,base_model,2
830,21.464031047214,15.934755719391557,27.55149452031054,100,Arabic world,base_model,4
831,46.902290610950494,35.71527147518276,59.01512317593842,140,Arabic world,base_model,9
832,4.868835782923663,3.768919138970171,6.071798933565352,170,Arabic world,base_model,1
833,18.12185231812841,14.284066736709152,22.314971057017146,200,Arabic world,base_model,4
834,4.423115286640796,3.503420503767411,5.430248469774786,210,Arabic world,base_model,1
835,4.319743838273583,3.444788838493444,5.277075204491786,220,Arabic world,base_model,1
836,28.89082067439601,23.22537108149739,35.14698624492672,240,Arabic world,base_model,7
837,4.039103807375512,3.2547072652624776,4.899005100347531,250,Arabic world,base_model,1
838,21.867836349513,17.46226884101342,26.74132375372953,280,Arabic world,base_model,6
839,3.748512210935274,3.03469190662605,4.548550433815572,290,Arabic world,base_model,1
840,3.692667643198081,2.982481669068544,4.478352534102912,300,Arabic world,base_model,1
841,3.602649748921162,2.8969712954921216,4.371907561057111,320,Arabic world,base_model,1
842,14.171932353472126,11.380638301761223,17.28791277696248,340,Arabic world,base_model,4
843,3.5251728070689796,2.8308705529556675,4.304554216798274,350,Arabic world,base_model,1
844,3.5152871009189597,2.8182031945971233,4.285833390789625,370,Arabic world,base_model,1
845,10.572292733649764,8.456992308561421,12.889864267775737,380,Arabic world,base_model,3
846,24.005268122480796,18.984903047837097,29.561252067587343,400,Arabic world,base_model,7
847,3.664646102707767,2.9288945313086563,4.472010875762125,420,Arabic world,base_model,1
848,22.807649937439006,18.218030153086783,27.783516776777006,440,Arabic world,base_model,6
849,3.8859071134899894,3.104129438403561,4.729656310084765,450,Arabic world,base_model,1
850,7.175410030884757,5.540810812315137,8.931890405693865,470,Arabic world,base_model,2
851,24.229241237813604,19.206746508103667,29.623586562906606,480,Arabic world,base_model,6
852,8.94327856132335,7.190696649872365,10.798135090522443,500,Arabic world,base_model,2
