,year,region_name,population_interpolated,N_est,lower,upper,score,score_cap,lower_cap,N_est_cap,upper_cap,gdp_per_capita
15,1838,Balkans,10.9,3582.4443981300496,2763.3791538951414,4521.214947642862,165.6,15.154978354978356,252.81397874140768,327.6946077435591,413.5127131245948,2230
16,1839,Balkans,10.95,3738.923680376858,2878.1347622150297,4726.4150465473995,171.8,15.66839826839827,262.44746075865464,340.911074900128,430.9206813555673,2020
17,1840,Balkans,11.0,3895.402962623667,2992.890370534918,4931.615145451938,178.0,16.181818181818183,272.08094277590163,354.127542056697,448.32864958653977,1932
18,1400,Central Europe,6.25,374.5280826548838,268.1980850576318,494.9965480819757,25.0,4.0,42.91169360922108,59.92449322478141,79.19944769311611,956
19,1409,Central Europe,6.43,75.72635205222969,54.64883096509055,99.67033023741294,4.300000000000001,0.6790697674418609,8.60574648639922,11.926332080112445,15.698344060662833,894
20,1410,Central Europe,6.449999999999999,42.52615976304586,30.921136065919278,55.745194921350446,2.0,0.310077519379845,4.793974583863455,6.593203064038119,8.64266587927914,896
21,1411,Central Europe,6.47,45.522928448512296,33.16709679783823,59.58601295070234,2.4,0.36929533135163495,5.117295071117843,7.024015789479573,9.194239520146253,897
22,1412,Central Europe,6.489999999999999,48.519697133978724,35.413057529757175,63.42683098005423,2.8,0.4285131433234248,5.4406155583722295,7.454828514921027,9.745813161013366,899
23,1413,Central Europe,6.51,51.51646581944516,37.659018261676124,67.26764900940611,3.2,0.48773095529521476,5.763936045626617,7.885641240362482,10.297386801880481,899
24,1414,Central Europe,6.529999999999999,54.513234504911594,39.904978993595066,71.10846703875801,3.6,0.5469487672670047,6.087256532881005,8.316453965803936,10.848960442747595,902
25,1415,Central Europe,6.55,57.51000319037803,42.150939725514014,74.9492850681099,4.0,0.6061665792387947,6.410577020135392,8.74726669124539,11.400534083614708,928
26,1416,Central Europe,6.57,60.50677187584446,44.39690045743296,78.7901030974618,4.4,0.6653843912105846,6.73389750738978,9.178079416686844,11.952107724481822,939
27,1417,Central Europe,6.59,63.50354056131089,46.64286118935191,82.63092112681369,4.800000000000001,0.7246022031823744,7.0572179946441675,9.608892142128298,12.503681365348935,948
28,1418,Central Europe,6.61,66.50030924677732,48.88882192127086,86.47173915616557,5.2,0.7838200151541643,7.380538481898554,10.039704867569752,13.05525500621605,960
29,1419,Central Europe,6.63,69.49707793224376,51.1347826531898,90.31255718551748,5.6,0.8430378271259542,7.703858969152942,10.470517593011206,13.606828647083162,969
30,1420,Central Europe,6.65,72.49384661771019,53.38074338510875,94.15337521486936,6.0,0.9022556390977443,8.02717945640733,10.90133031845266,14.158402287950278,980
31,1421,Central Europe,6.67,74.14948581579841,54.681193483682605,96.20982661920335,6.0,0.8996213160638823,8.193589165815462,11.111200769798524,14.417275770953927,988
32,1422,Central Europe,6.69,75.80512501388662,55.98164358225645,98.26627802353737,6.0,0.8969869930300203,8.359998875223594,11.321071221144386,14.676149253957577,998
33,1423,Central Europe,6.71,77.46076421197485,57.2820936808303,100.32272942787137,6.0,0.8943526699961583,8.526408584631726,11.53094167249025,14.935022736961226,1007
34,1424,Central Europe,6.73,79.11640341006306,58.582543779404155,102.37918083220538,6.0,0.8917183469622962,8.692818294039858,11.740812123836115,15.193896219964877,1020
35,1425,Central Europe,6.75,80.77204260815128,59.88299387797801,104.43563223653938,6.0,0.8890840239284342,8.859228003447992,11.950682575181979,15.452769702968526,1030
36,1426,Central Europe,6.77,82.42768180623949,61.18344397655186,106.49208364087337,6.0,0.8864497008945722,9.025637712856124,12.160553026527841,15.711643185972175,1019
37,1427,Central Europe,6.79,84.08332100432771,62.483894075125704,108.54853504520739,6.0,0.8838153778607102,9.192047422264256,12.370423477873706,15.970516668975826,1020
38,1428,Central Europe,6.81,85.73896020241594,63.78434417369956,110.60498644954139,6.0,0.8811810548268482,9.358457131672388,12.58029392921957,16.229390151979477,1022
39,1429,Central Europe,6.83,87.39459940050415,65.08479427227341,112.6614378538754,6.0,0.8785467317929861,9.52486684108052,12.790164380565432,16.488263634983124,1020
40,1430,Central Europe,6.85,89.05023859859237,66.38524437084726,114.7178892582094,6.0,0.8759124087591241,9.691276550488652,13.000034831911297,16.747137117986775,1019
41,1431,Central Europe,6.87,93.82901788792346,70.07171407022584,120.71888244995007,6.5,0.944349536677538,10.186687070824652,13.640996334420922,17.550832217189743,1017
42,1432,Central Europe,6.89,98.60779717725455,73.75818376960441,126.71987564169076,7.0,1.0127866645959518,10.682097591160652,14.281957836930548,18.354527316392716,1014
43,1433,Central Europe,6.91,103.38657646658564,77.44465346898299,132.72086883343144,7.5,1.0812237925143655,11.177508111496653,14.922919339440174,19.158222415595688,1009
44,1434,Central Europe,6.93,108.16535575591672,81.13112316836157,138.72186202517213,8.0,1.1496609204327792,11.672918631832653,15.563880841949798,19.961917514798657,1006
45,1435,Central Europe,6.95,112.9441350452478,84.81759286774013,144.72285521691282,8.5,1.2180980483511932,12.168329152168653,16.204842344459422,20.765612614001626,996
46,1436,Central Europe,6.970000000000001,117.7229143345789,88.50406256711872,150.72384840865348,9.0,1.286535176269607,12.663739672504652,16.845803846969048,21.569307713204598,990
47,1437,Central Europe,6.99,122.50169362390999,92.19053226649729,156.72484160039417,9.5,1.3549723041880206,13.159150192840652,17.486765349478674,22.37300281240757,980
48,1438,Central Europe,7.010000000000001,127.28047291324108,95.87700196587586,162.72583479213483,10.0,1.4234094321064346,13.654560713176654,18.1277268519883,23.17669791161054,969
49,1439,Central Europe,7.03,132.05925220257217,99.56347166525444,168.72682798387552,10.5,1.4918465600248485,14.149971233512652,18.768688354497925,23.980393010813508,958
50,1440,Central Europe,7.050000000000001,136.83803149190325,103.24994136463302,174.7278211756162,11.0,1.5602836879432622,14.645381753848653,19.40964985700755,24.78408811001648,948
51,1441,Central Europe,7.07,169.9128956778078,128.56112762143516,216.45148862983532,12.3,1.7352898019075567,18.09617880512109,23.918156227871606,30.470706826157,940
52,1442,Central Europe,7.090000000000001,202.9877598637123,153.87231387823732,258.17515608405444,13.6,1.910295915871851,21.54697585639353,28.426662598735657,36.15732554229752,931
53,1443,Central Europe,7.11,236.06262404961686,179.18350013503948,299.8988235382735,14.9,2.0853020298361455,24.997772907665972,32.93516896959971,41.84394425843804,925
54,1444,Central Europe,7.130000000000001,269.1374882355214,204.49468639184164,341.62249099249266,16.2,2.26030814380044,28.44856995893841,37.44367534046376,47.53056297457856,920
55,1445,Central Europe,7.15,302.212352421426,229.8058726486438,383.34615844671174,17.5,2.4353142577647344,31.89936701021085,41.95218171132782,53.21718169071909,913
56,1446,Central Europe,7.17,335.2872166073305,255.11705890544596,425.0698259009308,18.8,2.610320371729029,35.35016406148329,46.460688082191865,58.9038004068596,909
57,1447,Central Europe,7.19,368.362080793235,280.4282451622481,466.79349335514996,20.1,2.7853264856933233,38.80096111275573,50.96919445305592,64.59041912300012,905
58,1448,Central Europe,7.21,401.4369449791395,305.7394314190503,508.51716080936905,21.4,2.960332599657618,42.25175816402817,55.477700823919974,70.27703783914065,904
59,1449,Central Europe,7.23,434.51180916504404,331.05061767585244,550.2408282635881,22.700000000000003,3.1353387136219126,45.702555215300606,59.98620719478403,75.96365655528116,905
60,1450,Central Europe,7.25,467.5866733509486,356.3618039326546,591.9644957178073,24.0,3.310344827586207,49.153352266573044,64.49471356564808,81.65027527142169,905
61,1451,Central Europe,7.27,443.2104347357222,337.90723285795093,560.8629597057923,23.2,3.194075445498727,46.54427332428645,61.04959505738776,77.25637708116082,907
62,1452,Central Europe,7.29,418.8341961204958,319.4526617832473,529.7614236937773,22.4,3.077806063411247,43.935194381999864,57.60447654912745,72.86247889089996,907
63,1453,Central Europe,7.31,394.45795750526935,300.99809070854366,498.6598876817622,21.6,2.961536681323768,41.32611543971327,54.159358040867126,68.4685807006391,909
64,1454,Central Europe,7.33,370.0817188900429,282.54351963384,467.5583516697472,20.8,2.845267299236288,38.717036497426676,50.71423953260681,64.07468251037822,910
65,1455,Central Europe,7.35,345.7054802748165,264.0889485591363,436.45681565773214,20.0,2.728997917148808,36.10795755514009,47.26912102434649,59.68078432011736,910
66,1456,Central Europe,7.369999999999999,321.3292416595901,245.6343774844327,405.35527964571713,19.2,2.6127285350613283,33.498878612853495,43.82400251608617,55.2868861298565,901
67,1457,Central Europe,7.39,296.95300304436364,227.17980640972905,374.25374363370213,18.4,2.4964591529738485,30.8897996705669,40.378884007825846,50.89298793959563,889
68,1458,Central Europe,7.409999999999999,272.57676442913726,208.7252353350254,343.1522076216871,17.6,2.3801897708863686,28.28072072828031,36.93376549956553,46.499089749334765,878
69,1459,Central Europe,7.43,248.20052581391084,190.27066426032172,312.05067160967207,16.8,2.263920388798889,25.67164178599372,33.48864699130522,42.1051915590739,869
70,1460,Central Europe,7.449999999999999,223.82428719868443,171.8160931856181,280.94913559765706,16.0,2.1476510067114094,23.062562843707127,30.04352848304489,37.71129336881303,858
71,1461,Central Europe,7.47,219.49011777649886,168.60610620298843,275.4191762602316,15.6,2.089748651138308,22.582662420242578,29.398425216136857,36.88983125053829,846
72,1462,Central Europe,7.489999999999999,215.1559483543133,165.39611922035877,269.8892169228061,15.2,2.031846295565206,22.102761996778028,28.753321949228823,36.068369132263555,835
73,1463,Central Europe,7.51,210.82177893212773,162.1861322377291,264.35925758538065,14.8,1.9739439399921042,21.62286157331348,28.108218682320786,35.24690701398882,822
74,1464,Central Europe,7.529999999999999,206.48760950994216,158.97614525509945,258.82929824795514,14.4,1.9160415844190024,21.14296114984893,27.46311541541275,34.42544489571408,811
75,1465,Central Europe,7.55,202.1534400877566,155.7661582724698,253.29933891052968,14.0,1.8581392288459009,20.66306072638438,26.818012148504717,33.60398277743934,800
76,1466,Central Europe,7.57,197.81927066557103,152.5561712898401,247.7693795731042,13.6,1.800236873272799,20.18316030291983,26.172908881596683,32.782520659164604,789
77,1467,Central Europe,7.59,193.48510124338546,149.34618430721045,242.23942023567872,13.2,1.7423345176996974,19.703259879455278,25.52780561468865,31.96105854088987,789
78,1468,Central Europe,7.61,189.1509318211999,146.1361973245808,236.70946089825327,12.8,1.6844321621265956,19.223359455990728,24.882702347780615,31.139596422615135,791
79,1469,Central Europe,7.63,184.81676239901432,142.92621034195113,231.1795015608278,12.4,1.6265298065534939,18.74345903252618,24.237599080872577,30.318134304340397,791
80,1470,Central Europe,7.65,180.48259297682876,139.71622335932148,225.6495422234023,12.0,1.5686274509803921,18.26355860906163,23.592495813964543,29.49667218606566,791
81,1471,Central Europe,7.67,214.65647253891777,166.40627591628336,268.03254576313844,13.9,1.806669164481079,21.617033944702477,27.885747998144126,34.82063016008029,789
82,1472,Central Europe,7.69,248.83035210100678,193.09632847324525,310.41554930287464,15.8,2.0447108779817658,24.97050928034332,32.179000182323705,40.14458813409492,792
83,1473,Central Europe,7.71,283.00423166309577,219.7863810302071,352.7985528426108,17.7,2.2827525914824527,28.32398461598417,36.472252366503284,45.46854610810955,802
84,1474,Central Europe,7.73,317.1781112251848,246.476433587169,395.1815563823469,19.6,2.5207943049831396,31.677459951625018,40.76550455068287,50.79250408212418,810
85,1475,Central Europe,7.75,351.3519907872738,273.1664861441309,437.56455992208305,21.5,2.7588360184838265,35.03093528726586,45.058756734862456,56.116462056138815,818
86,1476,Central Europe,7.77,385.5258703493628,299.85653870109275,479.9475634618192,23.4,2.9968777319845135,38.384410622906714,49.352008919042035,61.44042003015345,826
87,1477,Central Europe,7.79,419.6997499114518,326.5465912580546,522.3305670015554,25.299999999999997,3.2349194454852004,41.73788595854756,53.645261103221614,66.76437800416807,837
88,1478,Central Europe,7.81,453.8736294735408,353.2366438150165,564.7135705412916,27.2,3.4729611589858873,45.0913612941884,57.93851328740119,72.0883359781827,845
89,1479,Central Europe,7.83,488.0475090356298,379.92669637197844,607.0965740810277,29.099999999999998,3.7110028724865742,48.444836629829254,62.23176547158077,77.41229395219733,850
90,1480,Central Europe,7.85,522.2213885977188,406.6167489289403,649.4795776207638,31.0,3.949044585987261,51.798311965470106,66.52501765576037,82.73625192621196,856
91,1481,Central Europe,7.87,518.4442319299587,403.88079517621435,644.2979530742933,30.6,3.8895438540966096,51.32975047577627,65.89052610037213,81.88701595292068,866
92,1482,Central Europe,7.89,514.6670752621986,401.14484142348846,639.1163285278227,30.2,3.830043122205958,50.861188986082446,65.25603454498389,81.0377799796294,885
93,1483,Central Europe,7.91,510.88991859443854,398.4088876707625,633.9347039813522,29.8,3.770542390315306,50.39262749638861,64.62154298959565,80.18854400633812,878
94,1484,Central Europe,7.93,507.11276192667844,395.67293391803656,628.7530794348817,29.4,3.7110416584246546,49.92406600669478,63.987051434207416,79.33930803304685,869
95,1485,Central Europe,7.95,503.33560525891835,392.9369801653106,623.5714548884112,29.0,3.651540926534003,49.455504517000946,63.35255987881918,78.49007205975556,861
96,1486,Central Europe,7.970000000000001,499.5584485911583,390.2010264125847,618.3898303419405,28.6,3.5920401946433516,48.98694302730712,62.71806832343095,77.64083608646428,850
97,1487,Central Europe,7.99,495.7812919233982,387.4650726598588,613.20820579547,28.2,3.5325394627527,48.51838153761329,62.08357676804271,76.791600113173,845
98,1488,Central Europe,8.01,492.0041352556381,384.72911890713283,608.0265812489995,27.8,3.473038730862048,48.049820047919454,61.449085212654474,75.94236413988172,845
99,1489,Central Europe,8.030000000000001,488.226978587878,381.99316515440694,602.8449567025289,27.4,3.4135379989713965,47.58125855822563,60.81459365726624,75.09312816659045,842
100,1490,Central Europe,8.05,484.4498219201179,379.257211401681,597.6633321560583,27.0,3.354037267080745,47.112697068531794,60.180102101878,74.24389219329916,845
101,1491,Central Europe,8.07,558.6485882408662,438.1437069934242,688.5440928757247,31.2,3.854997176736307,54.136241511001195,69.02800080232777,85.07975678430527,846
102,1492,Central Europe,8.09,632.8473545616143,497.03020258516733,779.4248535953911,35.4,4.355957086391869,61.159785953470596,77.87589950277754,95.91562137531137,850
103,1493,Central Europe,8.110000000000001,707.0461208823625,555.9166981769106,870.3056143150575,39.6,4.85691699604743,68.18333039594,86.72379820322732,106.75148596631749,846
104,1494,Central Europe,8.13,781.2448872031107,614.8031937686537,961.1863750347238,43.8,5.357876905702993,75.20687483840939,95.5716969036771,117.58735055732359,866
105,1495,Central Europe,8.15,855.443653523859,673.6896893603969,1052.0671357543902,48.0,5.858836815358554,82.2304192808788,104.41959560412687,128.4232151483297,885
106,1496,Central Europe,8.17,929.6424198446072,732.57618495214,1142.9478964740565,52.2,6.359796725014116,89.25396372334819,113.26749430457664,139.25907973933582,897
107,1497,Central Europe,8.19,1003.8411861653553,791.4626805438833,1233.8286571937228,56.400000000000006,6.860756634669677,96.27750816581761,122.11539300502642,150.09494433034192,918
108,1498,Central Europe,8.21,1078.0399524861036,850.3491761356265,1324.7094179133892,60.6,7.3617165443252395,103.301052608287,130.9632917054762,160.93080892134805,931
109,1499,Central Europe,8.23,1152.2387188068517,909.2356717273697,1415.5901786330555,64.80000000000001,7.862676453980801,110.32459705075641,139.81119040592597,171.76667351235415,932
110,1500,Central Europe,8.25,1226.4374851276,968.1221673191128,1506.470939352722,69.0,8.363636363636363,117.3481414932258,148.65908910637575,182.60253810336025,944
111,1501,Central Europe,8.275,1136.6670040317686,897.4338203479251,1396.0622739269272,63.9,7.7390374331550795,108.68672378634129,137.6606234212592,169.0762170588451,952
112,1502,Central Europe,8.3,1046.8965229359374,826.7454733767374,1285.6536085011323,58.8,7.114438502673797,100.02530607945678,126.66215773614263,155.54989601432993,960
113,1503,Central Europe,8.325,957.126041840106,756.0571264055498,1175.2449430753377,53.7,6.489839572192513,91.36388837257226,115.66369205102609,142.02357496981477,948
114,1504,Central Europe,8.35,867.3555607442747,685.3687794343621,1064.8362776495428,48.6,5.86524064171123,82.70247066568776,104.66522636590953,128.49725392529962,929
115,1505,Central Europe,8.375,777.5850796484434,614.6804324631744,954.4276122237478,43.5,5.240641711229946,74.04105295880325,93.66676068079298,114.97093288078446,931
116,1506,Central Europe,8.4,687.8145985526121,543.9920854919866,844.018946797953,38.400000000000006,4.616042780748662,65.37963525191873,82.66829499567643,101.4446118362693,932
117,1507,Central Europe,8.425,598.0441174567808,473.3037385207989,733.6102813721582,33.300000000000004,3.9914438502673795,56.71821754503422,71.66982931055988,87.91829079175415,936
118,1508,Central Europe,8.45,508.27363636094947,402.6153915496112,623.2016159463633,28.200000000000003,3.3668449197860957,48.056799838149715,60.67136362544332,74.39196974723899,937
119,1509,Central Europe,8.475,418.50315526511815,331.92704457842353,512.7929505205684,23.1,2.742245989304812,39.39538213126521,49.67289794032676,60.86564870272383,942
120,1510,Central Europe,8.5,328.7326741692868,261.23869760723585,402.3842850947736,18.0,2.1176470588235294,30.733964424380687,38.674432255210206,47.33932765820866,948
121,1511,Central Europe,8.525,402.8252263626089,320.492111987155,492.86410983111625,21.9,2.557310924369748,37.41797188373036,47.03165412800356,57.54462383476722,952
122,1512,Central Europe,8.55,476.9177785559309,379.74552636707415,583.3439345674589,25.8,2.996974789915966,44.10197934308003,55.38887600079691,67.74992001132578,952
123,1513,Central Europe,8.575,551.010330749253,438.9989407469933,673.8237593038016,29.7,3.436638655462185,50.785986802429704,63.746097873590266,77.95521618788433,953
124,1514,Central Europe,8.6,625.1028829425751,498.25235512691245,764.3035840401442,33.6,3.8763025210084034,57.46999426177938,72.10331974638362,88.1605123644429,971
125,1515,Central Europe,8.625,699.1954351358972,557.5057695068316,854.7834087764868,37.5,4.3159663865546225,64.15400172112905,80.46054161917698,98.36580854100146,972
126,1516,Central Europe,8.65,773.2879873292193,616.7591838867507,945.2632335128294,41.4,4.75563025210084,70.83800918047872,88.81776349197033,108.57110471756002,974
127,1517,Central Europe,8.675,847.3805395225413,676.0125982666699,1035.743058249172,45.3,5.195294117647059,77.5220166398284,97.17498536476367,118.77640089411858,976
128,1518,Central Europe,8.7,921.4730917158633,735.266012646589,1126.2228829855146,49.2,5.634957983193278,84.20602409917807,105.53220723755703,128.98169707067714,976
129,1519,Central Europe,8.725,995.5656439091854,794.5194270265082,1216.7027077218572,53.1,6.074621848739496,90.89003155852774,113.88942911035039,139.1869932472357,976
130,1520,Central Europe,8.75,1069.6581961025076,853.7728414064273,1307.1825324581998,57.0,6.514285714285714,97.57403901787741,122.24665098314374,149.39228942379427,983
131,1521,Central Europe,8.775,1074.5218597951746,858.193941375153,1312.4292762640591,56.7,6.462857142857143,97.79423335046394,122.44748402959799,149.56028237604588,982
132,1522,Central Europe,8.8,1079.3855234878413,862.6150413438788,1317.6760200699186,56.4,6.411428571428571,98.01442768305047,122.64831707605224,149.72827532829749,982
133,1523,Central Europe,8.825,1084.2491871805082,867.0361413126045,1322.922763875778,56.1,6.36,98.23462201563702,122.84915012250649,149.89626828054912,980
134,1524,Central Europe,8.85,1089.112850873175,871.4572412813303,1328.1695076816375,55.8,6.308571428571429,98.45481634822355,123.04998316896074,150.06426123280073,979
135,1525,Central Europe,8.875,1093.9765145658419,875.878341250056,1333.4162514874968,55.5,6.257142857142857,98.67501068081008,123.25081621541499,150.23225418505234,976
136,1526,Central Europe,8.9,1098.8401782585088,880.2994412187817,1338.662995293356,55.2,6.2057142857142855,98.8952050133966,123.45164926186924,150.40024713730395,969
137,1527,Central Europe,8.925,1103.7038419511755,884.7205411875075,1343.9097390992156,54.9,6.154285714285714,99.11539934598314,123.65248230832348,150.56824008955556,968
138,1528,Central Europe,8.95,1108.5675056438424,889.1416411562332,1349.1564829050749,54.6,6.102857142857143,99.33559367856968,123.85331535477773,150.7362330418072,969
139,1529,Central Europe,8.975,1113.4311693365091,893.562741124959,1354.4032267109344,54.3,6.051428571428572,99.55578801115621,124.05414840123198,150.9042259940588,969
140,1530,Central Europe,9.0,1118.294833029176,897.9838410936846,1359.6499705167937,54.0,6.0,99.77598234374274,124.25498144768623,151.07221894631041,961
141,1531,Central Europe,9.025,1149.060134160791,923.5422334950492,1396.0753694551006,55.8,6.178378378378379,102.26938697539366,127.24513567421843,154.60179661816437,956
142,1532,Central Europe,9.05,1179.8254352924062,949.1006258964137,1432.5007683934075,57.6,6.356756756756757,104.76279160704458,130.23528990075064,158.13137429001833,948
143,1533,Central Europe,9.075,1210.590736424021,974.6590182977783,1468.9261673317144,59.4,6.535135135135135,107.2561962386955,133.22544412728283,161.66095196187229,945
144,1534,Central Europe,9.1,1241.356037555636,1000.2174106991429,1505.3515662700213,61.2,6.713513513513513,109.74960087034641,136.21559835381504,165.19052963372624,942
145,1535,Central Europe,9.125,1272.121338687251,1025.7758031005073,1541.776965208328,63.0,6.891891891891892,112.24300550199732,139.20575258034722,168.7201073055802,939
146,1536,Central Europe,9.15,1302.8866398188661,1051.3341955018718,1578.2023641466349,64.8,7.070270270270271,114.73641013364823,142.19590680687944,172.24968497743416,950
147,1537,Central Europe,9.175,1333.651940950481,1076.8925879032365,1614.6277630849418,66.6,7.248648648648649,117.22981476529915,145.18606103341162,175.7792626492881,963
148,1538,Central Europe,9.2,1364.417242082096,1102.450980304601,1651.0531620232487,68.4,7.4270270270270276,119.72321939695007,148.17621525994383,179.30884032114207,969
149,1539,Central Europe,9.225,1395.1825432137111,1128.0093727059657,1687.4785609615556,70.2,7.605405405405405,122.21662402860099,151.16636948647601,182.83841799299603,971
150,1540,Central Europe,9.25,1425.947844345326,1153.5677651073302,1723.9039598998625,72.0,7.783783783783784,124.71002866025191,154.15652371300823,186.36799566484999,982
151,1541,Central Europe,9.275,1460.260739036187,1182.2500937686034,1764.6841894377967,72.6,7.826458036984353,127.40103686496423,157.36273230227513,190.1702093118303,995
152,1542,Central Europe,9.3,1494.5736337270478,1210.9324224298766,1805.464418975731,73.2,7.869132290184922,130.09204506967654,160.56894089154204,193.97242295881063,1007
153,1543,Central Europe,9.325,1528.8865284179087,1239.6147510911499,1846.2446485136652,73.8,7.911806543385492,132.78305327438883,163.77514948080895,197.77463660579093,1027
154,1544,Central Europe,9.35,1563.1994231087695,1268.297079752423,1887.0248780515994,74.4,7.95448079658606,135.47406147910115,166.98135807007586,201.57685025277127,1041
155,1545,Central Europe,9.375,1597.5123177996304,1296.9794084136965,1927.8051075895337,75.0,7.997155049786629,138.16506968381347,170.1875666593428,205.37906389975157,1054
156,1546,Central Europe,9.4,1631.8252124904911,1325.6617370749696,1968.585337127468,75.6,8.039829302987199,140.8560778885258,173.3937752486097,209.1812775467319,1063
157,1547,Central Europe,9.425,1666.138107181352,1354.344065736243,2009.3655666654022,76.2,8.082503556187767,143.5470860932381,176.5999838378766,212.9834911937122,1057
158,1548,Central Europe,9.45,1700.451001872213,1383.0263943975162,2050.1457962033364,76.8,8.125177809388337,146.2380942979504,179.80619242714351,216.78570484069252,1049
159,1549,Central Europe,9.475,1734.7638965630738,1411.7087230587895,2090.9260257412707,77.4,8.167852062588905,148.92910250266272,183.01240101641042,220.58791848767285,1049
160,1550,Central Europe,9.5,1769.0767912539347,1440.3910517200627,2131.706255279205,78.0,8.210526315789474,151.62011070737503,186.21860960567733,224.39013213465316,1041
161,1551,Central Europe,9.525,1694.409806117328,1380.2305250986108,2041.0384419459858,75.1,7.89203778677463,145.0610307700277,178.08297366960053,214.5155099155162,1038
162,1552,Central Europe,9.55,1619.742820980721,1320.0699984771588,1950.3706286127665,72.2,7.573549257759785,138.5019508326804,169.94733773352374,204.6408876963792,1042
163,1553,Central Europe,9.575,1545.0758358441142,1259.909471855707,1859.7028152795474,69.3,7.25506072874494,131.9428708953331,161.81170179744694,194.76626547724223,1044
164,1554,Central Europe,9.6,1470.4088507075076,1199.748945234255,1769.0350019463283,66.4,6.936572199730095,125.38379095798578,153.67606586137015,184.89164325810526,1047
165,1555,Central Europe,9.625,1395.7418655709007,1139.588418612803,1678.3671886131092,63.5,6.61808367071525,118.82471102063846,145.54042992529335,175.01702103896827,1052
166,1556,Central Europe,9.65,1321.0748804342938,1079.427891991351,1587.6993752798899,60.6,6.299595141700405,112.26563108329114,137.40479398921656,165.1423988198313,1060
167,1557,Central Europe,9.675,1246.407895297687,1019.2673653698992,1497.0315619466708,57.7,5.98110661268556,105.70655114594382,129.26915805313976,155.26777660069433,1078
168,1558,Central Europe,9.7,1171.7409101610801,959.1068387484472,1406.3637486134517,54.8,5.662618083670715,99.14747120859651,121.13352211706297,145.39315438155734,1103
169,1559,Central Europe,9.725,1097.0739250244733,898.9463121269953,1315.6959352802323,51.900000000000006,5.34412955465587,92.58839127124921,112.99788618098617,135.51853216242037,1125
170,1560,Central Europe,9.75,1022.4069398878664,838.7857855055433,1225.0281219470132,49.0,5.0256410256410255,86.02931133390189,104.86225024490938,125.6439099432834,1146
171,1561,Central Europe,9.775,1059.2309289730842,869.59894985658,1268.3062621385106,50.7,5.183076923076923,88.8955544906708,108.2824935278189,129.65761418757495,1162
172,1562,Central Europe,9.8,1096.0549180583023,900.4121142076168,1311.5844023300083,52.4,5.340512820512821,91.76179764743972,111.70273681072841,133.6713184318665,1170
173,1563,Central Europe,9.825,1132.87890714352,931.2252785586535,1354.862542521506,54.1,5.497948717948717,94.62804080420864,115.12298009363793,137.68502267615804,1172
174,1564,Central Europe,9.85,1169.7028962287382,962.0384429096903,1398.1406827130033,55.8,5.655384615384615,97.49428396097755,118.54322337654745,141.6987269204496,1175
