,region_name,decade,cultural_score,log_cultural_score
190,Austria,1440,2,1.0986122886681098
191,Austria,1450,2,1.0986122886681098
192,Austria,1460,2,1.0986122886681098
193,Austria,1470,1,0.6931471805599453
194,Austria,1480,1,0.6931471805599453
195,Austria,1490,2,1.0986122886681098
196,Austria,1500,3,1.3862943611198906
197,Austria,1510,3,1.3862943611198906
198,Austria,1550,1,0.6931471805599453
199,Austria,1580,2,1.0986122886681098
200,Austria,1590,2,1.0986122886681098
201,Austria,1600,1,0.6931471805599453
202,Austria,1610,1,0.6931471805599453
203,Austria,1620,1,0.6931471805599453
204,Austria,1630,4,1.6094379124341003
205,Austria,1640,2,1.0986122886681098
206,Austria,1650,4,1.6094379124341003
207,Austria,1660,9,2.302585092994046
208,Austria,1670,2,1.0986122886681098
209,Austria,1680,10,2.3978952727983707
210,Austria,1690,5,1.791759469228055
211,Austria,1700,11,2.4849066497880004
212,Austria,1710,5,1.791759469228055
213,Austria,1720,21,3.091042453358316
214,Austria,1730,17,2.8903717578961645
215,Austria,1740,15,2.772588722239781
216,Austria,1750,11,2.4849066497880004
217,Austria,1760,23,3.1780538303479458
218,Austria,1770,20,3.044522437723423
219,Austria,1780,31,3.4657359027997265
220,Austria,1790,29,3.4011973816621555
221,Austria,1800,75,4.330733340286331
222,Austria,1810,69,4.248495242049359
223,Austria,1820,77,4.356708826689592
224,Austria,1830,66,4.204692619390966
225,Austria,1840,103,4.6443908991413725
226,Austria,1850,59,4.0943445622221
227,Balkans,-800,4,1.6094379124341003
228,Balkans,-700,4,1.6094379124341003
229,Balkans,-680,1,0.6931471805599453
230,Balkans,-650,2,1.0986122886681098
231,Balkans,-640,1,0.6931471805599453
232,Balkans,-630,1,0.6931471805599453
233,Balkans,-620,1,0.6931471805599453
234,Balkans,-600,27,3.332204510175204
235,Balkans,-580,3,1.3862943611198906
236,Balkans,-570,1,0.6931471805599453
237,Balkans,-560,1,0.6931471805599453
238,Balkans,-550,14,2.70805020110221
239,Balkans,-530,1,0.6931471805599453
240,Balkans,-520,4,1.6094379124341003
241,Balkans,-500,29,3.4011973816621555
242,Balkans,-490,3,1.3862943611198906
243,Balkans,-480,2,1.0986122886681098
244,Balkans,-470,3,1.3862943611198906
245,Balkans,-460,3,1.3862943611198906
246,Balkans,-450,8,2.1972245773362196
247,Balkans,-440,3,1.3862943611198906
248,Balkans,-430,2,1.0986122886681098
249,Balkans,-420,1,0.6931471805599453
250,Balkans,-410,1,0.6931471805599453
251,Balkans,-400,19,2.995732273553991
252,Balkans,-390,3,1.3862943611198906
253,Balkans,-380,1,0.6931471805599453
254,Balkans,-370,2,1.0986122886681098
255,Balkans,-360,3,1.3862943611198906
256,Balkans,-350,1,0.6931471805599453
257,Balkans,-340,3,1.3862943611198906
258,Balkans,-320,4,1.6094379124341003
259,Balkans,-310,1,0.6931471805599453
260,Balkans,-300,2,1.0986122886681098
261,Balkans,-290,1,0.6931471805599453
262,Balkans,-250,2,1.0986122886681098
263,Balkans,-220,1,0.6931471805599453
264,Balkans,-200,3,1.3862943611198906
265,Balkans,-180,1,0.6931471805599453
266,Balkans,-100,4,1.6094379124341003
267,Balkans,-80,1,0.6931471805599453
268,Balkans,-60,1,0.6931471805599453
269,Balkans,-50,2,1.0986122886681098
270,Balkans,-20,1,0.6931471805599453
271,Balkans,40,1,0.6931471805599453
272,Balkans,130,1,0.6931471805599453
273,Balkans,150,2,1.0986122886681098
274,Balkans,170,1,0.6931471805599453
275,Balkans,200,1,0.6931471805599453
276,Balkans,250,1,0.6931471805599453
277,Balkans,380,1,0.6931471805599453
278,Balkans,400,1,0.6931471805599453
279,Balkans,540,1,0.6931471805599453
280,Balkans,620,1,0.6931471805599453
281,Balkans,830,1,0.6931471805599453
282,Balkans,900,1,0.6931471805599453
