N_est,lower,upper,decade,region
3.8577062624311393,2.9891445792906284,4.823692787685014,-610,Arabic world
4.805489427234901,3.855479920780553,5.824078680049953,-520,Arabic world
5.286410746429477,4.247587519255551,6.401217737954987,-400,Arabic world
16.216260677390306,12.85083734972233,19.886425358029545,-360,Arabic world
5.5262274051480675,4.35971525085056,6.806881746009607,-330,Arabic world
5.622197798237457,4.43989248167658,6.91245460113803,-310,Arabic world
34.042803294020985,26.941015006233062,41.85414834946512,-300,Arabic world
5.782610409173454,4.587990683888445,7.106737040202777,-280,Arabic world
23.356618701043704,18.580103641283788,28.649275189091387,-270,Arabic world
17.689998698300272,14.090716248062947,21.66769886382629,-260,Arabic world
5.9547816155899165,4.750901780766482,7.269677928671205,-250,Arabic world
12.026234548360726,9.619696908646388,14.650897567722872,-240,Arabic world
6.071266168475374,4.873507728956241,7.3697944015146435,-230,Arabic world
12.257589676391412,9.847810861652095,14.851446713091994,-220,Arabic world
6.240111887607486,5.02596453737374,7.5462297124057205,-200,Arabic world
6.389869918773439,5.163363651569608,7.711418935182052,-170,Arabic world
12.86576296349053,10.381746177592172,15.50917770441768,-160,Arabic world
6.532213170546748,5.244623019033123,7.9031100490092525,-130,Arabic world
19.659455457752067,15.750885853383386,23.86832398867573,-120,Arabic world
13.14521875346163,10.468894544985346,16.01117557046986,-100,Arabic world
13.139531897062195,10.423849110230476,16.023040461589375,-90,Arabic world
13.006780980871131,10.187772563950137,15.97496964587155,-60,Arabic world
12.92035442952327,10.108845325574666,15.894690676290814,-50,Arabic world
12.811394933130282,10.02169870920044,15.751694674486512,-40,Arabic world
6.26243203881922,4.900650437962606,7.697311167892306,-20,Arabic world
6.175248593396224,4.837979472029169,7.580515633414528,-10,Arabic world
11.272938020200996,8.955104608361724,13.693315541269733,40,Arabic world
5.516953314644519,4.403147772521612,6.683260951709007,50,Arabic world
5.396176049709072,4.324422154910118,6.505468115879526,60,Arabic world
5.275122181506846,4.237803306264121,6.336988464348232,70,Arabic world
10.309381193239648,8.315844594911667,12.349116690959912,80,Arabic world
19.67542369642576,16.02407285602477,23.43810809390606,100,Arabic world
44.84806517468409,36.853569318096625,53.13173695863285,140,Arabic world
7.412393975699709,5.961131787633277,8.971157296993148,170,Arabic world
23.856867126808517,19.723292941228955,28.311516023493947,200,Arabic world
3.911069191398624,3.2320494626978653,4.6455859214018576,210,Arabic world
3.85202447605628,3.1781643351349373,4.579258444900107,220,Arabic world
26.26772250882225,21.699216925035568,31.26768684998026,240,Arabic world
3.712351556371587,3.0621009010962235,4.422213768516809,250,Arabic world
23.42443892715806,18.983219533556948,28.37515961267468,280,Arabic world
3.6194502306434826,2.9880063404088717,4.3207619182861805,290,Arabic world
3.6142238810605902,2.984462569751269,4.304013675011117,300,Arabic world
3.6247813513138807,2.9973138219818365,4.310860270721153,320,Arabic world
18.30777831576776,15.209006822061417,21.69261263084579,340,Arabic world
3.689263115822773,3.068505820881894,4.369841868000645,350,Arabic world
3.7625731596321224,3.142461763363253,4.439635477923744,370,Arabic world
15.23176481758432,12.729512853838973,17.970043275735044,380,Arabic world
23.49363037385263,19.66181014039569,27.730870180401148,400,Arabic world
4.04520657181741,3.376352524477064,4.76761757459464,420,Arabic world
29.37118648476647,24.450577003631878,34.68013364059471,440,Arabic world
4.278784849522061,3.548758046335158,5.0577354942425785,450,Arabic world
4.458796516859982,3.6884815438067013,5.300878905593745,470,Arabic world
22.777165371529584,18.804511208933363,27.163779067293575,480,Arabic world
4.76044430978009,3.8964430087972923,5.723374759147043,500,Arabic world
26.026957790618283,20.858617124910865,31.71889546045095,540,Arabic world
10.872260547443132,8.626346500687148,13.302349234444172,560,Arabic world
11.328804134735826,8.920788040478877,13.951071056009939,580,Arabic world
17.648650700519013,13.844138691750526,21.841162067626883,600,Arabic world
11.971835704538071,9.385288733365273,14.829747798758357,610,Arabic world
36.50093745247381,28.600725560576123,45.21284856728983,620,Arabic world
43.226666088815406,33.89990758246159,53.52626377024198,630,Arabic world
43.827416091557744,34.40398222097144,54.176084829292854,640,Arabic world
12.681796951788495,9.953944748870107,15.654380111541437,650,Arabic world
25.65897938655074,20.18616944956667,31.614792290626486,660,Arabic world
65.44622815663271,51.849050458595805,80.36488626724872,680,Arabic world
26.40330537351858,20.99176808301587,32.35579634393695,690,Arabic world
46.559608818961266,37.254110068222644,56.908265355828576,700,Arabic world
20.089257363905162,16.153573825802535,24.44766749963605,710,Arabic world
33.68071858661904,27.164535720960206,40.79968211283724,720,Arabic world
40.62444721158786,32.97048700089044,48.92938450639357,730,Arabic world
136.00837973369707,111.06935450133072,162.82726485990602,740,Arabic world
13.650786909202893,11.20907815119393,16.28742804908934,750,Arabic world
41.07531925482829,33.88068953788946,48.810230720203016,760,Arabic world
20.58636797147394,17.056806238371088,24.396012040460313,770,Arabic world
89.36623738863284,74.16995797825051,105.56877464343376,780,Arabic world
41.296307929136454,34.432856951359305,48.679671305642394,790,Arabic world
68.87515770769195,57.638968178429785,81.09202390963485,800,Arabic world
62.00037176713506,52.06037456186281,72.75159608526997,810,Arabic world
34.43582437847269,28.946843783483565,40.28903295476344,820,Arabic world
41.29449206328683,34.723624659739365,48.22469792813281,830,Arabic world
82.49842367392463,69.3189824593881,96.263911785828,840,Arabic world
54.917625912508285,46.06744640432999,64.11414482167007,850,Arabic world
46.96462530692438,39.25774280447871,55.12995422060213,860,Arabic world
61.53470460057783,51.587522189991105,72.01766928615467,870,Arabic world
54.56127306051689,45.674738522391245,63.983437141080294,880,Arabic world
27.20459428462601,22.76020358384664,31.89166320271512,890,Arabic world
27.12121419436732,22.63013559251221,31.835951765011362,900,Arabic world
20.273302047692134,16.88298255826002,23.81521235670552,910,Arabic world
47.135778114885156,39.1923305935877,55.39005218709718,920,Arabic world
33.5409664223076,27.885625327693123,39.476632296764755,930,Arabic world
100.22180607525725,83.25874175557,118.00254700589925,940,Arabic world
33.26850878904251,27.666208919476233,39.135333221235264,950,Arabic world
13.250467209552543,11.020532571296869,15.572386088641021,960,Arabic world
26.385413632851755,21.983261922288744,30.994193463849616,970,Arabic world
137.9147653747935,115.14363945099122,161.8752186939535,980,Arabic world
19.61578070391371,16.412034107222023,23.016858390055326,990,Arabic world
26.04134376195721,21.85623398613378,30.487137541718145,1000,Arabic world
45.38034758528544,38.18983899315646,53.01294892913534,1010,Arabic world
71.02274870371136,59.88993566221059,82.83185288906266,1020,Arabic world
25.727040115008222,21.78588010102148,29.89590982989466,1030,Arabic world
89.72104666532451,76.1360933429995,104.12960962195622,1040,Arabic world
31.937837468454717,27.19332574117287,37.02540376673663,1050,Arabic world
44.58170530506976,38.09015119778925,51.52789023883792,1060,Arabic world
31.763379124995147,27.204110656106636,36.64467098719448,1070,Arabic world
57.05489910605213,49.018928473290394,65.57051574752272,1080,Arabic world
56.96431075305106,49.050047544440496,65.27867667513952,1090,Arabic world
44.259309623188024,38.193603219387015,50.59763461489961,1100,Arabic world
88.47836883306583,76.54103575116523,101.06947748257215,1110,Arabic world
50.56817611240735,43.822686760409894,57.68388193775398,1120,Arabic world
44.28519194892805,38.43740314074911,50.39737746004649,1130,Arabic world
133.06590985131257,115.63604255764785,151.40089488144827,1140,Arabic world
69.86499215689398,60.794747588484995,79.46955931199614,1150,Arabic world
82.82860769786025,72.08478572045746,94.15881941197627,1160,Arabic world
63.96991223226199,55.678997510890056,72.63426752566448,1170,Arabic world
115.7106803088868,100.63483740034987,131.53611305080315,1180,Arabic world
51.72733986615472,44.954742127649475,58.87409622336358,1190,Arabic world
136.70995771977238,118.674345534804,155.71363566984905,1200,Arabic world
45.92703849354697,39.8504658510807,52.29131928340581,1210,Arabic world
132.3872466211636,114.79942333006761,150.92157278603557,1220,Arabic world
100.28287514105021,86.90079982347423,114.33633829419776,1230,Arabic world
155.47976071739015,134.53831993631488,177.52233387190577,1240,Arabic world
102.64946475551973,88.74667107335735,117.36508646103685,1250,Arabic world
104.0404469461556,89.8891472729685,119.07862432881518,1260,Arabic world
56.30736879580712,48.629172105620455,64.4394228792159,1270,Arabic world
135.85514483340003,117.32471791866253,155.5102350281164,1280,Arabic world
29.085428837774934,25.089450240550953,33.280819867208336,1290,Arabic world
59.21164785097841,51.04671756232045,67.80512638012857,1300,Arabic world
37.70166413432545,32.469514902450065,43.20767952082143,1310,Arabic world
107.62831252882697,92.69966294381892,123.3481332972191,1320,Arabic world
54.90374665693019,47.31651681288205,62.85974155312775,1330,Arabic world
96.08393366785519,82.84359173601736,109.85846451036724,1340,Arabic world
49.06919784451202,42.331075577774655,56.0963048465672,1350,Arabic world
50.139721499663835,43.32843257172306,57.30354152705764,1360,Arabic world
25.625452682681935,22.15263767350759,29.249774762080627,1370,Arabic world
34.93318062866356,30.234766824483774,39.85383952323248,1380,Arabic world
35.72197033355852,30.925126152994718,40.726194142644836,1390,Arabic world
45.66389641476413,39.56875212460031,51.99134134204392,1400,Arabic world
65.37614258238102,56.72202994884919,74.29951536473433,1410,Arabic world
