,region_name,occupations_name,decade,score,count_occupations
5284,Germany,architect,1610,8,1526
5285,Germany,artist,1610,3,850
5286,Germany,classical philologist,1610,2,952
5287,Germany,composer,1610,14,2179
5288,Germany,historian,1610,14,1612
5289,Germany,painter,1610,24,5174
5290,Germany,pedagogue,1610,4,983
5291,Germany,sculptor,1610,16,1186
5292,Germany,theologian,1610,40,4053
5293,Germany,university teacher,1610,73,6071
5294,Germany,architect,1620,7,1526
5295,Germany,artist,1620,5,850
5296,Germany,classical philologist,1620,1,952
5297,Germany,composer,1620,38,2179
5298,Germany,historian,1620,19,1612
5299,Germany,painter,1620,44,5174
5300,Germany,pedagogue,1620,5,983
5301,Germany,sculptor,1620,23,1186
5302,Germany,theologian,1620,85,4053
5303,Germany,university teacher,1620,95,6071
5304,Germany,architect,1630,5,1526
5305,Germany,artist,1630,2,850
5306,Germany,classical philologist,1630,1,952
5307,Germany,composer,1630,20,2179
5308,Germany,historian,1630,7,1612
5309,Germany,painter,1630,18,5174
5310,Germany,pedagogue,1630,7,983
5311,Germany,sculptor,1630,13,1186
5312,Germany,theologian,1630,60,4053
5313,Germany,university teacher,1630,69,6071
5314,Germany,architect,1640,12,1526
5315,Germany,artist,1640,10,850
5316,Germany,classical philologist,1640,1,952
5317,Germany,composer,1640,20,2179
5318,Germany,historian,1640,14,1612
5319,Germany,painter,1640,37,5174
5320,Germany,pedagogue,1640,9,983
5321,Germany,sculptor,1640,28,1186
5322,Germany,theologian,1640,101,4053
5323,Germany,university teacher,1640,76,6071
5324,Germany,architect,1660,14,1526
5325,Germany,artist,1660,9,850
5326,Germany,classical philologist,1660,2,952
5327,Germany,composer,1660,34,2179
5328,Germany,historian,1660,20,1612
5329,Germany,painter,1660,52,5174
5330,Germany,pedagogue,1660,3,983
5331,Germany,sculptor,1660,14,1186
5332,Germany,theologian,1660,91,4053
5333,Germany,university teacher,1660,77,6071
5334,Germany,architect,1670,12,1526
5335,Germany,artist,1670,5,850
5336,Germany,classical philologist,1670,2,952
5337,Germany,composer,1670,26,2179
5338,Germany,historian,1670,16,1612
5339,Germany,painter,1670,30,5174
5340,Germany,pedagogue,1670,6,983
5341,Germany,sculptor,1670,10,1186
5342,Germany,theologian,1670,83,4053
5343,Germany,university teacher,1670,75,6071
5344,Germany,architect,1680,26,1526
5345,Germany,artist,1680,11,850
5346,Germany,classical philologist,1680,3,952
5347,Germany,composer,1680,55,2179
5348,Germany,historian,1680,26,1612
5349,Germany,painter,1680,59,5174
5350,Germany,pedagogue,1680,9,983
5351,Germany,sculptor,1680,21,1186
5352,Germany,theologian,1680,125,4053
5353,Germany,university teacher,1680,96,6071
5354,Germany,architect,1690,16,1526
5355,Germany,artist,1690,6,850
5356,Germany,classical philologist,1690,1,952
5357,Germany,composer,1690,25,2179
5358,Germany,historian,1690,14,1612
5359,Germany,painter,1690,40,5174
5360,Germany,pedagogue,1690,1,983
5361,Germany,sculptor,1690,18,1186
5362,Germany,theologian,1690,77,4053
5363,Germany,university teacher,1690,66,6071
5364,Germany,architect,1700,29,1526
5365,Germany,artist,1700,9,850
5366,Germany,classical philologist,1700,3,952
5367,Germany,composer,1700,43,2179
5368,Germany,historian,1700,37,1612
5369,Germany,painter,1700,59,5174
5370,Germany,pedagogue,1700,6,983
5371,Germany,sculptor,1700,31,1186
5372,Germany,theologian,1700,134,4053
5373,Germany,university teacher,1700,95,6071
5374,Germany,architect,1710,18,1526
5375,Germany,artist,1710,11,850
5376,Germany,classical philologist,1710,2,952
5377,Germany,composer,1710,31,2179
5378,Germany,historian,1710,21,1612
5379,Germany,painter,1710,28,5174
5380,Germany,pedagogue,1710,12,983
5381,Germany,sculptor,1710,20,1186
5382,Germany,theologian,1710,117,4053
5383,Germany,university teacher,1710,98,6071
5384,Germany,architect,1720,40,1526
5385,Germany,artist,1720,12,850
5386,Germany,classical philologist,1720,8,952
5387,Germany,composer,1720,48,2179
5388,Germany,historian,1720,46,1612
5389,Germany,painter,1720,80,5174
5390,Germany,pedagogue,1720,6,983
5391,Germany,sculptor,1720,38,1186
5392,Germany,theologian,1720,143,4053
5393,Germany,university teacher,1720,91,6071
5394,Germany,architect,1730,26,1526
5395,Germany,artist,1730,9,850
5396,Germany,classical philologist,1730,5,952
5397,Germany,composer,1730,46,2179
5398,Germany,historian,1730,41,1612
5399,Germany,painter,1730,57,5174
5400,Germany,pedagogue,1730,6,983
5401,Germany,sculptor,1730,25,1186
5402,Germany,theologian,1730,111,4053
5403,Germany,university teacher,1730,99,6071
5404,Germany,architect,1740,52,1526
5405,Germany,artist,1740,12,850
5406,Germany,classical philologist,1740,5,952
5407,Germany,composer,1740,62,2179
5408,Germany,historian,1740,32,1612
5409,Germany,painter,1740,95,5174
5410,Germany,pedagogue,1740,7,983
5411,Germany,sculptor,1740,56,1186
5412,Germany,theologian,1740,120,4053
5413,Germany,university teacher,1740,110,6071
5414,Germany,architect,1750,21,1526
5415,Germany,artist,1750,14,850
5416,Germany,classical philologist,1750,10,952
5417,Germany,composer,1750,53,2179
5418,Germany,historian,1750,30,1612
5419,Germany,painter,1750,91,5174
5420,Germany,pedagogue,1750,4,983
5421,Germany,sculptor,1750,24,1186
5422,Germany,theologian,1750,96,4053
5423,Germany,university teacher,1750,110,6071
5424,Germany,architect,1760,43,1526
5425,Germany,artist,1760,29,850
5426,Germany,classical philologist,1760,5,952
5427,Germany,composer,1760,60,2179
5428,Germany,historian,1760,51,1612
5429,Germany,painter,1760,132,5174
5430,Germany,pedagogue,1760,13,983
5431,Germany,sculptor,1760,38,1186
5432,Germany,theologian,1760,138,4053
5433,Germany,university teacher,1760,151,6071
5434,Germany,architect,1770,25,1526
5435,Germany,artist,1770,16,850
5436,Germany,classical philologist,1770,17,952
5437,Germany,composer,1770,61,2179
5438,Germany,historian,1770,30,1612
5439,Germany,painter,1770,93,5174
5440,Germany,pedagogue,1770,10,983
5441,Germany,sculptor,1770,33,1186
5442,Germany,theologian,1770,104,4053
5443,Germany,university teacher,1770,107,6071
5444,Germany,architect,1780,37,1526
5445,Germany,artist,1780,16,850
5446,Germany,classical philologist,1780,16,952
5447,Germany,composer,1780,97,2179
5448,Germany,historian,1780,36,1612
5449,Germany,painter,1780,133,5174
5450,Germany,pedagogue,1780,18,983
5451,Germany,sculptor,1780,30,1186
5452,Germany,theologian,1780,142,4053
5453,Germany,university teacher,1780,177,6071
5454,Germany,architect,1790,22,1526
5455,Germany,artist,1790,30,850
5456,Germany,classical philologist,1790,19,952
5457,Germany,composer,1790,84,2179
5458,Germany,historian,1790,42,1612
5459,Germany,painter,1790,119,5174
5460,Germany,pedagogue,1790,27,983
5461,Germany,sculptor,1790,18,1186
5462,Germany,theologian,1790,123,4053
5463,Germany,university teacher,1790,169,6071
5464,Germany,architect,1800,40,1526
5465,Germany,artist,1800,34,850
5466,Germany,classical philologist,1800,41,952
5467,Germany,composer,1800,92,2179
5468,Germany,historian,1800,64,1612
5469,Germany,painter,1800,185,5174
5470,Germany,pedagogue,1800,33,983
5471,Germany,sculptor,1800,28,1186
5472,Germany,theologian,1800,149,4053
5473,Germany,university teacher,1800,221,6071
5474,Germany,architect,1810,39,1526
5475,Germany,artist,1810,21,850
5476,Germany,classical philologist,1810,37,952
5477,Germany,composer,1810,64,2179
5478,Germany,historian,1810,51,1612
5479,Germany,painter,1810,145,5174
5480,Germany,pedagogue,1810,41,983
5481,Germany,sculptor,1810,19,1186
5482,Germany,theologian,1810,96,4053
5483,Germany,university teacher,1810,188,6071
5484,Germany,architect,1820,57,1526
5485,Germany,artist,1820,34,850
5486,Germany,classical philologist,1820,67,952
5487,Germany,composer,1820,97,2179
5488,Germany,historian,1820,67,1612
5489,Germany,painter,1820,210,5174
5490,Germany,pedagogue,1820,46,983
5491,Germany,sculptor,1820,11,1186
5492,Germany,theologian,1820,114,4053
5493,Germany,university teacher,1820,225,6071
5494,Germany,architect,1830,55,1526
5495,Germany,artist,1830,46,850
5496,Germany,classical philologist,1830,91,952
5497,Germany,composer,1830,100,2179
5498,Germany,historian,1830,93,1612
5499,Germany,painter,1830,240,5174
5500,Germany,pedagogue,1830,51,983
5501,Germany,sculptor,1830,25,1186
5502,Germany,theologian,1830,127,4053
5503,Germany,university teacher,1830,281,6071
5504,Germany,architect,1840,125,1526
5505,Germany,artist,1840,97,850
5506,Germany,classical philologist,1840,155,952
5507,Germany,composer,1840,144,2179
5508,Germany,historian,1840,123,1612
5509,Germany,painter,1840,552,5174
5510,Germany,pedagogue,1840,88,983
5511,Germany,sculptor,1840,57,1186
5512,Germany,theologian,1840,238,4053
5513,Germany,university teacher,1840,468,6071
5514,Germany,architect,1850,84,1526
5515,Germany,artist,1850,90,850
5516,Germany,classical philologist,1850,101,952
5517,Germany,composer,1850,151,2179
5518,Germany,historian,1850,110,1612
5519,Germany,painter,1850,541,5174
5520,Germany,pedagogue,1850,82,983
5521,Germany,sculptor,1850,62,1186
5522,Germany,theologian,1850,159,4053
5523,Germany,university teacher,1850,355,6071
5524,Germany,architect,1860,145,1526
5525,Germany,artist,1860,109,850
5526,Germany,classical philologist,1860,106,952
5527,Germany,composer,1860,198,2179
5528,Germany,historian,1860,117,1612
5529,Germany,painter,1860,638,5174
5530,Germany,pedagogue,1860,129,983
5531,Germany,sculptor,1860,82,1186
5532,Germany,theologian,1860,124,4053
5533,Germany,university teacher,1860,467,6071
5534,Germany,architect,1870,143,1526
5535,Germany,artist,1870,78,850
5536,Germany,classical philologist,1870,88,952
5537,Germany,composer,1870,150,2179
5538,Germany,historian,1870,100,1612
5539,Germany,painter,1870,430,5174
5540,Germany,pedagogue,1870,121,983
5541,Germany,sculptor,1870,85,1186
5542,Germany,theologian,1870,139,4053
5543,Germany,university teacher,1870,503,6071
5544,Germany,architect,1880,333,1526
5545,Germany,artist,1880,90,850
5546,Germany,classical philologist,1880,141,952
5547,Germany,composer,1880,173,2179
5548,Germany,historian,1880,177,1612
5549,Germany,painter,1880,661,5174
5550,Germany,pedagogue,1880,202,983
5551,Germany,sculptor,1880,156,1186
5552,Germany,theologian,1880,167,4053
5553,Germany,university teacher,1880,753,6071
5554,Germany,artist,1590,2,850
5555,Germany,classical philologist,1590,3,952
5556,Germany,composer,1590,12,2179
5557,Germany,historian,1590,13,1612
5558,Germany,painter,1590,19,5174
5559,Germany,pedagogue,1590,3,983
5560,Germany,sculptor,1590,4,1186
5561,Germany,theologian,1590,45,4053
5562,Germany,university teacher,1590,69,6071
5563,Germany,artist,1650,6,850
5564,Germany,composer,1650,21,2179
5565,Germany,historian,1650,11,1612
5566,Germany,painter,1650,24,5174
5567,Germany,pedagogue,1650,1,983
5568,Germany,sculptor,1650,5,1186
5569,Germany,theologian,1650,63,4053
5570,Germany,university teacher,1650,64,6071
5571,Germany,composer,1050,1,2179
5572,Germany,historian,1050,1,1612
5573,Germany,composer,1130,1,2179
5574,Germany,theologian,1130,1,4053
5575,Germany,composer,1430,1,2179
5576,Germany,pedagogue,1430,1,983
5577,Germany,theologian,1430,2,4053
5578,Germany,university teacher,1430,4,6071
5579,Germany,historian,1080,2,1612
5580,Germany,theologian,1080,2,4053
5581,Germany,historian,1120,1,1612
5582,Germany,theologian,1120,1,4053
5583,Germany,historian,1180,5,1612
5584,Germany,theologian,1180,1,4053
5585,Germany,historian,1230,1,1612
5586,Germany,theologian,1230,1,4053
5587,Germany,historian,1280,1,1612
5588,Germany,theologian,1280,1,4053
5589,Germany,university teacher,1280,1,6071
5590,Germany,historian,1350,2,1612
5591,Germany,painter,1350,1,5174
5592,Germany,theologian,1350,2,4053
5593,Germany,university teacher,1350,1,6071
5594,Germany,historian,1490,1,1612
5595,Germany,painter,1490,1,5174
5596,Germany,sculptor,1490,6,1186
5597,Germany,theologian,1490,8,4053
5598,Germany,university teacher,1490,13,6071
5599,Greece,archaeologist,1800,1,31
5600,Greece,historian,1800,1,66
5601,Greece,mathematician,1800,2,35
5602,Greece,painter,1800,1,56
5603,Greece,philosopher,1800,2,53
5604,Greece,poet,1800,2,101
5605,Greece,scholar,1800,2,26
5606,Greece,theologian,1800,1,30
5607,Greece,translator,1800,3,30
5608,Greece,archaeologist,1810,1,31
5609,Greece,historian,1810,2,66
5610,Greece,mathematician,1810,1,35
5611,Greece,poet,1810,1,101
5612,Greece,scholar,1810,1,26
5613,Greece,translator,1810,2,30
5614,Greece,university teacher,1810,1,109
5615,Greece,archaeologist,1820,2,31
5616,Greece,historian,1820,3,66
5617,Greece,painter,1820,4,56
5618,Greece,philosopher,1820,1,53
5619,Greece,poet,1820,7,101
5620,Greece,scholar,1820,5,26
5621,Greece,theologian,1820,2,30
5622,Greece,translator,1820,2,30
5623,Greece,university teacher,1820,5,109
5624,Greece,archaeologist,1830,1,31
5625,Greece,historian,1830,8,66
5626,Greece,painter,1830,4,56
5627,Greece,poet,1830,4,101
5628,Greece,scholar,1830,3,26
5629,Greece,translator,1830,1,30
5630,Greece,university teacher,1830,3,109
5631,Greece,archaeologist,1840,3,31
5632,Greece,historian,1840,4,66
5633,Greece,mathematician,1840,1,35
5634,Greece,painter,1840,4,56
5635,Greece,philosopher,1840,1,53
5636,Greece,poet,1840,5,101
5637,Greece,scholar,1840,2,26
5638,Greece,theologian,1840,1,30
5639,Greece,translator,1840,2,30
5640,Greece,university teacher,1840,17,109
5641,Greece,archaeologist,1850,5,31
5642,Greece,historian,1850,8,66
5643,Greece,mathematician,1850,1,35
5644,Greece,painter,1850,5,56
5645,Greece,poet,1850,6,101
5646,Greece,scholar,1850,2,26
5647,Greece,theologian,1850,4,30
5648,Greece,translator,1850,1,30
5649,Greece,university teacher,1850,21,109
5650,Greece,archaeologist,1860,4,31
5651,Greece,historian,1860,3,66
5652,Greece,mathematician,1860,4,35
5653,Greece,painter,1860,8,56
5654,Greece,poet,1860,9,101
5655,Greece,scholar,1860,2,26
5656,Greece,theologian,1860,4,30
5657,Greece,translator,1860,3,30
5658,Greece,university teacher,1860,18,109
5659,Greece,archaeologist,1870,1,31
5660,Greece,historian,1870,4,66
5661,Greece,mathematician,1870,1,35
5662,Greece,painter,1870,5,56
5663,Greece,poet,1870,13,101
5664,Greece,scholar,1870,2,26
5665,Greece,theologian,1870,6,30
5666,Greece,translator,1870,5,30
5667,Greece,university teacher,1870,14,109
5668,Greece,archaeologist,1880,13,31
5669,Greece,historian,1880,4,66
5670,Greece,mathematician,1880,2,35
5671,Greece,painter,1880,7,56
5672,Greece,philosopher,1880,1,53
5673,Greece,poet,1880,14,101
5674,Greece,scholar,1880,2,26
5675,Greece,theologian,1880,3,30
5676,Greece,translator,1880,4,30
5677,Greece,university teacher,1880,28,109
5678,Greece,historian,-450,1,66
5679,Greece,mathematician,-450,1,35
5680,Greece,philosopher,-450,2,53
5681,Greece,poet,-450,1,101
5682,Greece,historian,-390,1,66
5683,Greece,mathematician,-390,1,35
5684,Greece,philosopher,-390,1,53
5685,Greece,historian,-360,2,66
5686,Greece,mathematician,-360,1,35
5687,Greece,philosopher,-360,7,53
5688,Greece,poet,-360,1,101
5689,Greece,historian,-320,1,66
5690,Greece,mathematician,-320,1,35
5691,Greece,painter,-320,1,56
5692,Greece,philosopher,-320,3,53
5693,Greece,poet,-320,1,101
5694,Greece,historian,-310,1,66
5695,Greece,mathematician,-310,1,35
5696,Greece,philosopher,-310,1,53
5697,Greece,historian,620,1,66
5698,Greece,mathematician,620,1,35
5699,Greece,philosopher,620,1,53
5700,Greece,historian,1700,1,66
5701,Greece,mathematician,1700,1,35
5702,Greece,painter,1700,3,56
5703,Greece,philosopher,1700,1,53
5704,Greece,university teacher,1700,1,109
5705,Greece,historian,1730,1,66
5706,Greece,mathematician,1730,1,35
5707,Greece,historian,1750,1,66
5708,Greece,mathematician,-560,4,35
5709,Greece,philosopher,-560,4,53
5710,Greece,poet,-560,1,101
5711,Greece,mathematician,-500,2,35
5712,Greece,philosopher,-500,4,53
5713,Greece,poet,-500,1,101
5714,Greece,mathematician,-460,2,35
5715,Greece,painter,-460,1,56
5716,Greece,philosopher,-460,5,53
5717,Greece,poet,-460,2,101
5718,Greece,mathematician,-430,1,35
5719,Greece,philosopher,-430,1,53
5720,Greece,poet,-430,1,101
5721,Greece,mathematician,-250,1,35
5722,Greece,philosopher,-250,1,53
5723,Greece,mathematician,-120,1,35
5724,Greece,mathematician,520,2,35
5725,Greece,philosopher,520,2,53
5726,Greece,theologian,520,1,30
5727,Greece,mathematician,1600,1,35
5728,Greece,philosopher,1600,1,53
5729,Greece,poet,1600,2,101
5730,Greece,mathematician,1770,1,35
5731,Greece,university teacher,1770,1,109
5732,Greece,poet,1790,2,101
5733,Greece,scholar,1790,1,26
5734,Greece,translator,1790,1,30
5735,Greek World,Attic vase-painter,-560,33,136
5736,Greek World,historian,-560,2,196
5737,Greek World,mathematician,-560,4,93
5738,Greek World,painter,-560,3,106
5739,Greek World,philosopher,-560,6,315
5740,Greek World,poet,-560,3,289
5741,Greek World,red-figure vase painter,-560,18,80
5742,Greek World,sculptor,-560,9,84
5743,Greek World,Attic vase-painter,-500,9,136
5744,Greek World,historian,-500,2,196
5745,Greek World,mathematician,-500,3,93
5746,Greek World,painter,-500,3,106
5747,Greek World,philosopher,-500,12,315
5748,Greek World,poet,-500,8,289
5749,Greek World,red-figure vase painter,-500,6,80
5750,Greek World,sculptor,-500,6,84
5751,Greek World,Attic vase-painter,-460,12,136
5752,Greek World,historian,-460,1,196
5753,Greek World,mathematician,-460,7,93
5754,Greek World,painter,-460,10,106
5755,Greek World,philosopher,-460,15,315
5756,Greek World,poet,-460,9,289
5757,Greek World,red-figure vase painter,-460,8,80
5758,Greek World,sculptor,-460,16,84
5759,Greek World,Attic vase-painter,-420,3,136
5760,Greek World,historian,-420,1,196
5761,Greek World,mathematician,-420,1,93
5762,Greek World,painter,-420,1,106
5763,Greek World,philosopher,-420,9,315
5764,Greek World,poet,-420,5,289
5765,Greek World,red-figure vase painter,-420,3,80
5766,Greek World,sculptor,-420,3,84
5767,Greek World,Attic vase-painter,-360,4,136
5768,Greek World,historian,-360,9,196
5769,Greek World,mathematician,-360,2,93
5770,Greek World,painter,-360,5,106
5771,Greek World,philosopher,-360,20,315
5772,Greek World,poet,-360,6,289
5773,Greek World,red-figure vase painter,-360,4,80
5774,Greek World,sculptor,-360,9,84
5775,Greek World,historian,-450,4,196
5776,Greek World,mathematician,-450,2,93
5777,Greek World,philosopher,-450,5,315
5778,Greek World,poet,-450,2,289
5779,Greek World,sculptor,-450,1,84
5780,Greek World,historian,-430,1,196
5781,Greek World,mathematician,-430,1,93
5782,Greek World,philosopher,-430,3,315
5783,Greek World,poet,-430,1,289
5784,Greek World,historian,-400,4,196
5785,Greek World,mathematician,-400,1,93
5786,Greek World,painter,-400,8,106
5787,Greek World,philosopher,-400,10,315
5788,Greek World,poet,-400,6,289
5789,Greek World,sculptor,-400,2,84
5790,Greek World,historian,-390,2,196
5791,Greek World,mathematician,-390,2,93
5792,Greek World,philosopher,-390,4,315
5793,Greek World,poet,-390,1,289
5794,Greek World,historian,-340,1,196
5795,Greek World,mathematician,-340,1,93
5796,Greek World,philosopher,-340,3,315
5797,Greek World,poet,-340,3,289
5798,Greek World,historian,-330,3,196
5799,Greek World,mathematician,-330,1,93
5800,Greek World,painter,-330,1,106
5801,Greek World,philosopher,-330,1,315
5802,Greek World,poet,-330,2,289
5803,Greek World,historian,-320,5,196
5804,Greek World,mathematician,-320,2,93
5805,Greek World,painter,-320,3,106
5806,Greek World,philosopher,-320,7,315
5807,Greek World,poet,-320,4,289
5808,Greek World,red-figure vase painter,-320,3,80
5809,Greek World,sculptor,-320,2,84
5810,Greek World,historian,-310,1,196
5811,Greek World,mathematician,-310,1,93
5812,Greek World,philosopher,-310,6,315
5813,Greek World,historian,-300,9,196
5814,Greek World,philosopher,-300,6,315
5815,Greek World,poet,-300,7,289
5816,Greek World,sculptor,-300,1,84
5817,Greek World,historian,-280,1,196
5818,Greek World,philosopher,-280,3,315
5819,Greek World,poet,-280,4,289
5820,Greek World,historian,-240,3,196
5821,Greek World,mathematician,-240,3,93
5822,Greek World,philosopher,-240,2,315
5823,Greek World,poet,-240,2,289
5824,Greek World,historian,-220,3,196
5825,Greek World,mathematician,-220,1,93
5826,Greek World,philosopher,-220,3,315
5827,Greek World,sculptor,-220,2,84
5828,Greek World,historian,-200,4,196
5829,Greek World,painter,-200,1,106
5830,Greek World,philosopher,-200,1,315
5831,Greek World,poet,-200,2,289
5832,Greek World,sculptor,-200,3,84
5833,Greek World,historian,-170,2,196
5834,Greek World,philosopher,-170,4,315
5835,Greek World,historian,-120,1,196
5836,Greek World,mathematician,-120,2,93
5837,Greek World,philosopher,-120,6,315
5838,Greek World,poet,-120,2,289
5839,Greek World,sculptor,-120,1,84
5840,Greek World,historian,-100,3,196
5841,Greek World,mathematician,-100,1,93
5842,Greek World,philosopher,-100,5,315
5843,Greek World,poet,-100,3,289
5844,Greek World,sculptor,-100,3,84
5845,Greek World,historian,40,1,196
5846,Greek World,mathematician,40,1,93
5847,Greek World,philosopher,40,1,315
5848,Greek World,poet,40,1,289
5849,Greek World,theologian,40,2,99
5850,Greek World,historian,80,2,196
5851,Greek World,philosopher,80,5,315
5852,Greek World,sculptor,80,2,84
5853,Greek World,historian,100,1,196
5854,Greek World,mathematician,100,3,93
5855,Greek World,philosopher,100,2,315
5856,Greek World,poet,100,2,289
5857,Greek World,theologian,100,3,99
5858,Greek World,historian,140,3,196
5859,Greek World,mathematician,140,3,93
5860,Greek World,philosopher,140,10,315
5861,Greek World,poet,140,2,289
5862,Greek World,theologian,140,4,99
5863,Greek World,historian,240,3,196
5864,Greek World,mathematician,240,1,93
5865,Greek World,philosopher,240,7,315
5866,Greek World,poet,240,1,289
5867,Greek World,theologian,240,5,99
5868,Greek World,historian,340,2,196
5869,Greek World,mathematician,340,1,93
5870,Greek World,philosopher,340,4,315
5871,Greek World,poet,340,3,289
5872,Greek World,theologian,340,3,99
5873,Greek World,historian,400,2,196
5874,Greek World,mathematician,400,1,93
5875,Greek World,philosopher,400,5,315
5876,Greek World,poet,400,2,289
5877,Greek World,theologian,400,4,99
5878,Greek World,historian,440,2,196
5879,Greek World,mathematician,440,1,93
5880,Greek World,philosopher,440,5,315
5881,Greek World,poet,440,4,289
5882,Greek World,historian,480,2,196
5883,Greek World,mathematician,480,1,93
5884,Greek World,philosopher,480,4,315
5885,Greek World,poet,480,2,289
5886,Greek World,theologian,480,1,99
5887,Greek World,historian,520,1,196
5888,Greek World,mathematician,520,2,93
5889,Greek World,philosopher,520,2,315
5890,Greek World,theologian,520,1,99
5891,Greek World,historian,540,5,196
5892,Greek World,mathematician,540,1,93
5893,Greek World,philosopher,540,5,315
5894,Greek World,poet,540,6,289
5895,Greek World,sculptor,540,1,84
5896,Greek World,historian,620,1,196
5897,Greek World,mathematician,620,1,93
5898,Greek World,philosopher,620,1,315
5899,Greek World,poet,620,2,289
5900,Greek World,historian,630,1,196
5901,Greek World,poet,630,1,289
5902,Greek World,theologian,630,1,99
5903,Greek World,historian,1160,1,196
5904,Greek World,philosopher,1160,1,315
5905,Greek World,poet,1160,1,289
5906,Greek World,historian,1280,1,196
5907,Greek World,philosopher,1280,2,315
5908,Greek World,poet,1280,4,289
5909,Greek World,theologian,1280,1,99
5910,Greek World,historian,1390,1,196
5911,Greek World,mathematician,1390,1,93
5912,Greek World,philosopher,1390,1,315
5913,Greek World,poet,1390,3,289
5914,Greek World,historian,1420,3,196
5915,Greek World,philosopher,1420,1,315
5916,Greek World,poet,1420,1,289
5917,Greek World,theologian,1420,2,99
5918,Greek World,historian,1700,1,196
5919,Greek World,mathematician,1700,1,93
5920,Greek World,painter,1700,3,106
5921,Greek World,philosopher,1700,1,315
5922,Greek World,university teacher,1700,1,109
5923,Greek World,historian,1730,1,196
5924,Greek World,mathematician,1730,1,93
5925,Greek World,historian,1750,1,196
5926,Greek World,historian,1800,1,196
5927,Greek World,mathematician,1800,2,93
5928,Greek World,painter,1800,1,106
5929,Greek World,philosopher,1800,2,315
5930,Greek World,poet,1800,2,289
5931,Greek World,theologian,1800,1,99
5932,Greek World,historian,1810,2,196
5933,Greek World,mathematician,1810,1,93
5934,Greek World,poet,1810,1,289
5935,Greek World,university teacher,1810,1,109
5936,Greek World,historian,1820,3,196
5937,Greek World,painter,1820,3,106
5938,Greek World,philosopher,1820,1,315
5939,Greek World,poet,1820,7,289
5940,Greek World,sculptor,1820,2,84
5941,Greek World,theologian,1820,2,99
5942,Greek World,university teacher,1820,5,109
5943,Greek World,historian,1830,8,196
5944,Greek World,painter,1830,4,106
5945,Greek World,poet,1830,4,289
5946,Greek World,university teacher,1830,3,109
5947,Greek World,historian,1840,5,196
5948,Greek World,mathematician,1840,1,93
5949,Greek World,painter,1840,5,106
5950,Greek World,philosopher,1840,1,315
5951,Greek World,poet,1840,5,289
5952,Greek World,sculptor,1840,1,84
5953,Greek World,theologian,1840,1,99
5954,Greek World,university teacher,1840,17,109
5955,Greek World,historian,1850,7,196
5956,Greek World,mathematician,1850,1,93
5957,Greek World,painter,1850,5,106
5958,Greek World,poet,1850,6,289
5959,Greek World,theologian,1850,5,99
5960,Greek World,university teacher,1850,21,109
5961,Greek World,historian,1860,3,196
5962,Greek World,mathematician,1860,4,93
5963,Greek World,painter,1860,8,106
5964,Greek World,poet,1860,8,289
5965,Greek World,sculptor,1860,1,84
5966,Greek World,theologian,1860,4,99
5967,Greek World,university teacher,1860,18,109
5968,Greek World,historian,1870,5,196
5969,Greek World,mathematician,1870,1,93
5970,Greek World,painter,1870,5,106
5971,Greek World,poet,1870,13,289
5972,Greek World,sculptor,1870,2,84
5973,Greek World,theologian,1870,6,99
5974,Greek World,university teacher,1870,14,109
5975,Greek World,historian,1880,5,196
5976,Greek World,mathematician,1880,2,93
5977,Greek World,painter,1880,8,106
5978,Greek World,philosopher,1880,1,315
5979,Greek World,poet,1880,13,289
5980,Greek World,sculptor,1880,3,84
5981,Greek World,theologian,1880,4,99
5982,Greek World,university teacher,1880,28,109
5983,Greek World,mathematician,-590,1,93
5984,Greek World,philosopher,-590,1,315
5985,Greek World,poet,-590,1,289
5986,Greek World,mathematician,-570,1,93
5987,Greek World,philosopher,-570,1,315
5988,Greek World,mathematician,-550,2,93
5989,Greek World,philosopher,-550,2,315
5990,Greek World,mathematician,-490,1,93
5991,Greek World,philosopher,-490,1,315
5992,Greek World,poet,-490,1,289
5993,Greek World,mathematician,-410,1,93
5994,Greek World,philosopher,-410,4,315
5995,Greek World,poet,-410,1,289
5996,Greek World,mathematician,-380,1,93
5997,Greek World,philosopher,-380,1,315
5998,Greek World,mathematician,-370,1,93
5999,Greek World,philosopher,-370,1,315
6000,Greek World,mathematician,-290,1,93
6001,Greek World,philosopher,-290,3,315
6002,Greek World,poet,-290,2,289
6003,Greek World,mathematician,-250,2,93
6004,Greek World,philosopher,-250,1,315
6005,Greek World,mathematician,-230,1,93
6006,Greek World,mathematician,-150,1,93
6007,Greek World,philosopher,-150,3,315
6008,Greek World,mathematician,-110,1,93
6009,Greek World,philosopher,-110,1,315
6010,Greek World,mathematician,-20,1,93
6011,Greek World,poet,-20,1,289
6012,Greek World,mathematician,0,1,93
6013,Greek World,mathematician,50,1,93
6014,Greek World,philosopher,50,1,315
6015,Greek World,theologian,50,1,99
6016,Greek World,mathematician,280,4,93
6017,Greek World,philosopher,280,5,315
6018,Greek World,poet,280,1,289
6019,Greek World,theologian,280,1,99
6020,Greek World,mathematician,320,1,93
6021,Greek World,philosopher,320,1,315
6022,Greek World,mathematician,370,1,93
6023,Greek World,mathematician,450,1,93
6024,Greek World,philosopher,450,2,315
6025,Greek World,mathematician,510,1,93
6026,Greek World,sculptor,510,1,84
6027,Greek World,mathematician,1600,1,93
6028,Greek World,philosopher,1600,1,315
