,region_name,decade,score
4580,Spain,1430,10
4581,Spain,1440,27
4582,Spain,1450,45
4583,Spain,1460,34
4584,Spain,1470,34
4585,Spain,1480,66
4586,Spain,1490,52
4587,Spain,1500,201
4588,Spain,1510,105
4589,Spain,1520,113
4590,Spain,1530,83
4591,Spain,1540,92
4592,Spain,1550,109
4593,Spain,1560,123
4594,Spain,1570,66
4595,Spain,1580,96
4596,Spain,1590,71
4597,Spain,1600,163
4598,Spain,1610,71
4599,Spain,1620,91
4600,Spain,1630,60
4601,Spain,1640,85
4602,Spain,1650,81
4603,Spain,1660,72
4604,Spain,1670,54
4605,Spain,1680,80
4606,Spain,1690,48
4607,Spain,1700,131
4608,Spain,1710,95
4609,Spain,1720,110
4610,Spain,1730,110
4611,Spain,1740,164
4612,Spain,1750,153
4613,Spain,1760,156
4614,Spain,1770,138
4615,Spain,1780,183
4616,Spain,1790,112
4617,Spain,1800,290
4618,Spain,1810,299
4619,Spain,1820,500
4620,Spain,1830,493
4621,Spain,1840,765
4622,Spain,1850,468
4623,Sweden,550,1
4624,Sweden,920,1
4625,Sweden,950,1
4626,Sweden,1000,1
4627,Sweden,1150,6
4628,Sweden,1160,1
4629,Sweden,1200,1
4630,Sweden,1240,1
4631,Sweden,1300,1
4632,Sweden,1330,1
4633,Sweden,1350,1
4634,Sweden,1400,3
4635,Sweden,1440,1
4636,Sweden,1450,4
4637,Sweden,1470,1
4638,Sweden,1480,1
4639,Sweden,1490,3
4640,Sweden,1500,5
4641,Sweden,1510,3
4642,Sweden,1520,1
4643,Sweden,1530,1
4644,Sweden,1540,4
4645,Sweden,1550,6
4646,Sweden,1560,9
4647,Sweden,1570,8
4648,Sweden,1580,16
4649,Sweden,1590,10
4650,Sweden,1600,20
4651,Sweden,1610,14
4652,Sweden,1620,29
4653,Sweden,1630,23
4654,Sweden,1640,34
4655,Sweden,1650,34
4656,Sweden,1660,60
4657,Sweden,1670,36
4658,Sweden,1680,55
4659,Sweden,1690,37
4660,Sweden,1700,67
4661,Sweden,1710,87
4662,Sweden,1720,124
4663,Sweden,1730,95
4664,Sweden,1740,100
4665,Sweden,1750,119
4666,Sweden,1760,143
4667,Sweden,1770,116
4668,Sweden,1780,164
4669,Sweden,1790,155
4670,Sweden,1800,197
4671,Sweden,1810,215
4672,Sweden,1820,325
4673,Sweden,1830,305
4674,Sweden,1840,479
4675,Sweden,1850,258
4676,Switzerland,700,1
4677,Switzerland,840,1
4678,Switzerland,950,1
4679,Switzerland,1050,2
4680,Switzerland,1180,1
4681,Switzerland,1200,4
4682,Switzerland,1220,2
4683,Switzerland,1230,1
4684,Switzerland,1260,1
4685,Switzerland,1280,1
4686,Switzerland,1300,2
4687,Switzerland,1320,1
4688,Switzerland,1340,1
4689,Switzerland,1350,2
4690,Switzerland,1380,1
4691,Switzerland,1390,1
4692,Switzerland,1400,6
4693,Switzerland,1410,3
4694,Switzerland,1420,5
4695,Switzerland,1430,4
4696,Switzerland,1440,12
4697,Switzerland,1450,14
4698,Switzerland,1460,8
4699,Switzerland,1470,8
4700,Switzerland,1480,17
4701,Switzerland,1490,22
4702,Switzerland,1500,54
4703,Switzerland,1510,22
4704,Switzerland,1520,25
4705,Switzerland,1530,19
4706,Switzerland,1540,30
4707,Switzerland,1550,17
4708,Switzerland,1560,32
4709,Switzerland,1570,25
4710,Switzerland,1580,46
4711,Switzerland,1590,31
4712,Switzerland,1600,42
4713,Switzerland,1610,27
4714,Switzerland,1620,45
4715,Switzerland,1630,41
4716,Switzerland,1640,60
4717,Switzerland,1650,47
4718,Switzerland,1660,65
4719,Switzerland,1670,48
4720,Switzerland,1680,62
4721,Switzerland,1690,46
4722,Switzerland,1700,87
4723,Switzerland,1710,78
4724,Switzerland,1720,90
4725,Switzerland,1730,83
4726,Switzerland,1740,129
4727,Switzerland,1750,135
4728,Switzerland,1760,160
4729,Switzerland,1770,141
4730,Switzerland,1780,157
4731,Switzerland,1790,170
4732,Switzerland,1800,301
4733,Switzerland,1810,253
4734,Switzerland,1820,331
4735,Switzerland,1830,297
4736,Switzerland,1840,361
4737,Switzerland,1850,208
4738,United Kingdom,-700,1
4739,United Kingdom,0,2
4740,United Kingdom,200,1
4741,United Kingdom,500,1
4742,United Kingdom,520,1
4743,United Kingdom,530,2
4744,United Kingdom,620,1
4745,United Kingdom,630,1
4746,United Kingdom,640,1
4747,United Kingdom,670,1
4748,United Kingdom,700,2
4749,United Kingdom,740,1
4750,United Kingdom,900,2
4751,United Kingdom,910,1
4752,United Kingdom,950,2
4753,United Kingdom,980,1
4754,United Kingdom,1000,2
4755,United Kingdom,1030,1
4756,United Kingdom,1050,5
4757,United Kingdom,1060,5
4758,United Kingdom,1080,5
4759,United Kingdom,1100,15
4760,United Kingdom,1110,6
4761,United Kingdom,1120,3
4762,United Kingdom,1130,6
4763,United Kingdom,1140,7
4764,United Kingdom,1150,14
4765,United Kingdom,1160,6
4766,United Kingdom,1170,1
4767,United Kingdom,1180,4
4768,United Kingdom,1200,21
4769,United Kingdom,1210,1
4770,United Kingdom,1220,5
4771,United Kingdom,1230,3
4772,United Kingdom,1240,1
4773,United Kingdom,1250,15
4774,United Kingdom,1260,5
4775,United Kingdom,1270,2
4776,United Kingdom,1280,5
4777,United Kingdom,1290,4
4778,United Kingdom,1300,21
4779,United Kingdom,1310,4
4780,United Kingdom,1320,7
4781,United Kingdom,1330,5
4782,United Kingdom,1340,7
4783,United Kingdom,1350,12
4784,United Kingdom,1360,4
4785,United Kingdom,1370,6
4786,United Kingdom,1380,3
4787,United Kingdom,1390,5
4788,United Kingdom,1400,14
4789,United Kingdom,1410,6
4790,United Kingdom,1420,7
4791,United Kingdom,1430,11
4792,United Kingdom,1440,7
4793,United Kingdom,1450,11
4794,United Kingdom,1460,11
4795,United Kingdom,1470,6
4796,United Kingdom,1480,19
4797,United Kingdom,1490,18
4798,United Kingdom,1500,56
4799,United Kingdom,1510,30
4800,United Kingdom,1520,51
4801,United Kingdom,1530,47
4802,United Kingdom,1540,80
4803,United Kingdom,1550,100
4804,United Kingdom,1560,144
4805,United Kingdom,1570,114
4806,United Kingdom,1580,151
4807,United Kingdom,1590,95
4808,United Kingdom,1600,153
4809,United Kingdom,1610,134
4810,United Kingdom,1620,164
4811,United Kingdom,1630,113
4812,United Kingdom,1640,136
4813,United Kingdom,1650,103
4814,United Kingdom,1660,149
4815,United Kingdom,1670,127
4816,United Kingdom,1680,173
4817,United Kingdom,1690,153
4818,United Kingdom,1700,249
4819,United Kingdom,1710,226
4820,United Kingdom,1720,313
4821,United Kingdom,1730,280
4822,United Kingdom,1740,495
4823,United Kingdom,1750,480
4824,United Kingdom,1760,622
4825,United Kingdom,1770,590
4826,United Kingdom,1780,810
4827,United Kingdom,1790,852
4828,United Kingdom,1800,1334
4829,United Kingdom,1810,1299
4830,United Kingdom,1820,1785
4831,United Kingdom,1830,1448
4832,United Kingdom,1840,1848
4833,United Kingdom,1850,938
4834,Western Europe,-700,1
4835,Western Europe,-450,1
4836,Western Europe,-350,1
4837,Western Europe,-300,1
4838,Western Europe,-280,1
4839,Western Europe,-270,1
4840,Western Europe,-250,3
4841,Western Europe,-240,2
4842,Western Europe,-230,1
4843,Western Europe,-220,2
4844,Western Europe,-210,1
4845,Western Europe,-200,14
4846,Western Europe,-190,1
4847,Western Europe,-180,3
4848,Western Europe,-170,2
4849,Western Europe,-160,3
4850,Western Europe,-150,16
4851,Western Europe,-120,3
4852,Western Europe,-110,5
4853,Western Europe,-100,29
4854,Western Europe,-90,4
4855,Western Europe,-80,8
4856,Western Europe,-70,7
4857,Western Europe,-60,7
4858,Western Europe,-50,28
4859,Western Europe,-40,3
4860,Western Europe,-20,3
4861,Western Europe,-10,4
4862,Western Europe,0,8
4863,Western Europe,10,2
4864,Western Europe,20,5
4865,Western Europe,30,4
4866,Western Europe,40,8
4867,Western Europe,50,11
4868,Western Europe,60,2
4869,Western Europe,70,4
4870,Western Europe,80,3
4871,Western Europe,100,20
4872,Western Europe,120,3
4873,Western Europe,130,1
4874,Western Europe,150,7
4875,Western Europe,160,1
4876,Western Europe,170,2
4877,Western Europe,180,1
4878,Western Europe,200,20
4879,Western Europe,220,1
4880,Western Europe,240,1
4881,Western Europe,250,11
4882,Western Europe,270,1
4883,Western Europe,280,1
4884,Western Europe,290,1
4885,Western Europe,300,11
4886,Western Europe,310,2
4887,Western Europe,320,4
4888,Western Europe,330,1
4889,Western Europe,340,3
4890,Western Europe,350,7
4891,Western Europe,360,4
4892,Western Europe,370,3
4893,Western Europe,380,4
4894,Western Europe,390,2
4895,Western Europe,400,32
4896,Western Europe,410,2
4897,Western Europe,420,1
4898,Western Europe,430,1
4899,Western Europe,450,5
4900,Western Europe,460,1
4901,Western Europe,470,1
4902,Western Europe,480,3
4903,Western Europe,490,1
4904,Western Europe,500,6
4905,Western Europe,520,4
4906,Western Europe,530,5
4907,Western Europe,540,2
4908,Western Europe,550,3
4909,Western Europe,560,2
4910,Western Europe,580,1
4911,Western Europe,590,1
4912,Western Europe,600,7
4913,Western Europe,620,3
4914,Western Europe,630,1
4915,Western Europe,640,1
4916,Western Europe,650,2
4917,Western Europe,670,2
4918,Western Europe,680,1
4919,Western Europe,700,5
4920,Western Europe,720,2
4921,Western Europe,730,1
4922,Western Europe,740,4
4923,Western Europe,750,4
4924,Western Europe,760,3
4925,Western Europe,770,1
4926,Western Europe,780,4
4927,Western Europe,790,4
4928,Western Europe,800,12
4929,Western Europe,810,7
4930,Western Europe,820,4
4931,Western Europe,830,3
4932,Western Europe,840,4
4933,Western Europe,850,14
4934,Western Europe,870,1
4935,Western Europe,880,2
4936,Western Europe,890,1
4937,Western Europe,900,14
4938,Western Europe,910,7
4939,Western Europe,920,2
4940,Western Europe,930,1
4941,Western Europe,940,7
4942,Western Europe,950,10
4943,Western Europe,960,10
4944,Western Europe,970,6
4945,Western Europe,980,11
4946,Western Europe,990,6
4947,Western Europe,1000,32
4948,Western Europe,1010,7
4949,Western Europe,1020,8
4950,Western Europe,1030,9
4951,Western Europe,1040,6
4952,Western Europe,1050,21
4953,Western Europe,1060,21
4954,Western Europe,1070,9
4955,Western Europe,1080,25
4956,Western Europe,1090,4
4957,Western Europe,1100,82
4958,Western Europe,1110,16
4959,Western Europe,1120,19
4960,Western Europe,1130,16
4961,Western Europe,1140,34
4962,Western Europe,1150,73
4963,Western Europe,1160,42
4964,Western Europe,1170,20
4965,Western Europe,1180,38
4966,Western Europe,1190,25
4967,Western Europe,1200,168
4968,Western Europe,1210,29
4969,Western Europe,1220,51
4970,Western Europe,1230,32
4971,Western Europe,1240,45
4972,Western Europe,1250,120
4973,Western Europe,1260,49
4974,Western Europe,1270,34
4975,Western Europe,1280,59
4976,Western Europe,1290,40
4977,Western Europe,1300,189
4978,Western Europe,1310,31
4979,Western Europe,1320,68
4980,Western Europe,1330,49
4981,Western Europe,1340,48
4982,Western Europe,1350,167
4983,Western Europe,1360,71
4984,Western Europe,1370,62
4985,Western Europe,1380,105
4986,Western Europe,1390,81
4987,Western Europe,1400,366
4988,Western Europe,1410,99
4989,Western Europe,1420,197
4990,Western Europe,1430,157
4991,Western Europe,1440,257
4992,Western Europe,1450,471
4993,Western Europe,1460,393
4994,Western Europe,1470,307
4995,Western Europe,1480,571
4996,Western Europe,1490,504
4997,Western Europe,1500,1366
4998,Western Europe,1510,596
4999,Western Europe,1520,843
5000,Western Europe,1530,738
5001,Western Europe,1540,972
5002,Western Europe,1550,988
5003,Western Europe,1560,1112
5004,Western Europe,1570,938
5005,Western Europe,1580,1388
5006,Western Europe,1590,1140
5007,Western Europe,1600,1913
5008,Western Europe,1610,1215
5009,Western Europe,1620,1658
5010,Western Europe,1630,1308
5011,Western Europe,1640,1752
5012,Western Europe,1650,1468
5013,Western Europe,1660,1676
5014,Western Europe,1670,1345
5015,Western Europe,1680,1790
5016,Western Europe,1690,1404
5017,Western Europe,1700,2323
5018,Western Europe,1710,1866
5019,Western Europe,1720,2621
5020,Western Europe,1730,2356
5021,Western Europe,1740,3358
5022,Western Europe,1750,3291
5023,Western Europe,1760,4105
5024,Western Europe,1770,3599
5025,Western Europe,1780,4617
5026,Western Europe,1790,4550
5027,Western Europe,1800,8317
5028,Western Europe,1810,8233
5029,Western Europe,1820,11336
5030,Western Europe,1830,9307
5031,Western Europe,1840,12919
5032,Western Europe,1850,6855
5033,Yangtze,30,2
5034,Yangtze,140,1
5035,Yangtze,150,1
5036,Yangtze,220,1
5037,Yangtze,230,1
5038,Yangtze,260,1
5039,Yangtze,280,1
5040,Yangtze,340,1
5041,Yangtze,370,1
5042,Yangtze,410,1
5043,Yangtze,430,1
5044,Yangtze,440,1
5045,Yangtze,460,1
5046,Yangtze,500,1
5047,Yangtze,520,1
5048,Yangtze,550,2
5049,Yangtze,560,1
5050,Yangtze,600,1
5051,Yangtze,630,1
5052,Yangtze,670,1
5053,Yangtze,710,2
5054,Yangtze,730,1
5055,Yangtze,750,2
5056,Yangtze,770,3
5057,Yangtze,830,2
5058,Yangtze,840,1
5059,Yangtze,850,3
5060,Yangtze,860,1
5061,Yangtze,880,1
5062,Yangtze,890,1
5063,Yangtze,920,1
5064,Yangtze,930,3
5065,Yangtze,940,1
5066,Yangtze,970,2
5067,Yangtze,980,1
5068,Yangtze,990,2
5069,Yangtze,1000,2
5070,Yangtze,1030,2
5071,Yangtze,1040,1
5072,Yangtze,1050,2
5073,Yangtze,1060,1
5074,Yangtze,1070,1
5075,Yangtze,1080,2
5076,Yangtze,1100,1
5077,Yangtze,1130,2
5078,Yangtze,1140,2
5079,Yangtze,1150,2
5080,Yangtze,1160,1
5081,Yangtze,1170,2
5082,Yangtze,1180,1
5083,Yangtze,1200,3
5084,Yangtze,1230,2
5085,Yangtze,1240,4
5086,Yangtze,1250,3
5087,Yangtze,1260,3
5088,Yangtze,1270,3
5089,Yangtze,1280,2
5090,Yangtze,1290,1
5091,Yangtze,1300,3
5092,Yangtze,1310,3
5093,Yangtze,1330,4
5094,Yangtze,1340,4
5095,Yangtze,1350,1
5096,Yangtze,1360,5
5097,Yangtze,1370,1
5098,Yangtze,1380,3
5099,Yangtze,1390,2
5100,Yangtze,1400,3
5101,Yangtze,1410,2
5102,Yangtze,1430,1
5103,Yangtze,1440,3
5104,Yangtze,1450,1
5105,Yangtze,1460,4
5106,Yangtze,1470,3
5107,Yangtze,1480,6
5108,Yangtze,1490,5
5109,Yangtze,1500,10
5110,Yangtze,1510,1
5111,Yangtze,1520,3
5112,Yangtze,1530,2
5113,Yangtze,1540,4
5114,Yangtze,1550,7
5115,Yangtze,1560,6
5116,Yangtze,1570,4
5117,Yangtze,1580,8
5118,Yangtze,1590,6
5119,Yangtze,1600,15
5120,Yangtze,1610,12
5121,Yangtze,1620,14
5122,Yangtze,1630,8
5123,Yangtze,1640,7
5124,Yangtze,1650,11
5125,Yangtze,1660,6
5126,Yangtze,1670,3
5127,Yangtze,1680,3
5128,Yangtze,1690,9
5129,Yangtze,1700,2
5130,Yangtze,1710,4
5131,Yangtze,1720,8
5132,Yangtze,1730,3
5133,Yangtze,1740,7
5134,Yangtze,1750,6
5135,Yangtze,1760,11
5136,Yangtze,1770,7
5137,Yangtze,1780,4
5138,Yangtze,1790,5
5139,Yangtze,1800,3
5140,Yangtze,1810,8
5141,Yangtze,1820,8
5142,Yangtze,1830,8
5143,Yangtze,1840,9
5144,Yangtze,1850,3
5145,mediterranean World,-850,1
5146,mediterranean World,-800,6
5147,mediterranean World,-710,1
5148,mediterranean World,-700,20
5149,mediterranean World,-680,2
5150,mediterranean World,-670,1
5151,mediterranean World,-650,7
5152,mediterranean World,-640,1
5153,mediterranean World,-630,1
5154,mediterranean World,-620,2
5155,mediterranean World,-610,1
5156,mediterranean World,-600,76
5157,mediterranean World,-580,4
5158,mediterranean World,-570,3
5159,mediterranean World,-560,2
5160,mediterranean World,-550,58
5161,mediterranean World,-530,4
5162,mediterranean World,-520,5
5163,mediterranean World,-500,97
5164,mediterranean World,-490,5
5165,mediterranean World,-480,4
5166,mediterranean World,-470,10
5167,mediterranean World,-460,8
5168,mediterranean World,-450,38
5169,mediterranean World,-440,8
5170,mediterranean World,-430,7
5171,mediterranean World,-420,5
5172,mediterranean World,-410,1
5173,mediterranean World,-400,75
5174,mediterranean World,-390,7
5175,mediterranean World,-380,7
5176,mediterranean World,-370,6
5177,mediterranean World,-360,7
5178,mediterranean World,-350,27
5179,mediterranean World,-340,5
5180,mediterranean World,-330,7
5181,mediterranean World,-320,8
5182,mediterranean World,-310,5
5183,mediterranean World,-300,42
5184,mediterranean World,-290,2
5185,mediterranean World,-280,6
5186,mediterranean World,-270,5
5187,mediterranean World,-260,1
5188,mediterranean World,-250,21
5189,mediterranean World,-240,3
5190,mediterranean World,-230,1
5191,mediterranean World,-220,3
5192,mediterranean World,-210,3
5193,mediterranean World,-200,37
5194,mediterranean World,-190,2
5195,mediterranean World,-180,6
5196,mediterranean World,-170,3
5197,mediterranean World,-160,6
5198,mediterranean World,-150,32
5199,mediterranean World,-140,1
5200,mediterranean World,-130,3
5201,mediterranean World,-120,6
5202,mediterranean World,-110,7
5203,mediterranean World,-100,55
5204,mediterranean World,-90,4
5205,mediterranean World,-80,11
5206,mediterranean World,-70,10
5207,mediterranean World,-60,11
5208,mediterranean World,-50,43
5209,mediterranean World,-40,3
5210,mediterranean World,-20,4
5211,mediterranean World,-10,5
5212,mediterranean World,0,13
5213,mediterranean World,10,5
5214,mediterranean World,20,8
5215,mediterranean World,30,4
5216,mediterranean World,40,14
5217,mediterranean World,50,18
5218,mediterranean World,60,3
5219,mediterranean World,70,8
5220,mediterranean World,80,4
5221,mediterranean World,100,47
5222,mediterranean World,110,1
5223,mediterranean World,120,8
5224,mediterranean World,130,3
5225,mediterranean World,150,14
5226,mediterranean World,160,4
5227,mediterranean World,170,4
5228,mediterranean World,180,4
5229,mediterranean World,200,50
5230,mediterranean World,210,3
5231,mediterranean World,220,3
5232,mediterranean World,230,1
5233,mediterranean World,240,4
5234,mediterranean World,250,16
5235,mediterranean World,260,1
5236,mediterranean World,270,1
5237,mediterranean World,280,4
5238,mediterranean World,290,3
5239,mediterranean World,300,24
5240,mediterranean World,310,7
5241,mediterranean World,320,5
5242,mediterranean World,330,4
5243,mediterranean World,340,5
5244,mediterranean World,350,16
5245,mediterranean World,360,8
5246,mediterranean World,370,6
5247,mediterranean World,380,6
5248,mediterranean World,390,4
5249,mediterranean World,400,50
5250,mediterranean World,410,5
5251,mediterranean World,420,2
5252,mediterranean World,430,2
5253,mediterranean World,440,4
5254,mediterranean World,450,11
5255,mediterranean World,460,3
5256,mediterranean World,470,2
5257,mediterranean World,480,2
5258,mediterranean World,490,3
5259,mediterranean World,500,20
5260,mediterranean World,510,2
5261,mediterranean World,520,1
5262,mediterranean World,540,1
5263,mediterranean World,550,3
5264,mediterranean World,560,1
5265,mediterranean World,580,3
5266,mediterranean World,590,1
5267,mediterranean World,600,4
5268,mediterranean World,620,1
5269,mediterranean World,640,3
5270,mediterranean World,650,3
5271,mediterranean World,660,2
5272,mediterranean World,680,3
5273,mediterranean World,700,1
5274,mediterranean World,730,1
5275,mediterranean World,790,1
5276,mediterranean World,800,4
5277,mediterranean World,820,1
5278,mediterranean World,830,1
5279,mediterranean World,850,1
5280,mediterranean World,860,1
5281,mediterranean World,880,1
5282,mediterranean World,890,1
5283,mediterranean World,900,7
5284,mediterranean World,920,1
5285,mediterranean World,950,3
5286,mediterranean World,980,1
5287,mediterranean World,1000,6
5288,mediterranean World,1020,2
5289,mediterranean World,1040,1
5290,mediterranean World,1050,4
5291,mediterranean World,1060,1
5292,mediterranean World,1070,2
5293,mediterranean World,1080,2
5294,mediterranean World,1090,1
5295,mediterranean World,1100,8
5296,mediterranean World,1120,2
5297,mediterranean World,1140,2
5298,mediterranean World,1150,2
5299,mediterranean World,1160,1
5300,mediterranean World,1220,1
5301,mediterranean World,1230,2
5302,mediterranean World,1240,3
5303,mediterranean World,1250,4
5304,mediterranean World,1260,2
5305,mediterranean World,1270,1
5306,mediterranean World,1280,5
5307,mediterranean World,1290,1
5308,mediterranean World,1300,9
5309,mediterranean World,1310,2
5310,mediterranean World,1320,3
5311,mediterranean World,1330,3
5312,mediterranean World,1340,1
5313,mediterranean World,1350,5
5314,mediterranean World,1360,2
5315,mediterranean World,1370,1
5316,mediterranean World,1380,3
5317,mediterranean World,1400,8
5318,mediterranean World,1410,1
5319,mediterranean World,1420,5
5320,mediterranean World,1430,2
5321,mediterranean World,1440,1
5322,mediterranean World,1450,4
5323,mediterranean World,1460,3
5324,mediterranean World,1470,3
5325,mediterranean World,1480,3
5326,mediterranean World,1490,6
5327,mediterranean World,1500,11
5328,mediterranean World,1510,3
5329,mediterranean World,1520,2
5330,mediterranean World,1530,3
5331,mediterranean World,1540,7
5332,mediterranean World,1550,5
5333,mediterranean World,1560,7
5334,mediterranean World,1570,1
5335,mediterranean World,1580,2
5336,mediterranean World,1590,3
5337,mediterranean World,1600,7
5338,mediterranean World,1610,1
5339,mediterranean World,1620,3
5340,mediterranean World,1630,2
5341,mediterranean World,1640,2
5342,mediterranean World,1650,2
5343,mediterranean World,1660,5
5344,mediterranean World,1670,2
5345,mediterranean World,1680,6
5346,mediterranean World,1690,3
5347,mediterranean World,1700,3
5348,mediterranean World,1710,4
5349,mediterranean World,1720,6
5350,mediterranean World,1730,4
5351,mediterranean World,1740,5
5352,mediterranean World,1750,7
5353,mediterranean World,1760,16
5354,mediterranean World,1770,10
5355,mediterranean World,1780,17
5356,mediterranean World,1790,19
5357,mediterranean World,1800,19
5358,mediterranean World,1810,33
5359,mediterranean World,1820,42
5360,mediterranean World,1830,36
5361,mediterranean World,1840,75
5362,mediterranean World,1850,39
