,region_name,decade,cultural_score,log_cultural_score
1066,German world,1610,546,6.304448802421981
1067,German world,1620,883,6.784457062637643
1068,German world,1630,1133,7.033506484287697
1069,German world,1640,522,6.259581464064923
1070,German world,1650,491,6.198478716492308
1071,German world,1660,672,6.511745329644728
1072,German world,1670,255,5.545177444479562
1073,German world,1680,380,5.942799375126701
1074,German world,1690,511,6.238324625039508
1075,German world,1700,897,6.8001700683022
1076,German world,1710,719,6.579251212010101
1077,German world,1720,1449,7.27931883541462
1078,German world,1730,1131,7.0317412587631285
1079,German world,1740,1500,7.313886831633462
1080,German world,1750,1552,7.347943823148687
1081,German world,1760,2160,7.6783263565068856
1082,German world,1770,1818,7.506042178518122
1083,German world,1780,1773,7.480992162869525
1084,German world,1790,2655,7.884576510596324
1085,German world,1800,6272,8.744009988096744
1086,German world,1810,6593,8.793915423631676
1087,German world,1820,7544,8.928640371201949
1088,German world,1830,9418,9.150484204822817
1089,German world,1840,8708,9.07211225269274
1090,German world,1850,3858,8.258163361537619
1091,Germany,340,27,3.332204510175204
1092,Germany,740,1,0.6931471805599453
1093,Germany,770,4,1.6094379124341003
1094,Germany,780,4,1.6094379124341003
1095,Germany,790,2,1.0986122886681098
1096,Germany,810,2,1.0986122886681098
1097,Germany,850,1,0.6931471805599453
1098,Germany,900,5,1.791759469228055
1099,Germany,920,1,0.6931471805599453
1100,Germany,940,21,3.091042453358316
1101,Germany,960,1,0.6931471805599453
1102,Germany,980,1,0.6931471805599453
1103,Germany,1000,2,1.0986122886681098
1104,Germany,1010,3,1.3862943611198906
1105,Germany,1030,1,0.6931471805599453
1106,Germany,1080,2,1.0986122886681098
1107,Germany,1100,12,2.5649493574615367
1108,Germany,1120,1,0.6931471805599453
1109,Germany,1130,1,0.6931471805599453
1110,Germany,1140,2,1.0986122886681098
1111,Germany,1150,1,0.6931471805599453
1112,Germany,1160,4,1.6094379124341003
1113,Germany,1170,4,1.6094379124341003
1114,Germany,1180,12,2.5649493574615367
1115,Germany,1190,13,2.6390573296152584
1116,Germany,1200,5,1.791759469228055
1117,Germany,1220,6,1.9459101490553132
1118,Germany,1230,1,0.6931471805599453
1119,Germany,1250,6,1.9459101490553132
1120,Germany,1260,7,2.0794415416798357
1121,Germany,1270,5,1.791759469228055
1122,Germany,1280,1,0.6931471805599453
1123,Germany,1300,5,1.791759469228055
1124,Germany,1310,2,1.0986122886681098
1125,Germany,1320,2,1.0986122886681098
1126,Germany,1330,4,1.6094379124341003
1127,Germany,1340,5,1.791759469228055
1128,Germany,1350,2,1.0986122886681098
1129,Germany,1360,14,2.70805020110221
1130,Germany,1380,21,3.091042453358316
1131,Germany,1390,7,2.0794415416798357
1132,Germany,1400,119,4.787491742782046
1133,Germany,1410,39,3.6888794541139363
1134,Germany,1420,68,4.23410650459726
1135,Germany,1430,36,3.6109179126442243
1136,Germany,1440,376,5.932245187448011
1137,Germany,1450,68,4.23410650459726
1138,Germany,1460,365,5.902633333401366
1139,Germany,1470,1976,7.589335823170617
1140,Germany,1480,1127,7.028201432058005
1141,Germany,1490,291,5.676753802268282
1142,Germany,1500,1309,7.177782416195197
1143,Germany,1510,68,4.23410650459726
1144,Germany,1520,456,6.124683390894205
1145,Germany,1530,88,4.48863636973214
1146,Germany,1540,19,2.995732273553991
1147,Germany,1550,162,5.093750200806762
1148,Germany,1560,723,6.584791392385716
1149,Germany,1570,110,4.709530201312334
1150,Germany,1580,2748,7.918992488165245
1151,Germany,1590,269,5.598421958998375
1152,Germany,1600,684,6.529418838262226
1153,Germany,1610,422,6.0473721790462776
1154,Germany,1620,842,6.736966958001855
1155,Germany,1630,1113,7.01571242048723
1156,Germany,1640,511,6.238324625039508
1157,Germany,1650,457,6.126869184114185
1158,Germany,1660,608,6.411818267709897
1159,Germany,1670,200,5.303304908059076
1160,Germany,1680,266,5.58724865840025
1161,Germany,1690,418,6.037870919922137
1162,Germany,1700,563,6.335054251498059
1163,Germany,1710,565,6.338594078203183
1164,Germany,1720,1196,7.087573705557973
1165,Germany,1730,748,6.618738983517219
1166,Germany,1740,877,6.777646593635117
1167,Germany,1750,1388,7.236339342754344
1168,Germany,1760,1629,7.396335293800808
1169,Germany,1770,1546,7.344072850573066
1170,Germany,1780,1518,7.325807502595773
1171,Germany,1790,1961,7.581719640125308
1172,Germany,1800,5182,8.553139318189707
1173,Germany,1810,5218,8.560061091643414
1174,Germany,1820,6024,8.703672758358856
1175,Germany,1830,7919,8.977146484808472
1176,Germany,1840,6841,8.830835365537549
1177,Germany,1850,3266,8.09162741160107
1178,Greece,-630,6,1.9459101490553132
1179,Greece,-600,3,1.3862943611198906
1180,Greece,-510,3,1.3862943611198906
1181,Greece,-500,1,0.6931471805599453
1182,Greece,-490,5,1.791759469228055
1183,Greece,-470,1,0.6931471805599453
1184,Greece,-450,1,0.6931471805599453
1185,Greece,-430,2,1.0986122886681098
1186,Greece,-400,1,0.6931471805599453
1187,Greece,-360,1,0.6931471805599453
1188,Greece,-350,1,0.6931471805599453
1189,Greece,-290,15,2.772588722239781
1190,Greece,-260,1,0.6931471805599453
1191,Greece,460,5,1.791759469228055
1192,Greece,500,31,3.4657359027997265
1193,Greece,540,1,0.6931471805599453
1194,Greece,550,1,0.6931471805599453
1195,Greece,580,3,1.3862943611198906
1196,Greece,600,1,0.6931471805599453
1197,Greece,660,1,0.6931471805599453
1198,Greece,1440,1,0.6931471805599453
1199,Greece,1470,1,0.6931471805599453
1200,Greece,1480,1,0.6931471805599453
1201,Greece,1500,1,0.6931471805599453
1202,Greece,1530,33,3.5263605246161616
1203,Greece,1540,659,6.492239835020471
1204,Greece,1550,10,2.3978952727983707
1205,Greece,1560,6,1.9459101490553132
1206,Greece,1570,1,0.6931471805599453
1207,Greece,1580,2,1.0986122886681098
1208,Greece,1590,3,1.3862943611198906
1209,Greece,1600,19,2.995732273553991
1210,Greece,1610,35,3.58351893845611
1211,Greece,1620,26,3.295836866004329
1212,Greece,1630,13,2.6390573296152584
1213,Greece,1640,2,1.0986122886681098
1214,Greece,1660,4,1.6094379124341003
1215,Greece,1680,2,1.0986122886681098
1216,Greece,1700,1,0.6931471805599453
1217,Greece,1710,3,1.3862943611198906
1218,Greece,1730,2,1.0986122886681098
1219,Greece,1740,4,1.6094379124341003
1220,Greece,1750,2,1.0986122886681098
1221,Greece,1760,5,1.791759469228055
1222,Greece,1770,1,0.6931471805599453
1223,Greece,1780,30,3.4339872044851463
1224,Greece,1790,31,3.4657359027997265
1225,Greece,1800,8,2.1972245773362196
1226,Greece,1810,9,2.302585092994046
1227,Greece,1820,15,2.772588722239781
1228,Greece,1830,9,2.302585092994046
1229,Greece,1840,129,4.867534450455582
1230,Greece,1850,33,3.5263605246161616
1231,Greek World,-800,49,3.912023005428146
1232,Greek World,-700,8,2.1972245773362196
1233,Greek World,-680,5,1.791759469228055
1234,Greek World,-670,4,1.6094379124341003
1235,Greek World,-650,31,3.4657359027997265
1236,Greek World,-640,16,2.833213344056216
1237,Greek World,-630,12,2.5649493574615367
1238,Greek World,-620,1930,7.565793282428515
1239,Greek World,-610,1,0.6931471805599453
1240,Greek World,-600,66,4.204692619390966
1241,Greek World,-580,8,2.1972245773362196
1242,Greek World,-570,78,4.3694478524670215
1243,Greek World,-560,3,1.3862943611198906
1244,Greek World,-550,23,3.1780538303479458
1245,Greek World,-530,7,2.0794415416798357
1246,Greek World,-520,97,4.584967478670572
1247,Greek World,-510,3,1.3862943611198906
1248,Greek World,-500,216,5.37989735354046
1249,Greek World,-490,25,3.258096538021482
1250,Greek World,-480,258,5.556828061699537
1251,Greek World,-470,7,2.0794415416798357
1252,Greek World,-460,56,4.04305126783455
1253,Greek World,-450,26,3.295836866004329
1254,Greek World,-440,73,4.30406509320417
1255,Greek World,-430,314,5.752572638825633
1256,Greek World,-420,12,2.5649493574615367
1257,Greek World,-410,3,1.3862943611198906
1258,Greek World,-400,48,3.8918202981106265
1259,Greek World,-390,33,3.5263605246161616
1260,Greek World,-380,160,5.081404364984463
1261,Greek World,-370,24,3.2188758248682006
1262,Greek World,-360,4,1.6094379124341003
1263,Greek World,-350,4,1.6094379124341003
1264,Greek World,-340,78,4.3694478524670215
1265,Greek World,-330,4,1.6094379124341003
1266,Greek World,-320,29,3.4011973816621555
1267,Greek World,-310,5,1.791759469228055
1268,Greek World,-300,24,3.2188758248682006
1269,Greek World,-290,20,3.044522437723423
1270,Greek World,-280,4,1.6094379124341003
1271,Greek World,-260,3,1.3862943611198906
1272,Greek World,-250,17,2.8903717578961645
1273,Greek World,-220,1,0.6931471805599453
1274,Greek World,-210,1,0.6931471805599453
1275,Greek World,-200,16,2.833213344056216
1276,Greek World,-190,4,1.6094379124341003
1277,Greek World,-180,1,0.6931471805599453
1278,Greek World,-170,2,1.0986122886681098
1279,Greek World,-160,1,0.6931471805599453
1280,Greek World,-150,2,1.0986122886681098
1281,Greek World,-120,24,3.2188758248682006
1282,Greek World,-100,11,2.4849066497880004
1283,Greek World,-80,1,0.6931471805599453
1284,Greek World,-60,24,3.2188758248682006
1285,Greek World,-50,4,1.6094379124341003
1286,Greek World,-20,21,3.091042453358316
1287,Greek World,-10,10,2.3978952727983707
1288,Greek World,0,26,3.295836866004329
1289,Greek World,10,4,1.6094379124341003
1290,Greek World,20,3,1.3862943611198906
1291,Greek World,40,231,5.44673737166631
1292,Greek World,50,15,2.772588722239781
1293,Greek World,60,1,0.6931471805599453
1294,Greek World,70,2,1.0986122886681098
1295,Greek World,80,2,1.0986122886681098
1296,Greek World,100,74,4.31748811353631
1297,Greek World,120,181,5.204006687076795
1298,Greek World,130,4,1.6094379124341003
1299,Greek World,150,12,2.5649493574615367
1300,Greek World,160,1,0.6931471805599453
1301,Greek World,170,10,2.3978952727983707
1302,Greek World,180,7,2.0794415416798357
1303,Greek World,200,23,3.1780538303479458
1304,Greek World,210,1,0.6931471805599453
1305,Greek World,220,12,2.5649493574615367
1306,Greek World,230,8,2.1972245773362196
1307,Greek World,240,2,1.0986122886681098
1308,Greek World,250,5,1.791759469228055
1309,Greek World,280,10,2.3978952727983707
1310,Greek World,300,14,2.70805020110221
1311,Greek World,310,5,1.791759469228055
1312,Greek World,330,39,3.6888794541139363
1313,Greek World,340,2,1.0986122886681098
1314,Greek World,350,11,2.4849066497880004
1315,Greek World,360,6,1.9459101490553132
1316,Greek World,370,22,3.1354942159291497
1317,Greek World,380,2,1.0986122886681098
1318,Greek World,390,4,1.6094379124341003
1319,Greek World,400,12,2.5649493574615367
1320,Greek World,410,3,1.3862943611198906
1321,Greek World,440,1,0.6931471805599453
1322,Greek World,450,3,1.3862943611198906
1323,Greek World,460,6,1.9459101490553132
1324,Greek World,490,1,0.6931471805599453
1325,Greek World,500,49,3.912023005428146
1326,Greek World,540,3,1.3862943611198906
1327,Greek World,550,2,1.0986122886681098
1328,Greek World,560,2,1.0986122886681098
1329,Greek World,580,3,1.3862943611198906
1330,Greek World,600,139,4.941642422609304
1331,Greek World,620,1,0.6931471805599453
1332,Greek World,640,756,6.6293632534374485
1333,Greek World,660,190,5.25227342804663
1334,Greek World,680,8,2.1972245773362196
1335,Greek World,800,2,1.0986122886681098
1336,Greek World,830,2,1.0986122886681098
1337,Greek World,900,6,1.9459101490553132
1338,Greek World,950,3,1.3862943611198906
1339,Greek World,1040,2,1.0986122886681098
1340,Greek World,1050,3,1.3862943611198906
1341,Greek World,1070,4,1.6094379124341003
1342,Greek World,1100,1,0.6931471805599453
1343,Greek World,1120,1,0.6931471805599453
1344,Greek World,1140,1,0.6931471805599453
1345,Greek World,1150,10,2.3978952727983707
1346,Greek World,1160,1,0.6931471805599453
1347,Greek World,1240,2,1.0986122886681098
1348,Greek World,1250,1,0.6931471805599453
1349,Greek World,1260,1,0.6931471805599453
1350,Greek World,1270,3,1.3862943611198906
1351,Greek World,1300,6,1.9459101490553132
1352,Greek World,1310,2,1.0986122886681098
1353,Greek World,1320,1,0.6931471805599453
1354,Greek World,1330,1,0.6931471805599453
1355,Greek World,1350,2,1.0986122886681098
1356,Greek World,1360,3,1.3862943611198906
1357,Greek World,1400,4,1.6094379124341003
1358,Greek World,1420,12,2.5649493574615367
1359,Greek World,1440,1,0.6931471805599453
1360,Greek World,1450,1,0.6931471805599453
1361,Greek World,1470,1,0.6931471805599453
1362,Greek World,1480,1,0.6931471805599453
1363,Greek World,1500,1,0.6931471805599453
1364,Greek World,1530,33,3.5263605246161616
1365,Greek World,1540,659,6.492239835020471
1366,Greek World,1550,10,2.3978952727983707
1367,Greek World,1560,6,1.9459101490553132
1368,Greek World,1570,1,0.6931471805599453
1369,Greek World,1580,4,1.6094379124341003
1370,Greek World,1590,3,1.3862943611198906
1371,Greek World,1600,19,2.995732273553991
1372,Greek World,1610,35,3.58351893845611
1373,Greek World,1620,26,3.295836866004329
1374,Greek World,1630,13,2.6390573296152584
1375,Greek World,1640,2,1.0986122886681098
1376,Greek World,1660,4,1.6094379124341003
1377,Greek World,1680,2,1.0986122886681098
1378,Greek World,1700,1,0.6931471805599453
1379,Greek World,1710,3,1.3862943611198906
1380,Greek World,1730,2,1.0986122886681098
1381,Greek World,1740,4,1.6094379124341003
1382,Greek World,1750,2,1.0986122886681098
1383,Greek World,1760,5,1.791759469228055
1384,Greek World,1770,1,0.6931471805599453
1385,Greek World,1780,30,3.4339872044851463
1386,Greek World,1790,31,3.4657359027997265
1387,Greek World,1800,8,2.1972245773362196
1388,Greek World,1810,9,2.302585092994046
1389,Greek World,1820,15,2.772588722239781
1390,Greek World,1830,9,2.302585092994046
1391,Greek World,1840,129,4.867534450455582
1392,Greek World,1850,33,3.5263605246161616
1393,Iceland,900,1,0.6931471805599453
1394,Iceland,910,3,1.3862943611198906
1395,Iceland,980,1,0.6931471805599453
1396,Iceland,1000,1,0.6931471805599453
1397,Iceland,1070,2,1.0986122886681098
1398,Iceland,1100,4,1.6094379124341003
1399,Iceland,1150,1,0.6931471805599453
1400,Iceland,1170,2,1.0986122886681098
1401,Iceland,1180,25,3.258096538021482
1402,Iceland,1210,3,1.3862943611198906
1403,Iceland,1310,2,1.0986122886681098
1404,Iceland,1570,2,1.0986122886681098
1405,Iceland,1610,1,0.6931471805599453
1406,Iceland,1640,2,1.0986122886681098
1407,Iceland,1660,2,1.0986122886681098
1408,Iceland,1730,1,0.6931471805599453
1409,Iceland,1790,2,1.0986122886681098
1410,Iceland,1810,1,0.6931471805599453
1411,Iceland,1820,1,0.6931471805599453
1412,Iceland,1830,3,1.3862943611198906
1413,Iceland,1840,2,1.0986122886681098
1414,Iceland,1850,1,0.6931471805599453
1415,Indian world,-800,3,1.3862943611198906
1416,Indian world,-570,2,1.0986122886681098
1417,Indian world,-500,5,1.791759469228055
1418,Indian world,-370,4,1.6094379124341003
1419,Indian world,-200,4,1.6094379124341003
1420,Indian world,50,2,1.0986122886681098
1421,Indian world,150,2,1.0986122886681098
1422,Indian world,300,4,1.6094379124341003
1423,Indian world,400,2,1.0986122886681098
1424,Indian world,480,2,1.0986122886681098
1425,Indian world,500,5,1.791759469228055
1426,Indian world,590,8,2.1972245773362196
1427,Indian world,600,5,1.791759469228055
1428,Indian world,640,2,1.0986122886681098
1429,Indian world,790,7,2.0794415416798357
1430,Indian world,800,3,1.3862943611198906
1431,Indian world,820,1,0.6931471805599453
1432,Indian world,1000,1,0.6931471805599453
1433,Indian world,1090,9,2.302585092994046
1434,Indian world,1100,2,1.0986122886681098
1435,Indian world,1110,1,0.6931471805599453
1436,Indian world,1170,5,1.791759469228055
1437,Indian world,1180,6,1.9459101490553132
1438,Indian world,1200,1,0.6931471805599453
1439,Indian world,1220,1,0.6931471805599453
1440,Indian world,1240,2,1.0986122886681098
1441,Indian world,1250,10,2.3978952727983707
1442,Indian world,1350,5,1.791759469228055
1443,Indian world,1360,3,1.3862943611198906
1444,Indian world,1370,1,0.6931471805599453
1445,Indian world,1380,1,0.6931471805599453
1446,Indian world,1400,4,1.6094379124341003
1447,Indian world,1440,46,3.8501476017100584
1448,Indian world,1450,4,1.6094379124341003
1449,Indian world,1470,5,1.791759469228055
1450,Indian world,1480,2,1.0986122886681098
1451,Indian world,1490,5,1.791759469228055
1452,Indian world,1500,173,5.159055299214529
1453,Indian world,1510,5,1.791759469228055
1454,Indian world,1520,17,2.8903717578961645
1455,Indian world,1530,6,1.9459101490553132
1456,Indian world,1540,1,0.6931471805599453
1457,Indian world,1550,10,2.3978952727983707
1458,Indian world,1560,22,3.1354942159291497
1459,Indian world,1570,5,1.791759469228055
1460,Indian world,1590,6,1.9459101490553132
1461,Indian world,1600,3,1.3862943611198906
1462,Indian world,1610,8,2.1972245773362196
1463,Indian world,1620,4,1.6094379124341003
1464,Indian world,1650,2,1.0986122886681098
1465,Indian world,1670,5,1.791759469228055
1466,Indian world,1690,1,0.6931471805599453
1467,Indian world,1700,9,2.302585092994046
1468,Indian world,1710,14,2.70805020110221
1469,Indian world,1720,8,2.1972245773362196
1470,Indian world,1730,12,2.5649493574615367
1471,Indian world,1740,8,2.1972245773362196
1472,Indian world,1750,1,0.6931471805599453
1473,Indian world,1770,12,2.5649493574615367
1474,Indian world,1780,128,4.859812404361672
1475,Indian world,1790,1,0.6931471805599453
1476,Indian world,1800,2,1.0986122886681098
1477,Indian world,1810,139,4.941642422609304
1478,Indian world,1820,161,5.087596335232384
1479,Indian world,1830,38,3.6635616461296463
1480,Indian world,1840,137,4.927253685157205
1481,Indian world,1850,123,4.820281565605037
1482,Ireland,620,4,1.6094379124341003
1483,Ireland,810,1,0.6931471805599453
1484,Ireland,1030,1,0.6931471805599453
1485,Ireland,1570,1,0.6931471805599453
1486,Ireland,1580,5,1.791759469228055
1487,Ireland,1590,2,1.0986122886681098
1488,Ireland,1620,2,1.0986122886681098
1489,Ireland,1630,1,0.6931471805599453
1490,Ireland,1640,1,0.6931471805599453
1491,Ireland,1650,18,2.9444389791664403
1492,Ireland,1660,2,1.0986122886681098
1493,Ireland,1670,170,5.14166355650266
1494,Ireland,1680,79,4.382026634673881
1495,Ireland,1690,1,0.6931471805599453
1496,Ireland,1700,65,4.189654742026425
1497,Ireland,1710,40,3.713572066704308
1498,Ireland,1720,190,5.25227342804663
1499,Ireland,1730,325,5.786897381366708
1500,Ireland,1740,364,5.8998973535824915
1501,Ireland,1750,117,4.770684624465665
1502,Ireland,1760,92,4.532599493153256
1503,Ireland,1770,199,5.298317366548036
1504,Ireland,1780,132,4.890349128221754
1505,Ireland,1790,152,5.030437921392435
1506,Ireland,1800,253,5.537334267018537
1507,Ireland,1810,149,5.0106352940962555
1508,Ireland,1820,245,5.5053315359323625
1509,Ireland,1830,443,6.095824562432225
1510,Ireland,1840,392,5.973809611869261
1511,Ireland,1850,174,5.1647859739235145
1512,Italy,-300,1,0.6931471805599453
1513,Italy,-280,3,1.3862943611198906
1514,Italy,-270,8,2.1972245773362196
1515,Italy,-250,59,4.0943445622221
1516,Italy,-240,12,2.5649493574615367
1517,Italy,-230,11,2.4849066497880004
1518,Italy,-220,14,2.70805020110221
1519,Italy,-200,25,3.258096538021482
1520,Italy,-180,3,1.3862943611198906
1521,Italy,-170,14,2.70805020110221
1522,Italy,-160,3,1.3862943611198906
1523,Italy,-150,12,2.5649493574615367
1524,Italy,-120,34,3.5553480614894135
1525,Italy,-110,111,4.718498871295094
1526,Italy,-100,69,4.248495242049359
1527,Italy,-90,14,2.70805020110221
1528,Italy,-80,215,5.375278407684165
1529,Italy,-70,79,4.382026634673881
1530,Italy,-60,85,4.454347296253507
1531,Italy,-50,27,3.332204510175204
1532,Italy,-40,128,4.859812404361672
1533,Italy,-20,3,1.3862943611198906
1534,Italy,-10,9,2.302585092994046
1535,Italy,0,3,1.3862943611198906
1536,Italy,20,17,2.8903717578961645
1537,Italy,30,27,3.332204510175204
1538,Italy,40,18,2.9444389791664403
1539,Italy,50,30,3.4339872044851463
1540,Italy,60,9,2.302585092994046
1541,Italy,70,38,3.6635616461296463
1542,Italy,100,15,2.772588722239781
1543,Italy,120,95,4.564348191467836
1544,Italy,130,3,1.3862943611198906
1545,Italy,150,5,1.791759469228055
1546,Italy,170,5,1.791759469228055
1547,Italy,180,7,2.0794415416798357
1548,Italy,190,2,1.0986122886681098
1549,Italy,200,22,3.1354942159291497
1550,Italy,220,1,0.6931471805599453
1551,Italy,250,17,2.8903717578961645
1552,Italy,290,7,2.0794415416798357
1553,Italy,300,12,2.5649493574615367
1554,Italy,320,7,2.0794415416798357
1555,Italy,330,6,1.9459101490553132
1556,Italy,350,1,0.6931471805599453
1557,Italy,360,11,2.4849066497880004
1558,Italy,370,6,1.9459101490553132
1559,Italy,380,1,0.6931471805599453
1560,Italy,400,115,4.7535901911063645
1561,Italy,410,5,1.791759469228055
1562,Italy,480,12,2.5649493574615367
1563,Italy,490,4,1.6094379124341003
1564,Italy,500,5,1.791759469228055
1565,Italy,530,18,2.9444389791664403
1566,Italy,580,1,0.6931471805599453
1567,Italy,600,5,1.791759469228055
1568,Italy,720,8,2.1972245773362196
1569,Italy,760,8,2.1972245773362196
1570,Italy,800,1,0.6931471805599453
1571,Italy,820,1,0.6931471805599453
1572,Italy,870,2,1.0986122886681098
1573,Italy,900,8,2.1972245773362196
1574,Italy,1000,1,0.6931471805599453
1575,Italy,1010,2,1.0986122886681098
1576,Italy,1020,1,0.6931471805599453
1577,Italy,1030,9,2.302585092994046
1578,Italy,1050,6,1.9459101490553132
1579,Italy,1060,362,5.8944028342648505
1580,Italy,1070,1,0.6931471805599453
1581,Italy,1080,2,1.0986122886681098
1582,Italy,1100,14,2.70805020110221
1583,Italy,1110,2,1.0986122886681098
1584,Italy,1120,6,1.9459101490553132
1585,Italy,1140,1,0.6931471805599453
1586,Italy,1150,8,2.1972245773362196
1587,Italy,1170,4,1.6094379124341003
1588,Italy,1180,33,3.5263605246161616
1589,Italy,1190,13,2.6390573296152584
1590,Italy,1200,31,3.4657359027997265
1591,Italy,1210,7,2.0794415416798357
1592,Italy,1220,68,4.23410650459726
1593,Italy,1230,29,3.4011973816621555
1594,Italy,1240,68,4.23410650459726
1595,Italy,1250,80,4.394449154672439
1596,Italy,1260,352,5.8664680569332965
1597,Italy,1270,11,2.4849066497880004
1598,Italy,1280,374,5.926926025970411
1599,Italy,1290,180,5.198497031265826
1600,Italy,1300,848,6.744059186311348
1601,Italy,1310,247,5.5134287461649825
1602,Italy,1320,143,4.969813299576001
1603,Italy,1330,122,4.812184355372417
1604,Italy,1340,63,4.1588830833596715
1605,Italy,1350,211,5.356586274672012
1606,Italy,1360,128,4.859812404361672
1607,Italy,1370,296,5.6937321388027
1608,Italy,1380,156,5.056245805348308
1609,Italy,1390,249,5.521460917862246
1610,Italy,1400,788,6.670766320845874
1611,Italy,1410,324,5.783825182329737
1612,Italy,1420,386,5.958424693029782
1613,Italy,1430,865,6.763884908562435
1614,Italy,1440,850,6.7464121285733745
1615,Italy,1450,1124,7.025538314638521
1616,Italy,1460,1024,6.932447891572509
1617,Italy,1470,882,6.78332520060396
1618,Italy,1480,2054,7.628031126930335
1619,Italy,1490,1517,7.325148957955575
1620,Italy,1500,1046,6.953684210870537
1621,Italy,1510,637,6.45833828334479
1622,Italy,1520,462,6.137727054086234
1623,Italy,1530,743,6.612041034833092
1624,Italy,1540,636,6.456769655572163
1625,Italy,1550,548,6.3080984415095305
1626,Italy,1560,1096,7.00033446027523
1627,Italy,1570,595,6.39024066706535
1628,Italy,1580,1478,7.2991214627108
1629,Italy,1590,690,6.53813982376767
1630,Italy,1600,953,6.860663671448287
1631,Italy,1610,1356,7.213031659834869
1632,Italy,1620,861,6.759255270663693
1633,Italy,1630,693,6.542471960506805
1634,Italy,1640,339,5.8289456176102075
1635,Italy,1650,264,5.579729825986222
1636,Italy,1660,889,6.7912214627261855
1637,Italy,1670,363,5.8971538676367405
1638,Italy,1680,883,6.784457062637643
1639,Italy,1690,744,6.61338421837956
1640,Italy,1700,1739,7.461640392208575
1641,Italy,1710,1420,7.259116128097101
1642,Italy,1720,1201,7.091742115095153
1643,Italy,1730,1458,7.285506548522785
1644,Italy,1740,523,6.261491684321042
1645,Italy,1750,1805,7.498869733976931
1646,Italy,1760,369,5.91350300563827
1647,Italy,1770,387,5.961005339623274
1648,Italy,1780,321,5.7745515455444085
1649,Italy,1790,333,5.811140992976701
1650,Italy,1800,462,6.137727054086234
1651,Italy,1810,565,6.338594078203183
1652,Italy,1820,588,6.3784261836515865
1653,Italy,1830,868,6.767343125265392
1654,Italy,1840,2087,7.643961949002529
1655,Italy,1850,562,6.333279628139691
1656,Japan,80,5,1.791759469228055
1657,Japan,550,1,0.6931471805599453
1658,Japan,660,2,1.0986122886681098
1659,Japan,680,1,0.6931471805599453
1660,Japan,700,4,1.6094379124341003
1661,Japan,720,2,1.0986122886681098
1662,Japan,770,13,2.6390573296152584
1663,Japan,790,1,0.6931471805599453
1664,Japan,810,1,0.6931471805599453
1665,Japan,820,2,1.0986122886681098
1666,Japan,840,7,2.0794415416798357
1667,Japan,850,2,1.0986122886681098
1668,Japan,860,1,0.6931471805599453
1669,Japan,870,2,1.0986122886681098
1670,Japan,880,3,1.3862943611198906
1671,Japan,890,1,0.6931471805599453
1672,Japan,900,2,1.0986122886681098
1673,Japan,910,2,1.0986122886681098
1674,Japan,920,1,0.6931471805599453
1675,Japan,930,1,0.6931471805599453
1676,Japan,940,3,1.3862943611198906
1677,Japan,950,1,0.6931471805599453
1678,Japan,960,2,1.0986122886681098
1679,Japan,970,17,2.8903717578961645
1680,Japan,980,2,1.0986122886681098
1681,Japan,1000,1,0.6931471805599453
1682,Japan,1010,2,1.0986122886681098
1683,Japan,1020,1,0.6931471805599453
1684,Japan,1040,2,1.0986122886681098
1685,Japan,1050,2,1.0986122886681098
1686,Japan,1060,1,0.6931471805599453
1687,Japan,1090,2,1.0986122886681098
1688,Japan,1110,2,1.0986122886681098
1689,Japan,1120,1,0.6931471805599453
1690,Japan,1140,4,1.6094379124341003
1691,Japan,1150,5,1.791759469228055
1692,Japan,1160,7,2.0794415416798357
1693,Japan,1170,4,1.6094379124341003
1694,Japan,1180,8,2.1972245773362196
1695,Japan,1200,14,2.70805020110221
1696,Japan,1210,1,0.6931471805599453
1697,Japan,1220,10,2.3978952727983707
1698,Japan,1240,1,0.6931471805599453
1699,Japan,1250,6,1.9459101490553132
1700,Japan,1280,6,1.9459101490553132
1701,Japan,1290,3,1.3862943611198906
1702,Japan,1300,1,0.6931471805599453
1703,Japan,1310,2,1.0986122886681098
1704,Japan,1320,3,1.3862943611198906
1705,Japan,1330,5,1.791759469228055
1706,Japan,1350,9,2.302585092994046
1707,Japan,1360,26,3.295836866004329
1708,Japan,1390,2,1.0986122886681098
1709,Japan,1400,6,1.9459101490553132
1710,Japan,1410,6,1.9459101490553132
1711,Japan,1420,23,3.1780538303479458
1712,Japan,1430,59,4.0943445622221
1713,Japan,1440,1,0.6931471805599453
1714,Japan,1450,21,3.091042453358316
1715,Japan,1460,7,2.0794415416798357
1716,Japan,1470,1,0.6931471805599453
1717,Japan,1480,25,3.258096538021482
1718,Japan,1500,22,3.1354942159291497
1719,Japan,1510,1,0.6931471805599453
1720,Japan,1520,5,1.791759469228055
1721,Japan,1530,7,2.0794415416798357
1722,Japan,1540,20,3.044522437723423
1723,Japan,1550,1,0.6931471805599453
1724,Japan,1560,27,3.332204510175204
1725,Japan,1570,48,3.8918202981106265
1726,Japan,1580,23,3.1780538303479458
1727,Japan,1590,19,2.995732273553991
1728,Japan,1600,62,4.143134726391533
1729,Japan,1610,54,4.007333185232471
1730,Japan,1620,48,3.8918202981106265
1731,Japan,1630,21,3.091042453358316
1732,Japan,1640,106,4.672828834461906
1733,Japan,1650,83,4.430816798843313
1734,Japan,1660,93,4.543294782270004
1735,Japan,1670,26,3.295836866004329
