,year,region_name,population_interpolated,N_est,lower,upper,score,score_cap,lower_cap,N_est_cap,upper_cap,gdp_per_capita,inclusive,restricted
460,1832,Eastern Europe,36.45,44540.75958413409,41667.59890748676,47575.44989473947,2252.2,61.43660130718954,1137.178558486831,1215.4328890139268,1298.0669043006133,923,1,1
461,1833,Eastern Europe,36.675,47315.655169715035,44206.58881488491,50607.082894519335,2400.8,65.00212418300654,1197.5786836651012,1281.608105562943,1370.5422467956457,920,1,1
462,1834,Eastern Europe,36.9,50090.550755295975,46745.578722283055,53638.71589429921,2549.4,68.56764705882352,1257.978808843371,1347.7833221119593,1443.0175892906782,923,1,1
463,1835,Eastern Europe,37.125,52865.44634087692,49284.568629681205,56670.34889407907,2698.0,72.13316993464052,1318.3789340216413,1413.9585386609754,1515.4929317857109,915,1,1
464,1836,Eastern Europe,37.35,55640.34192645787,51823.558537079356,59701.981893858945,2846.6,75.69869281045752,1378.7790591999114,1480.1337552099915,1587.9682742807433,912,1,1
465,1837,Eastern Europe,37.575,58415.23751203882,54362.54844447751,62733.61489363881,2995.2,79.26421568627451,1439.1791843781816,1546.3089717590076,1660.4436167757758,923,1,1
466,1838,Eastern Europe,37.8,61190.13309761976,56901.53835187565,65765.24789341868,3143.8,82.8297385620915,1499.5793095564518,1612.484188308024,1732.9189592708085,921,1,1
467,1839,Eastern Europe,38.025,63965.0286832007,59440.52825927379,68796.88089319854,3292.3999999999996,86.39526143790849,1559.979434734722,1678.65940485704,1805.3943017658412,913,1,1
468,1840,Eastern Europe,38.25,66739.92426878164,61979.51816667194,71828.51389297842,3441.0,89.96078431372548,1620.379559912992,1744.8346214060562,1877.8696442608737,907,1,1
469,1,France,5.0995,7.887394409633174,3.1778177917968566,13.057992823369437,1.0,0.197737556561086,0.627004423426191,1.5724032835091892,2.609179550770751,956,1,1
470,1280,France,14.9,151.36852750766772,117.95416505734626,187.76049265554897,13.0,0.87248322147651,7.91638691660042,10.15896157769582,12.601375346009998,1321,1,1
471,1281,France,14.955,151.64250909168175,118.21181721055166,188.03250591179648,12.8,0.8564323103320952,7.904882118722903,10.140530425413669,12.574122117027278,1288,1,1
472,1282,France,15.01,151.91649067569577,118.46946936375704,188.30451916804398,12.6,0.8403813991876805,7.893377320845387,10.122099273131518,12.546868888044555,1253,1,1
473,1283,France,15.065,152.19047225970982,118.72712151696244,188.57653242429149,12.4,0.8243304880432658,7.88187252296787,10.103668120849365,12.519615659061834,1237,1,1
474,1284,France,15.12,152.46445384372385,118.98477367016784,188.848545680539,12.2,0.808279576898851,7.870367725090354,10.085236968567214,12.492362430079112,1219,1,1
475,1285,France,15.175,152.73843542773787,119.24242582337322,189.1205589367865,12.0,0.7922286657544362,7.858862927212838,10.066805816285063,12.465109201096391,1253,1,1
476,1286,France,15.23,153.0124170117519,119.50007797657862,189.39257219303397,11.8,0.7761777546100215,7.847358129335322,10.048374664002912,12.43785597211367,1253,1,1
477,1287,France,15.285,153.28639859576592,119.75773012978402,189.66458544928147,11.6,0.7601268434656068,7.835853331457805,10.029943511720761,12.410602743130948,1270,1,1
478,1288,France,15.34,153.56038017977997,120.01538228298942,189.93659870552898,11.4,0.744075932321192,7.824348533580289,10.011512359438608,12.383349514148227,1304,1,1
479,1289,France,15.395,153.834361763794,120.2730344361948,190.20861196177648,11.2,0.7280250211767771,7.8128437357027725,9.993081207156457,12.356096285165505,1321,1,1
480,1290,France,15.45,154.10834334780802,120.5306865894002,190.480625218024,11.0,0.7119741100323624,7.801338937825256,9.974650054874306,12.328843056182784,1321,1,1
481,1291,France,15.504999999999999,197.7930740739534,154.78721013586875,244.2306162086091,14.3,0.9157766990291262,9.915554556880766,12.670657865694762,15.645837095088723,1321,1,1
482,1292,France,15.559999999999999,241.4778048000988,189.0437336823373,297.9806071991942,17.6,1.11957928802589,12.029770175936275,15.366665676515218,18.962831133994662,1339,1,1
483,1293,France,15.615,285.16253552624414,223.30025722880586,351.73059818977924,20.9,1.3233818770226538,14.143985794991785,18.062673487335672,22.279825172900605,1355,1,1
484,1294,France,15.67,328.84726625238955,257.55678077527443,405.48058918036435,24.2,1.5271844660194174,16.258201414047296,20.75868129815613,25.596819211806544,1270,1,1
485,1295,France,15.725,372.53199697853495,291.813304321743,459.23058017094945,27.5,1.7309870550161812,18.372417033102806,23.454689108976588,28.913813250712483,1219,1,1
486,1296,France,15.78,416.21672770468035,326.0698278682115,512.9805711615345,30.799999999999997,1.934789644012945,20.486632652158313,26.150696919797042,32.230807289618426,1253,1,1
487,1297,France,15.834999999999999,459.90145843082564,360.32635141468006,566.7305621521195,34.099999999999994,2.1385922330097085,22.600848271213824,28.8467047306175,35.547801328524365,1288,1,1
488,1298,France,15.89,503.58618915697105,394.5828749611486,620.4805531427047,37.4,2.3423948220064723,24.715063890269334,31.542712541437954,38.864795367430304,1339,1,1
489,1299,France,15.945,547.2709198831164,428.83939850761715,674.2305441332899,40.7,2.546197411003236,26.829279509324845,34.23872035225841,42.18178940633624,1388,1,1
490,1300,France,16.0,590.9556506092619,463.0959220540857,727.9805351238749,44.0,2.75,28.943495128380356,36.934728163078866,45.49878344524218,1423,1,1
491,1301,France,15.95,539.2162462604846,422.58013084912994,664.2043595618427,40.2,2.513709677419355,26.42293922847476,33.71584636045801,41.53096174267637,1457,1,1
492,1302,France,15.9,487.4768419117074,382.0643396441742,600.4281839998104,36.4,2.2774193548387096,23.902383328569165,30.496964557837153,37.563140040110554,1508,1,1
493,1303,France,15.85,435.73743756293015,341.5485484392185,536.6520084377781,32.6,2.0411290322580644,21.38182742866357,27.278082755216296,33.59531833754474,1541,1,1
494,1304,France,15.8,383.99803321415294,301.03275723426276,472.8758328757459,28.8,1.8048387096774194,18.861271528757975,24.05920095259544,29.627496634978918,1559,1,1
495,1305,France,15.75,332.2586288653757,260.516966029307,409.09965731371364,25.0,1.5685483870967742,16.34071562885238,20.840319149974583,25.659674932413104,1610,1,1
496,1306,France,15.7,280.51922451659846,220.0011748243513,345.32348175168136,21.200000000000003,1.3322580645161293,13.820159728946788,17.621437347353726,21.69185322984729,1710,1,1
497,1307,France,15.65,228.77982016782124,179.48538361939558,281.54730618964913,17.400000000000002,1.095967741935484,11.299603829041192,14.40255554473287,17.724031527281472,1745,1,1
498,1308,France,15.6,177.04041581904403,138.96959241443983,217.77113062761686,13.600000000000001,0.8596774193548389,8.779047929135597,11.183673742112013,13.756209824715658,1779,1,1
499,1309,France,15.55,125.30101147026681,98.45380120948408,153.99495506558458,9.800000000000004,0.6233870967741937,6.258492029230002,7.964791939491157,9.78838812214984,1795,1,1
500,1310,France,15.5,73.56160712148966,57.93801000452832,90.2187795035524,6.0,0.3870967741935484,3.737936129324408,4.7459101368703,5.820566419584026,1812,1,1
501,1311,France,15.45,74.92279841350091,59.06015813116892,91.85641776095156,6.0,0.38838709677419353,3.825205791531529,4.852475923460618,5.949144191475916,1795,1,1
502,1312,France,15.4,76.28398970551218,60.182306257809515,93.49405601835072,6.0,0.3896774193548387,3.91247545373865,4.959041710050937,6.077721963367807,1830,1,1
503,1313,France,15.35,77.64518099752344,61.30445438445011,95.13169427574988,6.0,0.3909677419354839,3.999745115945771,5.065607496641256,6.206299735259698,1761,1,1
504,1314,France,15.3,79.00637228953471,62.42660251109071,96.76933253314904,6.0,0.39225806451612905,4.087014778152892,5.172173283231574,6.334877507151589,1745,1,1
505,1315,France,15.25,80.36756358154597,63.5487506377313,98.4069707905482,6.0,0.3935483870967742,4.1742844403600134,5.278739069821892,6.46345527904348,1694,1,1
506,1316,France,15.2,81.72875487355722,64.6708987643719,100.04460904794736,6.0,0.39483870967741935,4.261554102567134,5.385304856412211,6.59203305093537,1677,1,1
507,1317,France,15.15,83.08994616556849,65.7930468910125,101.68224730534652,6.0,0.3961290322580645,4.348823764774255,5.49187064300253,6.720610822827261,1694,1,1
508,1318,France,15.1,84.45113745757975,66.91519501765309,103.31988556274568,6.0,0.3974193548387097,4.436093426981376,5.598436429592848,6.849188594719152,1710,1,1
