,year,region_name,population_interpolated,N_est,lower,upper,score,score_cap,lower_cap,N_est_cap,upper_cap,gdp_per_capita
2753,1534,United Kingdom,4.488,501.392658215222,414.27254213110655,596.2281325589263,35.650000000000006,7.9088285135291425,91.89404423821861,111.22507403011068,132.26863406977031,1795
2754,1535,United Kingdom,4.495,518.8630349078439,428.8756325611781,616.8003066165112,36.875,8.172736049721673,95.04382585383323,114.99127465610599,136.70146205241844,1665
2755,1536,United Kingdom,4.502000000000001,536.333411600466,443.47872299124964,637.3724806740961,38.1,8.436643585914204,98.19360746944787,118.75747528210128,141.13429003506656,1639
2756,1537,United Kingdom,4.509,553.8037882930879,458.08181342132116,657.9446547316809,39.325,8.700551122106734,101.34338908506248,122.52367590809658,145.56711801771468,1758
2757,1538,United Kingdom,4.516,571.2741649857098,472.68490385139273,678.5168287892657,40.55,8.964458658299264,104.49317070067713,126.28987653409189,149.9999460003628,1657
2758,1539,United Kingdom,4.523000000000001,588.7445416783319,487.2879942814643,699.0890028468507,41.775000000000006,9.228366194491795,107.64295231629174,130.0560771600872,154.43277398301092,1780
2759,1540,United Kingdom,4.53,606.2149183709538,501.8910847115359,719.6611769044355,43.0,9.492273730684326,110.79273393190637,133.8222777860825,158.86560196565904,1713
2760,1541,United Kingdom,4.537,608.1122847413991,503.86654243285517,721.3985867577342,43.3,9.542285311816062,111.04967367147724,134.02797595009594,158.9995100255175,1659
2761,1542,United Kingdom,4.5440000000000005,610.0096511118443,505.84200015417446,723.1359966110327,43.6,9.5922968929478,111.3066134110481,134.23367411410936,159.13341808537598,1711
2762,1543,United Kingdom,4.551,611.9070174822896,507.81745787549374,724.8734064643314,43.9,9.642308474079536,111.56355315061897,134.4393722781228,159.26732614523442,1649
2763,1544,United Kingdom,4.558,613.8043838527349,509.79291559681303,726.61081631763,44.2,9.692320055211272,111.82049289018984,134.64507044213622,159.4012342050929,1734
2764,1545,United Kingdom,4.565,615.7017502231802,511.7683733181324,728.3482261709287,44.5,9.742331636343009,112.07743262976071,134.85076860614964,159.53514226495136,1680
2765,1546,United Kingdom,4.572,617.5991165936254,513.7438310394516,730.0856360242274,44.8,9.792343217474745,112.33437236933158,135.05646677016304,159.66905032480983,1705
2766,1547,United Kingdom,4.579,619.4964829640707,515.719288760771,731.8230458775259,45.1,9.842354798606483,112.59131210890244,135.26216493417647,159.8029583846683,1841
2767,1548,United Kingdom,4.586,621.393849334516,517.6947464820902,733.5604557308246,45.4,9.892366379738219,112.84825184847331,135.4678630981899,159.93686644452674,1755
2768,1549,United Kingdom,4.593,623.2912157049611,519.6702042034095,735.2978655841232,45.7,9.942377960869955,113.10519158804418,135.67356126220332,160.0707745043852,1678
2769,1550,United Kingdom,4.6,625.1885820754064,521.6456619247288,737.0352754374219,46.0,9.992389542001693,113.36213132761505,135.87925942621675,160.20468256424368,1654
2770,1551,United Kingdom,4.607,627.0859484458517,523.6211196460481,738.7726852907206,46.3,10.042401123133429,113.61907106718591,136.08495759023018,160.33859062410215,1604
2771,1552,United Kingdom,4.614,628.9833148162969,525.5965773673674,740.5100951440191,46.6,10.092412704265165,113.87601080675678,136.2906557542436,160.47249868396062,1528
2772,1553,United Kingdom,4.621,630.8806811867422,527.5720350886867,742.2475049973178,46.9,10.1424242853969,114.13295054632765,136.49635391825703,160.60640674381906,1781
2773,1554,United Kingdom,4.628,632.7780475571875,529.547492810006,743.9849148506164,47.2,10.192435866528637,114.38989028589852,136.70205208227046,160.74031480367753,1616
