,year,region_name,population_interpolated,N_est,lower,upper,score,score_cap,lower_cap,N_est_cap,upper_cap,region_code,gdp_per_capita
4743,1642,United Kingdom,5.664,1734.3723194913653,1544.9083675689506,1935.688671599038,174.4,30.835303485024806,273.1988016993914,306.70912308383885,342.3156922137959,re_united_kingdom,1635
4744,1643,United Kingdom,5.681,1679.6336761367295,1496.7759290051326,1873.9396528150749,169.6,29.911925032155327,264.0456941390883,296.3114993503909,330.5972764053329,re_united_kingdom,1725
4745,1644,United Kingdom,5.6979999999999995,1624.8950327820937,1448.6434904413145,1812.1906340311116,164.8,28.988546579285845,254.89258657878523,285.9138756169429,318.8788605968699,re_united_kingdom,1745
4746,1645,United Kingdom,5.715,1570.156389427458,1400.5110518774966,1750.4416152471485,160.0,28.065168126416367,245.73947901848214,275.5162518834949,307.1604447884069,re_united_kingdom,1511
4747,1646,United Kingdom,5.732,1515.4177460728222,1352.3786133136787,1688.6925964631855,155.2,27.14178967354689,236.58637145817906,265.1186281500469,295.44202897994387,re_united_kingdom,1524
4748,1647,United Kingdom,5.749,1460.6791027181864,1304.2461747498608,1626.9435776792222,150.4,26.218411220677407,227.43326389787597,254.72100441659893,283.7236131714809,re_united_kingdom,1515
4749,1648,United Kingdom,5.766,1405.9404593635506,1256.1137361860428,1565.1945588952592,145.6,25.29503276780793,218.28015633757286,244.32338068315096,272.0051973630179,re_united_kingdom,1535
4750,1649,United Kingdom,5.7829999999999995,1351.2018160089149,1207.9812976222247,1503.445540111296,140.8,24.371654314938446,209.1270487772698,233.925756949703,260.2867815545549,re_united_kingdom,1508
4751,1650,United Kingdom,5.8,1296.463172654279,1159.8488590584068,1441.696521327333,136.0,23.448275862068968,199.9739412169667,223.52813321625501,248.5683657460919,re_united_kingdom,1446
4752,1651,United Kingdom,5.819,1340.2119645276591,1199.7544545818505,1489.4058996593071,140.5,24.12515111392551,206.00166920366473,230.12275046872097,255.7447562941384,re_united_kingdom,1527
4753,1652,United Kingdom,5.838,1383.9607564010391,1239.6600501052942,1537.1152779912816,145.0,24.80202636578205,212.0293971903628,236.71736772118695,262.9211468421849,re_united_kingdom,1720
4754,1653,United Kingdom,5.857,1427.709548274419,1279.565645628738,1584.8246563232558,149.5,25.478901617638595,218.05712517706084,243.3119849736529,270.0975373902314,re_united_kingdom,1920
4755,1654,United Kingdom,5.876,1471.458340147799,1319.4712411521816,1632.5340346552302,154.0,26.155776869495135,224.0848531637589,249.90660222611888,277.2739279382779,re_united_kingdom,1903
4756,1655,United Kingdom,5.895,1515.207132021179,1359.3768366756253,1680.2434129872045,158.5,26.83265212135168,230.11258115045695,256.50121947858486,284.4503184863244,re_united_kingdom,1982
4757,1656,United Kingdom,5.914,1558.955923894559,1399.2824321990688,1727.9527913191787,163.0,27.509527373208222,236.140309137155,263.0958367310508,291.62670903437095,re_united_kingdom,1835
4758,1657,United Kingdom,5.933,1602.704715767939,1439.1880277225125,1775.6621696511531,167.5,28.186402625064762,242.16803712385305,269.69045398351676,298.8030995824174,re_united_kingdom,1727
4759,1658,United Kingdom,5.952,1646.453507641319,1479.0936232459562,1823.3715479831274,172.0,28.863277876921305,248.1957651105511,276.28507123598274,305.97949013046394,re_united_kingdom,1702
4760,1659,United Kingdom,5.971,1690.2022995146988,1518.9992187694,1871.0809263151018,176.5,29.540153128777845,254.22349309724916,282.87968848844866,313.1558806785104,re_united_kingdom,1441
4761,1660,United Kingdom,5.99,1733.9510913880788,1558.9048142928436,1918.790304647076,181.0,30.21702838063439,260.2512210839472,289.47430574091464,320.33227122655694,re_united_kingdom,1578
4762,1661,United Kingdom,6.009,1665.0831465992073,1497.5888920115872,1841.9017711285105,174.6,29.088529426066096,249.52942569853434,277.44065580597146,306.9059206324032,re_united_kingdom,1610
4763,1662,United Kingdom,6.0280000000000005,1596.215201810336,1436.2729697303307,1765.0132376099452,168.2,27.960030471497802,238.8076303131215,265.40700587102833,293.4795700382495,re_united_kingdom,1664
4764,1663,United Kingdom,6.047,1527.3472570214647,1374.9570474490745,1688.12470409138,161.8,26.83153151692951,228.08583492770865,253.37335593608515,280.0532194440958,re_united_kingdom,1959
4765,1664,United Kingdom,6.066,1458.4793122325932,1313.641125167818,1611.2361705728144,155.4,25.703032562361216,217.3640395422958,241.33970600114202,266.62686884994207,re_united_kingdom,1828
4766,1665,United Kingdom,6.085,1389.611367443722,1252.3252028865616,1534.347637054249,149.0,24.574533607792922,206.64224415688295,229.30605606619883,253.20051825578835,re_united_kingdom,1907
4767,1666,United Kingdom,6.104,1320.7434226548505,1191.0092806053053,1457.4591035356837,142.6,23.44603465322463,195.9204487714701,217.27240613125568,239.77416766163464,re_united_kingdom,2135
4768,1667,United Kingdom,6.123,1251.875477865979,1129.6933583240489,1380.5705700171184,136.2,22.317535698656336,185.19865338605723,205.23875619631252,226.34781706748092,re_united_kingdom,2196
4769,1668,United Kingdom,6.1419999999999995,1183.0075330771078,1068.3774360427924,1303.6820364985529,129.8,21.189036744088042,174.4768580006444,193.20510626136937,212.9214664733272,re_united_kingdom,1940
4770,1669,United Kingdom,6.161,1114.1395882882366,1007.0615137615359,1226.7935029799874,123.4,20.06053778951975,163.75506261523157,181.1714563264262,199.49511587917348,re_united_kingdom,1991
4771,1670,United Kingdom,6.18,1045.2716434993652,945.7455914802796,1149.904969461422,117.0,18.932038834951456,153.0332672298187,169.13780639148305,186.06876528501977,re_united_kingdom,1934
4772,1671,United Kingdom,6.199,1098.409343121628,994.5900748102013,1207.5963158681352,122.7,19.7703891115819,160.2447038471743,176.97518179192647,194.57049838804923,re_united_kingdom,1873
4773,1672,United Kingdom,6.218,1151.5470427438909,1043.4345581401228,1265.2876622748483,128.4,20.608739388212342,167.45614046452988,184.8125571923699,203.0722314910787,re_united_kingdom,1860
4774,1673,United Kingdom,6.237,1204.6847423661536,1092.2790414700446,1322.9790086815615,134.1,21.447089664842785,174.66757708188547,192.64993259281334,211.57396459410816,re_united_kingdom,1897
4775,1674,United Kingdom,6.256,1257.8224419884164,1141.1235247999662,1380.6703550882744,139.8,22.28543994147323,181.87901369924106,200.48730799325676,220.07569769713763,re_united_kingdom,1806
4776,1675,United Kingdom,6.275,1310.9601416106793,1189.968008129888,1438.3617014949875,145.5,23.12379021810367,189.09045031659664,208.32468339370018,228.5774308001671,re_united_kingdom,1853
4777,1676,United Kingdom,6.294,1364.097841232942,1238.8124914598095,1496.0530479017007,151.2,23.962140494734115,196.30188693395223,216.1620587941436,237.07916390319656,re_united_kingdom,2191
4778,1677,United Kingdom,6.313,1417.2355408552048,1287.656974789731,1553.7443943084138,156.9,24.800490771364558,203.51332355130782,223.99943419458702,245.58089700622602,re_united_kingdom,2029
4779,1678,United Kingdom,6.332,1470.3732404774678,1336.5014581196529,1611.435740715127,162.6,25.638841047995,210.7247601686634,231.83680959503045,254.0826301092555,re_united_kingdom,2103
4780,1679,United Kingdom,6.351,1523.5109400997305,1385.3459414495746,1669.1270871218398,168.3,26.477191324625444,217.936196786019,239.67418499547387,262.584363212285,re_united_kingdom,1963
4781,1680,United Kingdom,6.37,1576.6486397219933,1434.1904247794962,1726.818433528553,174.0,27.315541601255887,225.14763340337458,247.51156039591731,271.0860963153144,re_united_kingdom,2209
4782,1681,United Kingdom,6.389,1510.4263700186057,1374.369841697718,1653.827628815308,168.4,26.382767928935177,215.3765376539169,236.69982421437615,259.17429135445525,re_united_kingdom,2004
4783,1682,United Kingdom,6.408,1444.204100315218,1314.5492586159396,1580.8368241020628,162.8,25.449994256614467,205.6054419044592,225.888088032835,247.2624863935961,re_united_kingdom,2150
4784,1683,United Kingdom,6.427,1377.9818306118304,1254.7286755341613,1507.8460193888177,157.2,24.517220584293757,195.83434615500155,215.07635185129382,235.35068143273696,re_united_kingdom,2323
