N_est,lower,upper,decade,region
51.10771072957952,38.220903682745934,65.33409783550157,920,Arabic world
35.868519288597916,26.731817464437903,45.86098476227967,930,Arabic world
112.8405240384446,84.01013297386237,144.0425017978972,940,Arabic world
34.68916842656591,25.815851184473164,44.37707864187017,950,Arabic world
13.659672049496164,10.189433465372879,17.4402853281793,960,Arabic world
26.9150606996504,20.132612899476094,34.45132861904114,970,Arabic world
132.69709568448516,99.47934033353086,169.20285053495977,980,Arabic world
13.096481651947903,9.831394547345313,16.700391247492565,990,Arabic world
19.405894529070085,14.624199663454046,24.6898496587114,1000,Arabic world
44.76978739304916,33.93871631927048,56.81254499156696,1010,Arabic world
69.62024137982772,53.10784520547547,87.76588231182971,1020,Arabic world
25.074715967090565,19.21587765262934,31.50086121771612,1030,Arabic world
