,region_name,occupations_name,decade,score,count_occupations
2113,Central Europe,university teacher,1570,9,657
2114,Central Europe,architect,1580,10,524
2115,Central Europe,composer,1580,18,947
2116,Central Europe,historian,1580,8,797
2117,Central Europe,painter,1580,6,1211
2118,Central Europe,pedagogue,1580,3,777
2119,Central Europe,poet,1580,30,1281
2120,Central Europe,sculptor,1580,2,319
2121,Central Europe,theologian,1580,10,685
2122,Central Europe,translator,1580,14,815
2123,Central Europe,university teacher,1580,9,657
2124,Central Europe,architect,1590,2,524
2125,Central Europe,composer,1590,2,947
2126,Central Europe,historian,1590,3,797
2127,Central Europe,painter,1590,3,1211
2128,Central Europe,pedagogue,1590,1,777
2129,Central Europe,poet,1590,9,1281
2130,Central Europe,sculptor,1590,2,319
2131,Central Europe,theologian,1590,8,685
2132,Central Europe,translator,1590,4,815
2133,Central Europe,university teacher,1590,5,657
2134,Central Europe,architect,1600,6,524
2135,Central Europe,composer,1600,13,947
2136,Central Europe,historian,1600,6,797
2137,Central Europe,painter,1600,9,1211
2138,Central Europe,pedagogue,1600,3,777
2139,Central Europe,poet,1600,34,1281
2140,Central Europe,sculptor,1600,4,319
2141,Central Europe,theologian,1600,15,685
2142,Central Europe,translator,1600,5,815
2143,Central Europe,university teacher,1600,8,657
2144,Central Europe,architect,1610,4,524
2145,Central Europe,composer,1610,3,947
2146,Central Europe,historian,1610,9,797
2147,Central Europe,painter,1610,4,1211
2148,Central Europe,pedagogue,1610,2,777
2149,Central Europe,poet,1610,13,1281
2150,Central Europe,sculptor,1610,2,319
2151,Central Europe,theologian,1610,5,685
2152,Central Europe,translator,1610,5,815
2153,Central Europe,university teacher,1610,7,657
2154,Central Europe,architect,1620,2,524
2155,Central Europe,composer,1620,14,947
2156,Central Europe,historian,1620,6,797
2157,Central Europe,painter,1620,6,1211
2158,Central Europe,pedagogue,1620,3,777
2159,Central Europe,poet,1620,21,1281
2160,Central Europe,sculptor,1620,2,319
2161,Central Europe,theologian,1620,14,685
2162,Central Europe,translator,1620,5,815
2163,Central Europe,university teacher,1620,8,657
2164,Central Europe,architect,1640,3,524
2165,Central Europe,composer,1640,12,947
2166,Central Europe,historian,1640,10,797
2167,Central Europe,painter,1640,10,1211
2168,Central Europe,pedagogue,1640,3,777
2169,Central Europe,poet,1640,21,1281
2170,Central Europe,sculptor,1640,3,319
2171,Central Europe,theologian,1640,11,685
2172,Central Europe,translator,1640,7,815
2173,Central Europe,university teacher,1640,9,657
2174,Central Europe,architect,1650,3,524
2175,Central Europe,composer,1650,11,947
2176,Central Europe,historian,1650,3,797
2177,Central Europe,painter,1650,5,1211
2178,Central Europe,pedagogue,1650,2,777
2179,Central Europe,poet,1650,11,1281
2180,Central Europe,theologian,1650,8,685
2181,Central Europe,translator,1650,6,815
2182,Central Europe,university teacher,1650,6,657
2183,Central Europe,architect,1660,6,524
2184,Central Europe,composer,1660,6,947
2185,Central Europe,historian,1660,9,797
2186,Central Europe,painter,1660,13,1211
2187,Central Europe,pedagogue,1660,8,777
2188,Central Europe,poet,1660,17,1281
2189,Central Europe,sculptor,1660,3,319
2190,Central Europe,theologian,1660,24,685
2191,Central Europe,translator,1660,2,815
2192,Central Europe,university teacher,1660,4,657
2193,Central Europe,architect,1670,4,524
2194,Central Europe,composer,1670,4,947
2195,Central Europe,historian,1670,5,797
2196,Central Europe,painter,1670,6,1211
2197,Central Europe,pedagogue,1670,3,777
2198,Central Europe,poet,1670,10,1281
2199,Central Europe,sculptor,1670,3,319
2200,Central Europe,theologian,1670,15,685
2201,Central Europe,translator,1670,4,815
2202,Central Europe,university teacher,1670,4,657
2203,Central Europe,architect,1680,8,524
2204,Central Europe,composer,1680,16,947
2205,Central Europe,historian,1680,9,797
2206,Central Europe,painter,1680,7,1211
2207,Central Europe,pedagogue,1680,7,777
2208,Central Europe,poet,1680,12,1281
2209,Central Europe,sculptor,1680,10,319
2210,Central Europe,theologian,1680,24,685
2211,Central Europe,translator,1680,5,815
2212,Central Europe,university teacher,1680,9,657
2213,Central Europe,architect,1690,7,524
2214,Central Europe,composer,1690,4,947
2215,Central Europe,historian,1690,6,797
2216,Central Europe,painter,1690,14,1211
2217,Central Europe,pedagogue,1690,4,777
2218,Central Europe,poet,1690,11,1281
2219,Central Europe,sculptor,1690,10,319
2220,Central Europe,theologian,1690,12,685
2221,Central Europe,translator,1690,5,815
2222,Central Europe,university teacher,1690,4,657
2223,Central Europe,architect,1700,13,524
2224,Central Europe,composer,1700,7,947
2225,Central Europe,historian,1700,7,797
2226,Central Europe,painter,1700,16,1211
2227,Central Europe,pedagogue,1700,5,777
2228,Central Europe,poet,1700,12,1281
2229,Central Europe,sculptor,1700,13,319
2230,Central Europe,theologian,1700,16,685
2231,Central Europe,translator,1700,7,815
2232,Central Europe,university teacher,1700,1,657
2233,Central Europe,architect,1710,8,524
2234,Central Europe,composer,1710,5,947
2235,Central Europe,historian,1710,7,797
2236,Central Europe,painter,1710,13,1211
2237,Central Europe,pedagogue,1710,5,777
2238,Central Europe,poet,1710,9,1281
2239,Central Europe,sculptor,1710,11,319
2240,Central Europe,theologian,1710,14,685
2241,Central Europe,translator,1710,6,815
2242,Central Europe,university teacher,1710,5,657
2243,Central Europe,architect,1720,12,524
2244,Central Europe,composer,1720,7,947
2245,Central Europe,historian,1720,13,797
2246,Central Europe,painter,1720,22,1211
2247,Central Europe,pedagogue,1720,7,777
2248,Central Europe,poet,1720,9,1281
2249,Central Europe,sculptor,1720,9,319
2250,Central Europe,theologian,1720,31,685
2251,Central Europe,translator,1720,8,815
2252,Central Europe,university teacher,1720,6,657
2253,Central Europe,architect,1730,4,524
2254,Central Europe,composer,1730,12,947
2255,Central Europe,historian,1730,11,797
2256,Central Europe,painter,1730,19,1211
2257,Central Europe,pedagogue,1730,2,777
2258,Central Europe,poet,1730,11,1281
2259,Central Europe,sculptor,1730,17,319
2260,Central Europe,theologian,1730,14,685
2261,Central Europe,translator,1730,3,815
2262,Central Europe,university teacher,1730,2,657
2263,Central Europe,architect,1740,10,524
2264,Central Europe,composer,1740,23,947
2265,Central Europe,historian,1740,12,797
2266,Central Europe,painter,1740,31,1211
2267,Central Europe,pedagogue,1740,5,777
2268,Central Europe,poet,1740,15,1281
2269,Central Europe,sculptor,1740,20,319
2270,Central Europe,theologian,1740,17,685
2271,Central Europe,translator,1740,8,815
2272,Central Europe,university teacher,1740,2,657
2273,Central Europe,architect,1750,10,524
2274,Central Europe,composer,1750,26,947
2275,Central Europe,historian,1750,13,797
2276,Central Europe,painter,1750,19,1211
2277,Central Europe,pedagogue,1750,9,777
2278,Central Europe,poet,1750,13,1281
2279,Central Europe,sculptor,1750,15,319
2280,Central Europe,theologian,1750,16,685
2281,Central Europe,translator,1750,11,815
2282,Central Europe,university teacher,1750,6,657
2283,Central Europe,architect,1760,14,524
2284,Central Europe,composer,1760,19,947
2285,Central Europe,historian,1760,16,797
2286,Central Europe,painter,1760,28,1211
2287,Central Europe,pedagogue,1760,5,777
2288,Central Europe,poet,1760,19,1281
2289,Central Europe,sculptor,1760,10,319
2290,Central Europe,theologian,1760,28,685
2291,Central Europe,translator,1760,8,815
2292,Central Europe,university teacher,1760,10,657
2293,Central Europe,architect,1770,14,524
2294,Central Europe,composer,1770,27,947
2295,Central Europe,historian,1770,21,797
2296,Central Europe,painter,1770,22,1211
2297,Central Europe,pedagogue,1770,10,777
2298,Central Europe,poet,1770,18,1281
2299,Central Europe,sculptor,1770,9,319
2300,Central Europe,theologian,1770,20,685
2301,Central Europe,translator,1770,10,815
2302,Central Europe,university teacher,1770,7,657
2303,Central Europe,architect,1780,13,524
2304,Central Europe,composer,1780,35,947
2305,Central Europe,historian,1780,23,797
2306,Central Europe,painter,1780,27,1211
2307,Central Europe,pedagogue,1780,25,777
2308,Central Europe,poet,1780,34,1281
2309,Central Europe,sculptor,1780,9,319
2310,Central Europe,theologian,1780,21,685
2311,Central Europe,translator,1780,16,815
2312,Central Europe,university teacher,1780,20,657
2313,Central Europe,architect,1790,13,524
2314,Central Europe,composer,1790,34,947
2315,Central Europe,historian,1790,13,797
2316,Central Europe,painter,1790,20,1211
2317,Central Europe,pedagogue,1790,16,777
2318,Central Europe,poet,1790,39,1281
2319,Central Europe,sculptor,1790,7,319
2320,Central Europe,theologian,1790,21,685
2321,Central Europe,translator,1790,22,815
2322,Central Europe,university teacher,1790,16,657
2323,Central Europe,architect,1800,16,524
2324,Central Europe,composer,1800,36,947
2325,Central Europe,historian,1800,26,797
2326,Central Europe,painter,1800,46,1211
2327,Central Europe,pedagogue,1800,22,777
2328,Central Europe,poet,1800,59,1281
2329,Central Europe,sculptor,1800,1,319
2330,Central Europe,theologian,1800,17,685
2331,Central Europe,translator,1800,33,815
2332,Central Europe,university teacher,1800,26,657
2333,Central Europe,architect,1810,12,524
2334,Central Europe,composer,1810,33,947
2335,Central Europe,historian,1810,19,797
2336,Central Europe,painter,1810,34,1211
2337,Central Europe,pedagogue,1810,20,777
2338,Central Europe,poet,1810,43,1281
2339,Central Europe,sculptor,1810,4,319
2340,Central Europe,theologian,1810,11,685
2341,Central Europe,translator,1810,25,815
2342,Central Europe,university teacher,1810,29,657
2343,Central Europe,architect,1820,21,524
2344,Central Europe,composer,1820,45,947
2345,Central Europe,historian,1820,46,797
2346,Central Europe,painter,1820,73,1211
2347,Central Europe,pedagogue,1820,33,777
2348,Central Europe,poet,1820,70,1281
2349,Central Europe,sculptor,1820,5,319
2350,Central Europe,theologian,1820,31,685
2351,Central Europe,translator,1820,38,815
2352,Central Europe,university teacher,1820,37,657
2353,Central Europe,architect,1830,23,524
2354,Central Europe,composer,1830,43,947
2355,Central Europe,historian,1830,47,797
2356,Central Europe,painter,1830,75,1211
2357,Central Europe,pedagogue,1830,45,777
2358,Central Europe,poet,1830,69,1281
2359,Central Europe,sculptor,1830,13,319
2360,Central Europe,theologian,1830,19,685
2361,Central Europe,translator,1830,50,815
2362,Central Europe,university teacher,1830,39,657
2363,Central Europe,architect,1840,35,524
2364,Central Europe,composer,1840,87,947
2365,Central Europe,historian,1840,66,797
2366,Central Europe,painter,1840,124,1211
2367,Central Europe,pedagogue,1840,70,777
2368,Central Europe,poet,1840,116,1281
2369,Central Europe,sculptor,1840,13,319
2370,Central Europe,theologian,1840,40,685
2371,Central Europe,translator,1840,80,815
2372,Central Europe,university teacher,1840,58,657
2373,Central Europe,architect,1850,39,524
2374,Central Europe,composer,1850,85,947
2375,Central Europe,historian,1850,63,797
2376,Central Europe,painter,1850,119,1211
2377,Central Europe,pedagogue,1850,79,777
2378,Central Europe,poet,1850,117,1281
2379,Central Europe,sculptor,1850,21,319
2380,Central Europe,theologian,1850,28,685
2381,Central Europe,translator,1850,72,815
2382,Central Europe,university teacher,1850,59,657
2383,Central Europe,architect,1860,71,524
2384,Central Europe,composer,1860,99,947
2385,Central Europe,historian,1860,96,797
2386,Central Europe,painter,1860,188,1211
2387,Central Europe,pedagogue,1860,112,777
2388,Central Europe,poet,1860,140,1281
2389,Central Europe,sculptor,1860,30,319
2390,Central Europe,theologian,1860,27,685
2391,Central Europe,translator,1860,106,815
2392,Central Europe,university teacher,1860,63,657
2393,Central Europe,architect,1870,58,524
2394,Central Europe,composer,1870,101,947
2395,Central Europe,historian,1870,90,797
2396,Central Europe,painter,1870,147,1211
2397,Central Europe,pedagogue,1870,143,777
2398,Central Europe,poet,1870,106,1281
2399,Central Europe,sculptor,1870,35,319
2400,Central Europe,theologian,1870,17,685
2401,Central Europe,translator,1870,100,815
2402,Central Europe,university teacher,1870,65,657
2403,Central Europe,architect,1880,52,524
2404,Central Europe,composer,1880,76,947
2405,Central Europe,historian,1880,72,797
2406,Central Europe,painter,1880,68,1211
2407,Central Europe,pedagogue,1880,100,777
2408,Central Europe,poet,1880,79,1281
2409,Central Europe,sculptor,1880,14,319
2410,Central Europe,theologian,1880,24,685
2411,Central Europe,translator,1880,90,815
2412,Central Europe,university teacher,1880,54,657
2413,Central Europe,composer,1300,1,947
2414,Central Europe,poet,1300,2,1281
2415,Central Europe,theologian,1300,1,685
2416,Central Europe,university teacher,1300,1,657
2417,Central Europe,composer,1500,1,947
2418,Central Europe,historian,1500,2,797
2419,Central Europe,painter,1500,1,1211
2420,Central Europe,pedagogue,1500,1,777
2421,Central Europe,poet,1500,2,1281
2422,Central Europe,sculptor,1500,1,319
2423,Central Europe,theologian,1500,2,685
2424,Central Europe,translator,1500,4,815
2425,Central Europe,university teacher,1500,4,657
2426,Central Europe,composer,1510,1,947
2427,Central Europe,historian,1510,1,797
2428,Central Europe,poet,1510,2,1281
2429,Central Europe,theologian,1510,2,685
2430,Central Europe,translator,1510,3,815
2431,Central Europe,university teacher,1510,3,657
2432,Central Europe,composer,1630,6,947
2433,Central Europe,historian,1630,7,797
2434,Central Europe,painter,1630,4,1211
2435,Central Europe,pedagogue,1630,3,777
2436,Central Europe,poet,1630,15,1281
2437,Central Europe,theologian,1630,9,685
2438,Central Europe,translator,1630,3,815
2439,Central Europe,university teacher,1630,9,657
2440,Central Europe,historian,1450,1,797
2441,Central Europe,historian,1550,2,797
2442,Central Europe,pedagogue,1550,3,777
2443,Central Europe,poet,1550,4,1281
2444,Central Europe,theologian,1550,8,685
2445,Central Europe,translator,1550,2,815
2446,Central Europe,university teacher,1550,7,657
2447,Central Europe,pedagogue,1420,1,777
2448,Central Europe,poet,1420,1,1281
2449,Central Europe,theologian,1420,4,685
2450,Central Europe,translator,1420,1,815
2451,Central Europe,university teacher,1420,3,657
2452,Central Europe,theologian,1260,1,685
2453,Chinese world,astronomer,-400,2,70
2454,Chinese world,astronomer,-110,1,70
2455,Chinese world,historian,-110,1,202
2456,Chinese world,mathematician,-110,1,79
2457,Chinese world,philosopher,-110,1,161
2458,Chinese world,poet,-110,1,1183
2459,Chinese world,astronomer,-40,2,70
2460,Chinese world,historian,-40,1,202
2461,Chinese world,mathematician,-40,1,79
2462,Chinese world,philosopher,-40,1,161
2463,Chinese world,poet,-40,1,1183
2464,Chinese world,astronomer,-10,1,70
2465,Chinese world,historian,-10,1,202
2466,Chinese world,mathematician,-10,1,79
2467,Chinese world,philosopher,-10,1,161
2468,Chinese world,poet,-10,2,1183
2469,Chinese world,astronomer,60,1,70
2470,Chinese world,mathematician,60,1,79
2471,Chinese world,philosopher,60,1,161
2472,Chinese world,astronomer,110,1,70
2473,Chinese world,mathematician,110,1,79
2474,Chinese world,philosopher,110,3,161
2475,Chinese world,poet,110,2,1183
2476,Chinese world,astronomer,140,1,70
2477,Chinese world,explorer,140,1,35
2478,Chinese world,philosopher,140,1,161
2479,Chinese world,translator,140,2,71
2480,Chinese world,astronomer,160,2,70
2481,Chinese world,mathematician,160,1,79
2482,Chinese world,philosopher,160,1,161
2483,Chinese world,astronomer,170,1,70
2484,Chinese world,historian,170,1,202
2485,Chinese world,poet,170,1,1183
2486,Chinese world,astronomer,200,1,70
2487,Chinese world,historian,200,1,202
2488,Chinese world,mathematician,200,1,79
2489,Chinese world,philosopher,200,3,161
2490,Chinese world,poet,200,2,1183
2491,Chinese world,astronomer,230,1,70
2492,Chinese world,philosopher,230,2,161
2493,Chinese world,astronomer,260,1,70
2494,Chinese world,calligrapher,260,1,310
2495,Chinese world,mathematician,260,2,79
2496,Chinese world,philosopher,260,3,161
2497,Chinese world,poet,260,2,1183
2498,Chinese world,astronomer,320,1,70
2499,Chinese world,philosopher,320,1,161
2500,Chinese world,astronomer,460,1,70
2501,Chinese world,calligrapher,460,1,310
2502,Chinese world,mathematician,460,1,79
2503,Chinese world,astronomer,640,1,70
2504,Chinese world,explorer,640,1,35
2505,Chinese world,historian,640,1,202
2506,Chinese world,mathematician,640,1,79
2507,Chinese world,philosopher,640,1,161
2508,Chinese world,poet,640,3,1183
2509,Chinese world,translator,640,1,71
2510,Chinese world,astronomer,720,1,70
2511,Chinese world,calligrapher,720,1,310
2512,Chinese world,mathematician,720,1,79
2513,Chinese world,painter,720,2,473
2514,Chinese world,poet,720,7,1183
2515,Chinese world,astronomer,1060,1,70
2516,Chinese world,calligrapher,1060,1,310
2517,Chinese world,mathematician,1060,1,79
2518,Chinese world,painter,1060,3,473
2519,Chinese world,philosopher,1060,2,161
2520,Chinese world,poet,1060,3,1183
2521,Chinese world,astronomer,1070,1,70
2522,Chinese world,calligrapher,1070,1,310
2523,Chinese world,historian,1070,2,202
2524,Chinese world,mathematician,1070,1,79
2525,Chinese world,painter,1070,3,473
2526,Chinese world,philosopher,1070,4,161
2527,Chinese world,poet,1070,4,1183
2528,Chinese world,astronomer,1080,1,70
2529,Chinese world,calligrapher,1080,1,310
2530,Chinese world,historian,1080,1,202
2531,Chinese world,painter,1080,3,473
2532,Chinese world,poet,1080,3,1183
2533,Chinese world,astronomer,1140,1,70
2534,Chinese world,historian,1140,1,202
2535,Chinese world,painter,1140,2,473
2536,Chinese world,philosopher,1140,1,161
2537,Chinese world,poet,1140,1,1183
2538,Chinese world,astronomer,1270,1,70
2539,Chinese world,ci lyric writer,1270,1,40
2540,Chinese world,historian,1270,3,202
2541,Chinese world,mathematician,1270,2,79
2542,Chinese world,painter,1270,1,473
2543,Chinese world,poet,1270,7,1183
2544,Chinese world,astronomer,1280,1,70
2545,Chinese world,calligrapher,1280,1,310
2546,Chinese world,ci lyric writer,1280,2,40
2547,Chinese world,historian,1280,2,202
2548,Chinese world,mathematician,1280,1,79
2549,Chinese world,painter,1280,4,473
2550,Chinese world,philosopher,1280,1,161
2551,Chinese world,poet,1280,11,1183
2552,Chinese world,astronomer,1310,1,70
2553,Chinese world,calligrapher,1310,1,310
2554,Chinese world,mathematician,1310,1,79
2555,Chinese world,painter,1310,2,473
2556,Chinese world,poet,1310,8,1183
2557,Chinese world,astronomer,1330,1,70
2558,Chinese world,calligrapher,1330,4,310
2559,Chinese world,historian,1330,1,202
2560,Chinese world,painter,1330,4,473
2561,Chinese world,poet,1330,6,1183
2562,Chinese world,astronomer,1350,1,70
2563,Chinese world,calligrapher,1350,1,310
2564,Chinese world,explorer,1350,1,35
2565,Chinese world,historian,1350,6,202
2566,Chinese world,painter,1350,1,473
2567,Chinese world,philosopher,1350,1,161
2568,Chinese world,poet,1350,7,1183
2569,Chinese world,astronomer,1360,1,70
2570,Chinese world,calligrapher,1360,1,310
2571,Chinese world,historian,1360,4,202
2572,Chinese world,painter,1360,2,473
2573,Chinese world,poet,1360,3,1183
2574,Chinese world,astronomer,1480,1,70
2575,Chinese world,calligrapher,1480,3,310
2576,Chinese world,historian,1480,1,202
2577,Chinese world,painter,1480,4,473
2578,Chinese world,poet,1480,6,1183
2579,Chinese world,astronomer,1490,1,70
2580,Chinese world,calligrapher,1490,2,310
2581,Chinese world,mathematician,1490,1,79
2582,Chinese world,painter,1490,1,473
2583,Chinese world,poet,1490,4,1183
2584,Chinese world,astronomer,1510,1,70
2585,Chinese world,calligrapher,1510,3,310
2586,Chinese world,historian,1510,2,202
2587,Chinese world,painter,1510,1,473
2588,Chinese world,philosopher,1510,1,161
2589,Chinese world,poet,1510,5,1183
2590,Chinese world,astronomer,1570,1,70
2591,Chinese world,calligrapher,1570,1,310
2592,Chinese world,historian,1570,1,202
2593,Chinese world,mathematician,1570,2,79
2594,Chinese world,painter,1570,3,473
2595,Chinese world,philosopher,1570,1,161
2596,Chinese world,poet,1570,2,1183
2597,Chinese world,astronomer,1600,1,70
2598,Chinese world,calligrapher,1600,4,310
2599,Chinese world,explorer,1600,1,35
2600,Chinese world,mathematician,1600,1,79
2601,Chinese world,painter,1600,11,473
2602,Chinese world,philosopher,1600,1,161
2603,Chinese world,poet,1600,9,1183
2604,Chinese world,translator,1600,1,71
2605,Chinese world,astronomer,1610,2,70
2606,Chinese world,calligrapher,1610,5,310
2607,Chinese world,explorer,1610,1,35
2608,Chinese world,historian,1610,2,202
2609,Chinese world,mathematician,1610,1,79
2610,Chinese world,painter,1610,7,473
2611,Chinese world,poet,1610,7,1183
2612,Chinese world,translator,1610,2,71
2613,Chinese world,astronomer,1620,2,70
2614,Chinese world,calligrapher,1620,7,310
2615,Chinese world,explorer,1620,2,35
2616,Chinese world,historian,1620,4,202
2617,Chinese world,mathematician,1620,1,79
2618,Chinese world,painter,1620,7,473
2619,Chinese world,philosopher,1620,2,161
2620,Chinese world,poet,1620,20,1183
2621,Chinese world,astronomer,1630,3,70
2622,Chinese world,calligrapher,1630,10,310
2623,Chinese world,historian,1630,4,202
2624,Chinese world,mathematician,1630,2,79
2625,Chinese world,painter,1630,13,473
2626,Chinese world,philosopher,1630,1,161
2627,Chinese world,poet,1630,14,1183
2628,Chinese world,translator,1630,1,71
2629,Chinese world,astronomer,1640,2,70
2630,Chinese world,calligrapher,1640,8,310
2631,Chinese world,explorer,1640,1,35
2632,Chinese world,historian,1640,5,202
2633,Chinese world,mathematician,1640,4,79
2634,Chinese world,painter,1640,13,473
2635,Chinese world,philosopher,1640,7,161
2636,Chinese world,poet,1640,18,1183
2637,Chinese world,translator,1640,3,71
2638,Chinese world,astronomer,1650,1,70
2639,Chinese world,calligrapher,1650,12,310
2640,Chinese world,ci lyric writer,1650,1,40
2641,Chinese world,explorer,1650,1,35
2642,Chinese world,historian,1650,3,202
2643,Chinese world,painter,1650,16,473
2644,Chinese world,philosopher,1650,3,161
2645,Chinese world,poet,1650,32,1183
2646,Chinese world,astronomer,1660,2,70
2647,Chinese world,calligrapher,1660,17,310
2648,Chinese world,ci lyric writer,1660,5,40
2649,Chinese world,explorer,1660,3,35
2650,Chinese world,historian,1660,9,202
2651,Chinese world,mathematician,1660,3,79
2652,Chinese world,painter,1660,15,473
2653,Chinese world,philosopher,1660,3,161
2654,Chinese world,poet,1660,66,1183
2655,Chinese world,translator,1660,1,71
2656,Chinese world,astronomer,1670,2,70
2657,Chinese world,calligrapher,1670,4,310
2658,Chinese world,ci lyric writer,1670,2,40
2659,Chinese world,historian,1670,3,202
2660,Chinese world,mathematician,1670,4,79
2661,Chinese world,painter,1670,10,473
2662,Chinese world,philosopher,1670,2,161
2663,Chinese world,poet,1670,24,1183
2664,Chinese world,astronomer,1680,1,70
2665,Chinese world,calligrapher,1680,7,310
2666,Chinese world,ci lyric writer,1680,2,40
2667,Chinese world,historian,1680,2,202
2668,Chinese world,mathematician,1680,2,79
2669,Chinese world,painter,1680,13,473
2670,Chinese world,philosopher,1680,1,161
2671,Chinese world,poet,1680,44,1183
2672,Chinese world,astronomer,1690,4,70
2673,Chinese world,calligrapher,1690,3,310
2674,Chinese world,historian,1690,3,202
2675,Chinese world,mathematician,1690,4,79
2676,Chinese world,poet,1690,12,1183
2677,Chinese world,translator,1690,1,71
2678,Chinese world,astronomer,1710,1,70
2679,Chinese world,calligrapher,1710,1,310
2680,Chinese world,historian,1710,4,202
2681,Chinese world,mathematician,1710,1,79
2682,Chinese world,painter,1710,4,473
2683,Chinese world,philosopher,1710,1,161
2684,Chinese world,poet,1710,9,1183
2685,Chinese world,astronomer,1720,2,70
2686,Chinese world,calligrapher,1720,3,310
2687,Chinese world,mathematician,1720,2,79
2688,Chinese world,painter,1720,15,473
2689,Chinese world,poet,1720,8,1183
2690,Chinese world,translator,1720,1,71
2691,Chinese world,astronomer,1730,2,70
2692,Chinese world,calligrapher,1730,7,310
2693,Chinese world,ci lyric writer,1730,1,40
2694,Chinese world,historian,1730,1,202
2695,Chinese world,mathematician,1730,1,79
2696,Chinese world,painter,1730,9,473
2697,Chinese world,philosopher,1730,2,161
2698,Chinese world,poet,1730,22,1183
2699,Chinese world,astronomer,1740,2,70
2700,Chinese world,calligrapher,1740,3,310
2701,Chinese world,historian,1740,1,202
2702,Chinese world,mathematician,1740,1,79
2703,Chinese world,painter,1740,8,473
2704,Chinese world,poet,1740,13,1183
2705,Chinese world,translator,1740,1,71
2706,Chinese world,astronomer,1750,2,70
2707,Chinese world,calligrapher,1750,4,310
2708,Chinese world,ci lyric writer,1750,1,40
2709,Chinese world,historian,1750,2,202
2710,Chinese world,mathematician,1750,1,79
2711,Chinese world,painter,1750,3,473
2712,Chinese world,philosopher,1750,1,161
2713,Chinese world,poet,1750,12,1183
2714,Chinese world,translator,1750,1,71
2715,Chinese world,astronomer,1760,1,70
2716,Chinese world,calligrapher,1760,8,310
2717,Chinese world,ci lyric writer,1760,2,40
2718,Chinese world,historian,1760,4,202
2719,Chinese world,mathematician,1760,1,79
2720,Chinese world,painter,1760,8,473
2721,Chinese world,philosopher,1760,4,161
2722,Chinese world,poet,1760,25,1183
2723,Chinese world,astronomer,1800,2,70
2724,Chinese world,calligrapher,1800,12,310
2725,Chinese world,ci lyric writer,1800,4,40
2726,Chinese world,explorer,1800,1,35
2727,Chinese world,historian,1800,2,202
2728,Chinese world,mathematician,1800,5,79
2729,Chinese world,painter,1800,12,473
2730,Chinese world,philosopher,1800,1,161
2731,Chinese world,poet,1800,53,1183
2732,Chinese world,astronomer,1810,1,70
2733,Chinese world,calligrapher,1810,6,310
2734,Chinese world,historian,1810,2,202
2735,Chinese world,painter,1810,8,473
2736,Chinese world,philosopher,1810,2,161
2737,Chinese world,poet,1810,22,1183
2738,Chinese world,astronomer,1820,1,70
2739,Chinese world,calligrapher,1820,6,310
2740,Chinese world,ci lyric writer,1820,1,40
2741,Chinese world,historian,1820,2,202
2742,Chinese world,mathematician,1820,2,79
2743,Chinese world,painter,1820,10,473
2744,Chinese world,poet,1820,21,1183
2745,Chinese world,translator,1820,2,71
2746,Chinese world,astronomer,1840,2,70
2747,Chinese world,calligrapher,1840,4,310
2748,Chinese world,historian,1840,5,202
2749,Chinese world,mathematician,1840,4,79
2750,Chinese world,painter,1840,14,473
2751,Chinese world,philosopher,1840,2,161
2752,Chinese world,poet,1840,25,1183
2753,Chinese world,translator,1840,2,71
2754,Chinese world,astronomer,1870,1,70
2755,Chinese world,calligrapher,1870,5,310
2756,Chinese world,explorer,1870,3,35
2757,Chinese world,historian,1870,6,202
2758,Chinese world,mathematician,1870,2,79
2759,Chinese world,painter,1870,12,473
2760,Chinese world,philosopher,1870,1,161
2761,Chinese world,poet,1870,20,1183
2762,Chinese world,translator,1870,7,71
2763,Chinese world,calligrapher,300,1,310
2764,Chinese world,philosopher,300,1,161
2765,Chinese world,poet,300,1,1183
2766,Chinese world,calligrapher,400,1,310
2767,Chinese world,mathematician,400,1,79
2768,Chinese world,poet,400,1,1183
2769,Chinese world,calligrapher,630,1,310
2770,Chinese world,poet,630,4,1183
2771,Chinese world,translator,630,1,71
2772,Chinese world,calligrapher,760,2,310
2773,Chinese world,painter,760,2,473
2774,Chinese world,poet,760,8,1183
2775,Chinese world,calligrapher,1160,1,310
2776,Chinese world,historian,1160,3,202
2777,Chinese world,philosopher,1160,1,161
2778,Chinese world,poet,1160,3,1183
2779,Chinese world,calligrapher,1300,4,310
2780,Chinese world,historian,1300,2,202
2781,Chinese world,painter,1300,3,473
2782,Chinese world,philosopher,1300,1,161
2783,Chinese world,poet,1300,8,1183
2784,Chinese world,calligrapher,1320,2,310
2785,Chinese world,historian,1320,1,202
2786,Chinese world,painter,1320,6,473
2787,Chinese world,philosopher,1320,1,161
2788,Chinese world,poet,1320,13,1183
2789,Chinese world,calligrapher,1340,3,310
2790,Chinese world,historian,1340,3,202
2791,Chinese world,painter,1340,7,473
2792,Chinese world,poet,1340,5,1183
2793,Chinese world,calligrapher,1540,7,310
2794,Chinese world,ci lyric writer,1540,1,40
2795,Chinese world,painter,1540,8,473
2796,Chinese world,poet,1540,11,1183
2797,Chinese world,calligrapher,1550,1,310
2798,Chinese world,historian,1550,2,202
2799,Chinese world,painter,1550,3,473
2800,Chinese world,philosopher,1550,2,161
2801,Chinese world,poet,1550,8,1183
2802,Chinese world,calligrapher,1580,1,310
2803,Chinese world,historian,1580,3,202
2804,Chinese world,mathematician,1580,1,79
2805,Chinese world,painter,1580,3,473
