,region_name,decade,score
1786,Portugal,1540,150
1787,Portugal,1560,19
1788,Portugal,1580,43
1789,Portugal,1590,5
1790,Portugal,1600,1
1791,Portugal,1620,21
1792,Portugal,1640,13
1793,Portugal,1680,34
1794,Portugal,1720,8
1795,Portugal,1740,1
1796,Portugal,1750,26
1797,Portugal,1760,24
1798,Portugal,1770,45
1799,Portugal,1780,93
1800,Portugal,1790,60
1801,Portugal,1800,48
1802,Portugal,1810,25
1803,Portugal,1820,69
1804,Portugal,1840,126
1805,Portugal,1850,29
1806,Portugal,1860,134
1807,Portugal,1870,139
1808,Portugal,1880,352
1809,Slav world,1140,16
1810,Slav world,1400,13
1811,Slav world,1530,66
1812,Slav world,1540,1
1813,Slav world,1550,24
1814,Slav world,1560,35
1815,Slav world,1570,17
1816,Slav world,1580,84
1817,Slav world,1600,22
1818,Slav world,1610,8
1819,Slav world,1620,19
1820,Slav world,1640,91
1821,Slav world,1650,1
1822,Slav world,1660,29
1823,Slav world,1670,43
1824,Slav world,1680,29
1825,Slav world,1690,30
1826,Slav world,1700,135
1827,Slav world,1710,175
1828,Slav world,1720,135
1829,Slav world,1730,131
1830,Slav world,1740,506
1831,Slav world,1750,292
1832,Slav world,1760,361
1833,Slav world,1770,417
1834,Slav world,1780,521
1835,Slav world,1790,490
1836,Slav world,1800,529
1837,Slav world,1810,553
1838,Slav world,1820,831
1839,Slav world,1830,1046
1840,Slav world,1840,1353
1841,Slav world,1850,1347
1842,Slav world,1860,1639
1843,Slav world,1870,2162
1844,Slav world,1880,3717
1845,South East Asia,1580,12
1846,South East Asia,1600,17
1847,South East Asia,1630,60
1848,South East Asia,1650,62
1849,South East Asia,1660,6
1850,South East Asia,1670,27
1851,South East Asia,1680,29
1852,South East Asia,1690,16
1853,South East Asia,1700,35
1854,South East Asia,1750,11
1855,South East Asia,1760,19
1856,South East Asia,1770,26
1857,South East Asia,1780,22
1858,South East Asia,1790,25
1859,South East Asia,1800,5
1860,South East Asia,1810,30
1861,South East Asia,1820,74
1862,South East Asia,1830,70
1863,South East Asia,1840,117
1864,South East Asia,1850,34
1865,South East Asia,1860,74
1866,South East Asia,1870,104
1867,South East Asia,1880,95
1868,Southern China,60,37
1869,Southern China,110,30
1870,Southern China,140,2
1871,Southern China,230,12
1872,Southern China,260,3
1873,Southern China,460,18
1874,Southern China,1060,79
1875,Southern China,1070,40
1876,Southern China,1080,50
1877,Southern China,1140,25
1878,Southern China,1160,42
1879,Southern China,1170,7
1880,Southern China,1200,17
1881,Southern China,1240,20
1882,Southern China,1270,17
1883,Southern China,1280,8
1884,Southern China,1300,13
1885,Southern China,1310,6
1886,Southern China,1350,30
1887,Southern China,1360,19
1888,Southern China,1540,27
1889,Southern China,1570,16
1890,Southern China,1580,1
1891,Southern China,1600,39
1892,Southern China,1610,14
1893,Southern China,1620,32
1894,Southern China,1630,13
1895,Southern China,1640,9
1896,Southern China,1650,36
1897,Southern China,1660,34
1898,Southern China,1670,7
1899,Southern China,1690,3
1900,Southern China,1720,11
1901,Southern China,1760,49
1902,Southern China,1800,67
1903,Southern China,1810,19
1904,Southern China,1820,6
1905,Southern China,1840,46
1906,Southern China,1850,42
1907,Southern France,480,28
1908,Southern France,1270,30
1909,Southern France,1280,19
1910,Southern France,1320,98
1911,Southern France,1340,10
1912,Southern France,1480,7
1913,Southern France,1490,273
1914,Southern France,1500,8
1915,Southern France,1520,80
1916,Southern France,1530,73
1917,Southern France,1540,318
1918,Southern France,1550,190
1919,Southern France,1560,124
1920,Southern France,1570,79
1921,Southern France,1580,187
1922,Southern France,1590,32
1923,Southern France,1600,31
1924,Southern France,1610,9
1925,Southern France,1620,245
1926,Southern France,1630,210
1927,Southern France,1640,228
1928,Southern France,1650,24
1929,Southern France,1660,388
1930,Southern France,1670,100
1931,Southern France,1680,129
1932,Southern France,1690,401
1933,Southern France,1700,206
1934,Southern France,1710,250
1935,Southern France,1720,427
1936,Southern France,1730,310
1937,Southern France,1740,408
1938,Southern France,1750,551
1939,Southern France,1760,598
1940,Southern France,1770,664
1941,Southern France,1780,1182
1942,Southern France,1790,1220
1943,Southern France,1800,854
1944,Southern France,1810,1224
1945,Southern France,1820,1401
1946,Southern France,1830,1383
1947,Southern France,1840,2082
1948,Southern France,1850,1231
1949,Southern France,1860,1641
1950,Southern France,1870,1346
1951,Southern France,1880,2406
1952,Southern India,1150,29
1953,Southern India,1400,12
1954,Southern India,1480,15
1955,Southern India,1540,14
1956,Southern India,1560,22
1957,Southern India,1600,16
1958,Southern India,1850,4
1959,Southern India,1860,49
1960,Southern India,1870,11
1961,Southern Italy,-550,137
1962,Southern Italy,-490,53
1963,Southern Italy,-200,125
1964,Southern Italy,-160,27
1965,Southern Italy,-100,87
1966,Southern Italy,-60,34
1967,Southern Italy,-50,118
1968,Southern Italy,-30,98
1969,Southern Italy,50,96
1970,Southern Italy,100,51
1971,Southern Italy,130,17
1972,Southern Italy,150,111
1973,Southern Italy,240,247
1974,Southern Italy,360,99
1975,Southern Italy,400,99
1976,Southern Italy,520,175
1977,Southern Italy,950,23
1978,Southern Italy,1100,17
1979,Southern Italy,1140,93
1980,Southern Italy,1150,1
1981,Southern Italy,1250,87
1982,Southern Italy,1320,85
1983,Southern Italy,1480,53
1984,Southern Italy,1490,28
1985,Southern Italy,1500,75
1986,Southern Italy,1510,86
1987,Southern Italy,1520,19
1988,Southern Italy,1530,65
1989,Southern Italy,1540,181
1990,Southern Italy,1550,1
1991,Southern Italy,1560,204
1992,Southern Italy,1570,239
1993,Southern Italy,1580,242
1994,Southern Italy,1590,84
1995,Southern Italy,1600,200
1996,Southern Italy,1610,155
1997,Southern Italy,1620,225
1998,Southern Italy,1630,35
1999,Southern Italy,1640,328
2000,Southern Italy,1650,243
2001,Southern Italy,1660,104
2002,Southern Italy,1670,331
2003,Southern Italy,1680,72
2004,Southern Italy,1690,151
2005,Southern Italy,1700,203
2006,Southern Italy,1710,6
2007,Southern Italy,1720,101
2008,Southern Italy,1730,126
2009,Southern Italy,1740,144
2010,Southern Italy,1750,181
2011,Southern Italy,1760,294
2012,Southern Italy,1770,243
2013,Southern Italy,1780,425
2014,Southern Italy,1790,308
2015,Southern Italy,1800,519
2016,Southern Italy,1810,283
2017,Southern Italy,1820,462
2018,Southern Italy,1830,329
2019,Southern Italy,1840,644
2020,Southern Italy,1850,847
2021,Southern Italy,1860,556
2022,Southern Italy,1870,508
2023,Southern Italy,1880,1154
2024,Southern Japan,700,16
2025,Southern Japan,960,19
2026,Southern Japan,1610,8
2027,Southern Japan,1640,10
2028,Southern Japan,1660,44
2029,Southern Japan,1670,14
2030,Southern Japan,1700,9
2031,Southern Japan,1720,7
2032,Southern Japan,1730,1
2033,Southern Japan,1760,40
2034,Southern Japan,1800,16
2035,Southern Japan,1810,6
2036,Southern Japan,1820,36
2037,Southern Japan,1830,6
2038,Southern Japan,1840,42
2039,Southern Japan,1860,4
2040,Southern Japan,1870,52
2041,Southern Japan,1880,90
2042,Southwestern Europe,-550,137
2043,Southwestern Europe,-490,53
2044,Southwestern Europe,-260,4
2045,Southwestern Europe,-200,125
2046,Southwestern Europe,-160,27
2047,Southwestern Europe,-100,91
2048,Southwestern Europe,-60,34
2049,Southwestern Europe,-50,118
2050,Southwestern Europe,-30,98
2051,Southwestern Europe,50,96
2052,Southwestern Europe,60,166
2053,Southwestern Europe,80,2
2054,Southwestern Europe,100,76
2055,Southwestern Europe,130,17
2056,Southwestern Europe,150,111
2057,Southwestern Europe,200,25
2058,Southwestern Europe,240,247
2059,Southwestern Europe,360,99
2060,Southwestern Europe,380,75
2061,Southwestern Europe,400,99
2062,Southwestern Europe,510,75
2063,Southwestern Europe,520,175
2064,Southwestern Europe,820,9
2065,Southwestern Europe,940,1
2066,Southwestern Europe,950,23
2067,Southwestern Europe,970,92
2068,Southwestern Europe,1040,29
2069,Southwestern Europe,1100,90
2070,Southwestern Europe,1140,113
2071,Southwestern Europe,1150,83
2072,Southwestern Europe,1180,10
2073,Southwestern Europe,1210,87
2074,Southwestern Europe,1220,2
2075,Southwestern Europe,1240,53
2076,Southwestern Europe,1250,87
2077,Southwestern Europe,1260,246
2078,Southwestern Europe,1270,69
2079,Southwestern Europe,1280,170
2080,Southwestern Europe,1290,32
2081,Southwestern Europe,1300,106
2082,Southwestern Europe,1310,52
2083,Southwestern Europe,1320,113
2084,Southwestern Europe,1330,34
2085,Southwestern Europe,1340,42
2086,Southwestern Europe,1360,65
2087,Southwestern Europe,1380,97
2088,Southwestern Europe,1390,45
2089,Southwestern Europe,1400,92
2090,Southwestern Europe,1410,29
2091,Southwestern Europe,1420,201
2092,Southwestern Europe,1430,226
2093,Southwestern Europe,1440,592
2094,Southwestern Europe,1450,159
2095,Southwestern Europe,1460,146
2096,Southwestern Europe,1470,174
2097,Southwestern Europe,1480,494
2098,Southwestern Europe,1490,327
2099,Southwestern Europe,1500,483
2100,Southwestern Europe,1510,492
2101,Southwestern Europe,1520,784
2102,Southwestern Europe,1530,517
2103,Southwestern Europe,1540,1546
2104,Southwestern Europe,1550,675
2105,Southwestern Europe,1560,1359
2106,Southwestern Europe,1570,788
2107,Southwestern Europe,1580,938
2108,Southwestern Europe,1590,778
2109,Southwestern Europe,1600,1211
2110,Southwestern Europe,1610,536
2111,Southwestern Europe,1620,889
2112,Southwestern Europe,1630,509
2113,Southwestern Europe,1640,979
2114,Southwestern Europe,1650,601
2115,Southwestern Europe,1660,715
2116,Southwestern Europe,1670,625
2117,Southwestern Europe,1680,630
2118,Southwestern Europe,1690,521
2119,Southwestern Europe,1700,899
2120,Southwestern Europe,1710,723
2121,Southwestern Europe,1720,845
2122,Southwestern Europe,1730,733
2123,Southwestern Europe,1740,1314
2124,Southwestern Europe,1750,1751
2125,Southwestern Europe,1760,2063
2126,Southwestern Europe,1770,1575
2127,Southwestern Europe,1780,2567
2128,Southwestern Europe,1790,1823
2129,Southwestern Europe,1800,2604
2130,Southwestern Europe,1810,2248
2131,Southwestern Europe,1820,2420
2132,Southwestern Europe,1830,1877
2133,Southwestern Europe,1840,3524
2134,Southwestern Europe,1850,3418
2135,Southwestern Europe,1860,4523
2136,Southwestern Europe,1870,4061
2137,Southwestern Europe,1880,6835
2138,Spain,820,9
2139,Spain,940,1
2140,Spain,1100,73
2141,Spain,1150,82
2142,Spain,1220,2
2143,Spain,1260,139
2144,Spain,1280,92
2145,Spain,1290,24
2146,Spain,1300,4
2147,Spain,1360,29
2148,Spain,1380,52
2149,Spain,1400,48
2150,Spain,1480,82
2151,Spain,1490,112
2152,Spain,1500,118
2153,Spain,1510,61
2154,Spain,1520,315
2155,Spain,1530,190
2156,Spain,1540,185
2157,Spain,1550,211
2158,Spain,1560,226
2159,Spain,1570,180
2160,Spain,1580,147
2161,Spain,1590,121
2162,Spain,1600,112
2163,Spain,1610,51
2164,Spain,1620,86
2165,Spain,1630,119
2166,Spain,1640,11
2167,Spain,1650,16
2168,Spain,1660,19
2169,Spain,1670,25
2170,Spain,1680,80
2171,Spain,1690,31
2172,Spain,1700,136
2173,Spain,1710,4
2174,Spain,1720,91
2175,Spain,1730,191
2176,Spain,1740,244
2177,Spain,1750,220
2178,Spain,1760,201
2179,Spain,1770,218
2180,Spain,1780,628
2181,Spain,1790,423
2182,Spain,1800,359
2183,Spain,1810,348
2184,Spain,1820,118
2185,Spain,1830,199
2186,Spain,1840,338
2187,Spain,1850,450
2188,Spain,1860,1026
2189,Spain,1870,712
2190,Spain,1880,1360
2191,Sweden,1480,2
2192,Sweden,1590,31
2193,Sweden,1600,62
2194,Sweden,1610,91
2195,Sweden,1620,45
2196,Sweden,1630,317
2197,Sweden,1640,27
2198,Sweden,1650,55
2199,Sweden,1660,296
2200,Sweden,1670,86
2201,Sweden,1680,197
2202,Sweden,1690,79
2203,Sweden,1700,269
2204,Sweden,1710,114
2205,Sweden,1720,115
2206,Sweden,1730,147
2207,Sweden,1740,565
2208,Sweden,1750,396
2209,Sweden,1760,587
2210,Sweden,1770,514
2211,Sweden,1780,728
2212,Sweden,1790,410
2213,Sweden,1800,310
2214,Sweden,1810,411
2215,Sweden,1820,759
2216,Sweden,1830,519
2217,Sweden,1840,652
2218,Sweden,1850,695
2219,Sweden,1860,938
2220,Sweden,1870,1000
2221,Sweden,1880,1738
2222,Switzerland,680,19
2223,Switzerland,1440,6
2224,Switzerland,1520,152
2225,Switzerland,1530,27
2226,Switzerland,1540,78
2227,Switzerland,1550,122
2228,Switzerland,1560,67
2229,Switzerland,1570,57
2230,Switzerland,1580,110
2231,Switzerland,1590,45
2232,Switzerland,1600,154
2233,Switzerland,1610,44
2234,Switzerland,1620,52
2235,Switzerland,1630,35
2236,Switzerland,1640,68
2237,Switzerland,1660,108
2238,Switzerland,1670,22
2239,Switzerland,1680,119
2240,Switzerland,1690,165
2241,Switzerland,1700,188
2242,Switzerland,1710,161
2243,Switzerland,1720,142
2244,Switzerland,1730,199
2245,Switzerland,1740,377
2246,Switzerland,1750,174
2247,Switzerland,1760,145
2248,Switzerland,1770,182
2249,Switzerland,1780,347
2250,Switzerland,1790,110
2251,Switzerland,1800,444
2252,Switzerland,1810,365
2253,Switzerland,1820,366
2254,Switzerland,1830,456
2255,Switzerland,1840,892
2256,Switzerland,1850,541
2257,Switzerland,1860,861
2258,Switzerland,1870,894
2259,Switzerland,1880,1581
2260,United Kingdom,40,17
2261,United Kingdom,1040,15
2262,United Kingdom,1110,77
2263,United Kingdom,1140,28
2264,United Kingdom,1160,36
2265,United Kingdom,1170,23
2266,United Kingdom,1180,86
2267,United Kingdom,1200,29
2268,United Kingdom,1210,172
2269,United Kingdom,1240,83
2270,United Kingdom,1260,125
2271,United Kingdom,1320,14
2272,United Kingdom,1330,47
2273,United Kingdom,1340,103
2274,United Kingdom,1350,31
2275,United Kingdom,1360,13
2276,United Kingdom,1420,7
2277,United Kingdom,1480,5
2278,United Kingdom,1500,55
2279,United Kingdom,1510,48
2280,United Kingdom,1520,23
2281,United Kingdom,1530,33
2282,United Kingdom,1540,123
2283,United Kingdom,1550,117
2284,United Kingdom,1560,172
2285,United Kingdom,1570,216
2286,United Kingdom,1580,469
2287,United Kingdom,1590,272
2288,United Kingdom,1600,405
2289,United Kingdom,1610,471
2290,United Kingdom,1620,263
2291,United Kingdom,1630,203
2292,United Kingdom,1640,627
2293,United Kingdom,1650,740
2294,United Kingdom,1660,1369
2295,United Kingdom,1670,904
2296,United Kingdom,1680,881
2297,United Kingdom,1690,846
2298,United Kingdom,1700,965
2299,United Kingdom,1710,654
2300,United Kingdom,1720,1146
2301,United Kingdom,1730,978
2302,United Kingdom,1740,1116
2303,United Kingdom,1750,1551
2304,United Kingdom,1760,2155
2305,United Kingdom,1770,2184
2306,United Kingdom,1780,2538
2307,United Kingdom,1790,2473
2308,United Kingdom,1800,2913
2309,United Kingdom,1810,3333
2310,United Kingdom,1820,4346
2311,United Kingdom,1830,4833
2312,United Kingdom,1840,7268
2313,United Kingdom,1850,6242
2314,United Kingdom,1860,7221
2315,United Kingdom,1870,5888
2316,United Kingdom,1880,7879
2317,Western Europe,-550,137
2318,Western Europe,-490,53
2319,Western Europe,-260,4
2320,Western Europe,-200,125
2321,Western Europe,-160,27
2322,Western Europe,-100,91
2323,Western Europe,-60,34
2324,Western Europe,-50,118
2325,Western Europe,-30,98
2326,Western Europe,40,17
2327,Western Europe,50,96
2328,Western Europe,60,166
2329,Western Europe,80,2
2330,Western Europe,100,76
2331,Western Europe,130,17
2332,Western Europe,150,111
2333,Western Europe,200,25
2334,Western Europe,240,247
2335,Western Europe,360,99
2336,Western Europe,380,75
2337,Western Europe,400,99
2338,Western Europe,480,28
2339,Western Europe,510,75
2340,Western Europe,520,175
2341,Western Europe,680,19
2342,Western Europe,740,32
2343,Western Europe,820,122
2344,Western Europe,830,30
2345,Western Europe,840,84
2346,Western Europe,940,1
2347,Western Europe,950,23
2348,Western Europe,970,92
2349,Western Europe,980,77
2350,Western Europe,1000,39
2351,Western Europe,1040,44
2352,Western Europe,1050,93
2353,Western Europe,1080,81
2354,Western Europe,1100,90
2355,Western Europe,1110,77
2356,Western Europe,1120,77
2357,Western Europe,1130,174
2358,Western Europe,1140,141
2359,Western Europe,1150,83
2360,Western Europe,1160,36
2361,Western Europe,1170,23
2362,Western Europe,1180,156
2363,Western Europe,1200,42
2364,Western Europe,1210,314
2365,Western Europe,1220,83
2366,Western Europe,1230,240
2367,Western Europe,1240,169
2368,Western Europe,1250,87
2369,Western Europe,1260,371
2370,Western Europe,1270,99
2371,Western Europe,1280,296
2372,Western Europe,1290,32
2373,Western Europe,1300,179
2374,Western Europe,1310,52
2375,Western Europe,1320,402
2376,Western Europe,1330,153
2377,Western Europe,1340,237
2378,Western Europe,1350,122
2379,Western Europe,1360,256
2380,Western Europe,1380,207
2381,Western Europe,1390,45
2382,Western Europe,1400,129
2383,Western Europe,1410,29
2384,Western Europe,1420,253
2385,Western Europe,1430,267
2386,Western Europe,1440,668
2387,Western Europe,1450,159
2388,Western Europe,1460,290
2389,Western Europe,1470,252
2390,Western Europe,1480,743
2391,Western Europe,1490,764
2392,Western Europe,1500,1091
2393,Western Europe,1510,1016
2394,Western Europe,1520,1622
2395,Western Europe,1530,1477
2396,Western Europe,1540,3208
2397,Western Europe,1550,2244
2398,Western Europe,1560,3245
2399,Western Europe,1570,1894
2400,Western Europe,1580,3191
2401,Western Europe,1590,1978
2402,Western Europe,1600,3429
2403,Western Europe,1610,2687
2404,Western Europe,1620,3908
2405,Western Europe,1630,2919
2406,Western Europe,1640,3727
2407,Western Europe,1650,3066
2408,Western Europe,1660,5298
2409,Western Europe,1670,3570
2410,Western Europe,1680,4695
2411,Western Europe,1690,3987
2412,Western Europe,1700,4271
2413,Western Europe,1710,3776
2414,Western Europe,1720,4610
2415,Western Europe,1730,4317
2416,Western Europe,1740,7551
2417,Western Europe,1750,7772
2418,Western Europe,1760,11118
2419,Western Europe,1770,9478
2420,Western Europe,1780,15419
2421,Western Europe,1790,12327
2422,Western Europe,1800,14866
2423,Western Europe,1810,16021
2424,Western Europe,1820,19163
2425,Western Europe,1830,20297
2426,Western Europe,1840,32602
2427,Western Europe,1850,27670
2428,Western Europe,1860,34406
2429,Western Europe,1870,30423
2430,Western Europe,1880,45005
2431,Yangtze,60,37
2432,Yangtze,260,3
2433,Yangtze,460,18
2434,Yangtze,1070,40
2435,Yangtze,1140,25
2436,Yangtze,1160,42
2437,Yangtze,1170,7
2438,Yangtze,1200,17
2439,Yangtze,1270,17
2440,Yangtze,1300,13
2441,Yangtze,1350,30
2442,Yangtze,1360,19
2443,Yangtze,1540,8
2444,Yangtze,1570,16
2445,Yangtze,1580,1
2446,Yangtze,1600,39
2447,Yangtze,1610,14
2448,Yangtze,1620,32
2449,Yangtze,1640,9
2450,Yangtze,1650,36
2451,Yangtze,1660,13
2452,Yangtze,1690,3
2453,Yangtze,1720,11
2454,Yangtze,1760,49
2455,Yangtze,1800,67
2456,Yangtze,1810,19
2457,Yangtze,1820,6
2458,Yangtze,1840,24
2459,Yangtze,1850,34
2460,mediterranean World,-590,91
2461,mediterranean World,-570,93
2462,mediterranean World,-560,54
2463,mediterranean World,-550,214
2464,mediterranean World,-520,1
2465,mediterranean World,-500,114
2466,mediterranean World,-490,53
2467,mediterranean World,-460,218
2468,mediterranean World,-450,51
2469,mediterranean World,-420,126
2470,mediterranean World,-410,49
2471,mediterranean World,-400,24
2472,mediterranean World,-390,9
2473,mediterranean World,-380,28
2474,mediterranean World,-370,68
2475,mediterranean World,-360,75
2476,mediterranean World,-350,70
2477,mediterranean World,-340,151
2478,mediterranean World,-330,21
2479,mediterranean World,-320,106
2480,mediterranean World,-300,112
2481,mediterranean World,-290,136
2482,mediterranean World,-280,94
2483,mediterranean World,-270,96
2484,mediterranean World,-260,4
2485,mediterranean World,-250,25
2486,mediterranean World,-240,195
2487,mediterranean World,-230,96
2488,mediterranean World,-220,2
2489,mediterranean World,-200,126
2490,mediterranean World,-170,42
2491,mediterranean World,-160,27
2492,mediterranean World,-150,88
2493,mediterranean World,-120,91
2494,mediterranean World,-110,21
2495,mediterranean World,-100,108
2496,mediterranean World,-60,34
2497,mediterranean World,-50,118
2498,mediterranean World,-30,98
2499,mediterranean World,-20,13
2500,mediterranean World,0,58
2501,mediterranean World,40,109
2502,mediterranean World,50,198
2503,mediterranean World,60,166
2504,mediterranean World,80,147
2505,mediterranean World,100,210
2506,mediterranean World,130,17
2507,mediterranean World,140,156
2508,mediterranean World,150,111
2509,mediterranean World,160,37
2510,mediterranean World,180,17
2511,mediterranean World,200,25
2512,mediterranean World,240,316
2513,mediterranean World,280,113
2514,mediterranean World,320,82
2515,mediterranean World,360,99
2516,mediterranean World,370,61
2517,mediterranean World,380,80
2518,mediterranean World,400,179
2519,mediterranean World,450,120
2520,mediterranean World,470,73
2521,mediterranean World,480,49
2522,mediterranean World,510,123
2523,mediterranean World,520,175
2524,mediterranean World,540,81
2525,mediterranean World,610,11
2526,mediterranean World,630,3
2527,mediterranean World,690,16
2528,mediterranean World,1160,15
2529,mediterranean World,1230,10
2530,mediterranean World,1280,86
2531,mediterranean World,1380,34
2532,mediterranean World,1400,2
2533,mediterranean World,1420,10
2534,mediterranean World,1550,65
2535,mediterranean World,1600,29
2536,mediterranean World,1700,8
2537,mediterranean World,1730,7
2538,mediterranean World,1750,15
2539,mediterranean World,1770,4
2540,mediterranean World,1790,20
2541,mediterranean World,1800,63
2542,mediterranean World,1810,25
2543,mediterranean World,1820,34
2544,mediterranean World,1830,25
2545,mediterranean World,1840,138
2546,mediterranean World,1850,90
2547,mediterranean World,1860,141
2548,mediterranean World,1870,27
2549,mediterranean World,1880,266
