,year,population,region_code,region_name
0,-800.0,5.290077224494828,re_arabic_world,Arabic world
1,-790.0,5.331845987344122,re_arabic_world,Arabic world
2,-780.0,5.37364208671033,re_arabic_world,Arabic world
3,-770.0,5.41546790068775,re_arabic_world,Arabic world
4,-760.0,5.457325859729446,re_arabic_world,Arabic world
5,-750.0,5.499218468885766,re_arabic_world,Arabic world
6,-740.0,5.541148332835221,re_arabic_world,Arabic world
7,-730.0,5.583118184596317,re_arabic_world,Arabic world
8,-720.0,5.625130918898255,re_arabic_world,Arabic world
9,-710.0,5.667189631315222,re_arabic_world,Arabic world
10,-700.0,5.70929766443872,re_arabic_world,Arabic world
11,-690.0,5.751458662603669,re_arabic_world,Arabic world
12,-680.0,5.793676637030026,re_arabic_world,Arabic world
13,-670.0,5.835956043755877,re_arabic_world,Arabic world
14,-660.0,5.878301877529944,re_arabic_world,Arabic world
15,-650.0,5.920719786097346,re_arabic_world,Arabic world
16,-640.0,5.963216211422528,re_arabic_world,Arabic world
17,-630.0,6.005798568086808,re_arabic_world,Arabic world
18,-620.0,6.048475475905532,re_arabic_world,Arabic world
19,-610.0,6.091257077050272,re_arabic_world,Arabic world
20,-600.0,6.13415549500094,re_arabic_world,Arabic world
21,-590.0,6.17718554997779,re_arabic_world,Arabic world
22,-580.0,6.220365968948178,re_arabic_world,Arabic world
23,-570.0,6.263721586971006,re_arabic_world,Arabic world
24,-560.0,6.307287510725485,re_arabic_world,Arabic world
25,-550.0,6.351116683295801,re_arabic_world,Arabic world
26,-540.0,6.395290570110047,re_arabic_world,Arabic world
27,-530.0,6.43991989999644,re_arabic_world,Arabic world
28,-520.0,6.4909572656301915,re_arabic_world,Arabic world
29,-510.0,6.543818710120666,re_arabic_world,Arabic world
30,-500.0,6.598381522097917,re_arabic_world,Arabic world
31,-490.0,6.654479538157286,re_arabic_world,Arabic world
32,-480.0,6.711938316631057,re_arabic_world,Arabic world
33,-470.0,6.770600562796531,re_arabic_world,Arabic world
34,-460.0,6.830339591873247,re_arabic_world,Arabic world
35,-450.0,6.891063839775254,re_arabic_world,Arabic world
36,-440.0,6.952716137624067,re_arabic_world,Arabic world
37,-430.0,7.015265464826647,re_arabic_world,Arabic world
38,-420.0,7.078696260315676,re_arabic_world,Arabic world
39,-410.0,7.1429990313936536,re_arabic_world,Arabic world
40,-400.0,7.208163647584348,re_arabic_world,Arabic world
41,-390.0,7.2741755748595445,re_arabic_world,Arabic world
42,-380.0,7.341015458201705,re_arabic_world,Arabic world
43,-370.0,7.40866333931975,re_arabic_world,Arabic world
44,-360.0,7.477105112586841,re_arabic_world,Arabic world
45,-350.0,7.546339719315742,re_arabic_world,Arabic world
46,-340.0,7.6163859612362135,re_arabic_world,Arabic world
47,-330.0,7.687287479453742,re_arabic_world,Arabic world
48,-320.0,7.7591139740971204,re_arabic_world,Arabic world
49,-310.0,7.8319563525071905,re_arabic_world,Arabic world
50,-300.0,7.905913666820563,re_arabic_world,Arabic world
51,-290.0,7.98107112282964,re_arabic_world,Arabic world
52,-280.0,8.057471603157959,re_arabic_world,Arabic world
53,-270.0,8.135087519806202,re_arabic_world,Arabic world
54,-260.0,8.213803167699817,re_arabic_world,Arabic world
55,-250.0,8.293416158544673,re_arabic_world,Arabic world
56,-240.0,8.37365823183086,re_arabic_world,Arabic world
57,-230.0,8.454229776558861,re_arabic_world,Arabic world
58,-220.0,8.534836722459325,re_arabic_world,Arabic world
59,-210.0,8.61521901386607,re_arabic_world,Arabic world
60,-200.0,8.695165361449138,re_arabic_world,Arabic world
61,-190.0,8.774515045866798,re_arabic_world,Arabic world
62,-180.0,8.853151241239042,re_arabic_world,Arabic world
63,-170.0,8.930991034244547,re_arabic_world,Arabic world
64,-160.0,9.007975111044258,re_arabic_world,Arabic world
65,-150.0,9.084058611994429,re_arabic_world,Arabic world
66,-140.0,9.15920373958847,re_arabic_world,Arabic world
67,-130.0,9.2333747999812,re_arabic_world,Arabic world
68,-120.0,9.306537563012755,re_arabic_world,Arabic world
69,-110.0,9.378663811532329,re_arabic_world,Arabic world
70,-100.0,9.449732517710926,re_arabic_world,Arabic world
71,-90.0,9.519729484125401,re_arabic_world,Arabic world
72,-80.0,9.588647213073383,re_arabic_world,Arabic world
73,-70.0,9.656485122057791,re_arabic_world,Arabic world
74,-60.0,9.723250030108911,re_arabic_world,Arabic world
75,-50.0,9.788956858961496,re_arabic_world,Arabic world
76,-40.0,9.85362963901908,re_arabic_world,Arabic world
77,-30.0,9.917301927350607,re_arabic_world,Arabic world
78,-20.0,9.980016317147596,re_arabic_world,Arabic world
79,-10.0,10.041823017265532,re_arabic_world,Arabic world
80,0.0,10.102777588497359,re_arabic_world,Arabic world
81,10.0,10.16293800575368,re_arabic_world,Arabic world
82,20.0,10.222361368083819,re_arabic_world,Arabic world
83,30.0,10.281100822593547,re_arabic_world,Arabic world
84,40.0,10.33920273432295,re_arabic_world,Arabic world
85,50.0,10.396704421498358,re_arabic_world,Arabic world
86,60.0,10.453633044217082,re_arabic_world,Arabic world
87,70.0,10.51000650059069,re_arabic_world,Arabic world
88,80.0,10.56583751014032,re_arabic_world,Arabic world
89,90.0,10.621140358137529,re_arabic_world,Arabic world
90,100.0,10.675933514516275,re_arabic_world,Arabic world
91,110.0,10.730240728595549,re_arabic_world,Arabic world
92,120.0,10.784091957309451,re_arabic_world,Arabic world
93,130.0,10.837523980972199,re_arabic_world,Arabic world
94,140.0,10.890580555582842,re_arabic_world,Arabic world
95,150.0,10.943312165345654,re_arabic_world,Arabic world
96,160.0,10.99577572982729,re_arabic_world,Arabic world
97,170.0,11.048033507320245,re_arabic_world,Arabic world
98,180.0,11.100151171094312,re_arabic_world,Arabic world
99,190.0,11.152195344329009,re_arabic_world,Arabic world
100,200.0,11.204230929836555,re_arabic_world,Arabic world
101,210.0,11.25631857645985,re_arabic_world,Arabic world
102,220.0,11.308512534590147,re_arabic_world,Arabic world
103,230.0,11.360858980775049,re_arabic_world,Arabic world
104,240.0,11.413395087919392,re_arabic_world,Arabic world
105,250.0,11.466148937340591,re_arabic_world,Arabic world
106,260.0,11.5191402609956,re_arabic_world,Arabic world
107,270.0,11.57238196248684,re_arabic_world,Arabic world
108,280.0,11.625882321121008,re_arabic_world,Arabic world
109,290.0,11.679647198457898,re_arabic_world,Arabic world
110,300.0,11.733680374235886,re_arabic_world,Arabic world
111,310.0,11.787983416770073,re_arabic_world,Arabic world
112,320.0,11.842555628336946,re_arabic_world,Arabic world
113,330.0,11.897394067461638,re_arabic_world,Arabic world
114,340.0,11.952493650055159,re_arabic_world,Arabic world
115,350.0,12.00784831793036,re_arabic_world,Arabic world
116,360.0,12.063455331929196,re_arabic_world,Arabic world
117,370.0,12.119318563930472,re_arabic_world,Arabic world
118,380.0,12.175450162882928,re_arabic_world,Arabic world
119,390.0,12.231871003226768,re_arabic_world,Arabic world
120,400.0,12.288610158804811,re_arabic_world,Arabic world
121,410.0,12.345703449010276,re_arabic_world,Arabic world
122,420.0,12.403190709222804,re_arabic_world,Arabic world
123,430.0,12.461110864238094,re_arabic_world,Arabic world
124,440.0,12.519494335247634,re_arabic_world,Arabic world
125,450.0,12.578354638727433,re_arabic_world,Arabic world
126,460.0,12.637685553980528,re_arabic_world,Arabic world
127,470.0,12.697469187021689,re_arabic_world,Arabic world
128,480.0,12.757686689383917,re_arabic_world,Arabic world
129,490.0,12.81832374014239,re_arabic_world,Arabic world
130,500.0,12.879372272063653,re_arabic_world,Arabic world
131,510.0,12.940830108431182,re_arabic_world,Arabic world
132,520.0,13.002699736774261,re_arabic_world,Arabic world
133,530.0,13.064987021908378,re_arabic_world,Arabic world
134,540.0,13.127700238397821,re_arabic_world,Arabic world
135,550.0,13.190849572960483,re_arabic_world,Arabic world
136,560.0,13.254447145912025,re_arabic_world,Arabic world
137,570.0,13.318507568435505,re_arabic_world,Arabic world
138,580.0,13.38304904941884,re_arabic_world,Arabic world
139,590.0,13.448095067905383,re_arabic_world,Arabic world
140,600.0,13.513676620538668,re_arabic_world,Arabic world
141,610.0,13.579835028513916,re_arabic_world,Arabic world
142,620.0,13.646624950410617,re_arabic_world,Arabic world
143,630.0,13.714113785293309,re_arabic_world,Arabic world
144,640.0,13.782315955860279,re_arabic_world,Arabic world
145,650.0,13.85081506907719,re_arabic_world,Arabic world
146,660.0,13.917931273195576,re_arabic_world,Arabic world
147,670.0,13.979751714872684,re_arabic_world,Arabic world
148,680.0,14.030213983511434,re_arabic_world,Arabic world
149,690.0,14.063935176443964,re_arabic_world,Arabic world
150,700.0,14.080845853385933,re_arabic_world,Arabic world
151,710.0,14.087284129242567,re_arabic_world,Arabic world
152,720.0,14.091425203225763,re_arabic_world,Arabic world
153,730.0,14.098621943456308,re_arabic_world,Arabic world
154,740.0,14.110625023009767,re_arabic_world,Arabic world
155,750.0,14.127028080545253,re_arabic_world,Arabic world
156,760.0,14.146647015711567,re_arabic_world,Arabic world
157,770.0,14.168258867303859,re_arabic_world,Arabic world
158,780.0,14.19087360562476,re_arabic_world,Arabic world
159,790.0,14.213790810065236,re_arabic_world,Arabic world
160,800.0,14.236588329141775,re_arabic_world,Arabic world
161,810.0,14.259106184358949,re_arabic_world,Arabic world
162,820.0,14.28144925093754,re_arabic_world,Arabic world
163,830.0,14.304017074338724,re_arabic_world,Arabic world
164,840.0,14.327561947198221,re_arabic_world,Arabic world
165,850.0,14.35326304652901,re_arabic_world,Arabic world
166,860.0,14.382773670159624,re_arabic_world,Arabic world
167,870.0,14.4181121688566,re_arabic_world,Arabic world
168,880.0,14.461071445599835,re_arabic_world,Arabic world
169,890.0,14.511680600167393,re_arabic_world,Arabic world
170,900.0,14.565663268358755,re_arabic_world,Arabic world
171,910.0,14.612960050430924,re_arabic_world,Arabic world
172,920.0,14.641352958329964,re_arabic_world,Arabic world
173,930.0,14.644454095948234,re_arabic_world,Arabic world
174,940.0,14.625288816358262,re_arabic_world,Arabic world
175,950.0,14.59181009129531,re_arabic_world,Arabic world
176,960.0,14.55110285781918,re_arabic_world,Arabic world
177,970.0,14.507240538194726,re_arabic_world,Arabic world
178,980.0,14.461866032609498,re_arabic_world,Arabic world
179,990.0,14.415416447942883,re_arabic_world,Arabic world
180,1000.0,14.367986757062813,re_arabic_world,Arabic world
181,1010.0,14.319634532782379,re_arabic_world,Arabic world
182,1020.0,14.27041719818728,re_arabic_world,Arabic world
183,1030.0,14.220391135563734,re_arabic_world,Arabic world
184,1040.0,14.169611089343418,re_arabic_world,Arabic world
185,1050.0,14.118130028502588,re_arabic_world,Arabic world
186,1060.0,14.066000542237042,re_arabic_world,Arabic world
187,1070.0,14.01327692639146,re_arabic_world,Arabic world
188,1080.0,13.960016393952738,re_arabic_world,Arabic world
189,1090.0,13.906278423178271,re_arabic_world,Arabic world
190,1100.0,13.852121492773206,re_arabic_world,Arabic world
191,1110.0,13.797596792180558,re_arabic_world,Arabic world
192,1120.0,13.742739633376694,re_arabic_world,Arabic world
193,1130.0,13.68756134570217,re_arabic_world,Arabic world
194,1140.0,13.632045511705293,re_arabic_world,Arabic world
195,1150.0,13.576151299219491,re_arabic_world,Arabic world
196,1160.0,13.519824592427735,re_arabic_world,Arabic world
197,1170.0,13.463016932072863,re_arabic_world,Arabic world
198,1180.0,13.40570655615022,re_arabic_world,Arabic world
199,1190.0,13.347904425982243,re_arabic_world,Arabic world
200,1200.0,13.289645758440635,re_arabic_world,Arabic world
201,1210.0,13.230979139519981,re_arabic_world,Arabic world
202,1220.0,13.17195961102428,re_arabic_world,Arabic world
203,1230.0,13.11264511913381,re_arabic_world,Arabic world
204,1240.0,13.053094595561225,re_arabic_world,Arabic world
205,1250.0,12.993367411054223,re_arabic_world,Arabic world
206,1260.0,12.933524680845276,re_arabic_world,Arabic world
207,1270.0,12.873632379293271,re_arabic_world,Arabic world
208,1280.0,12.81398834791146,re_arabic_world,Arabic world
209,1290.0,12.756127836647599,re_arabic_world,Arabic world
210,1300.0,12.703073712732095,re_arabic_world,Arabic world
211,1310.0,12.658052687700366,re_arabic_world,Arabic world
212,1320.0,12.623571184238928,re_arabic_world,Arabic world
213,1330.0,12.600792392757816,re_arabic_world,Arabic world
214,1340.0,12.589322126717683,re_arabic_world,Arabic world
215,1350.0,12.587521946277148,re_arabic_world,Arabic world
216,1360.0,12.593143336650607,re_arabic_world,Arabic world
217,1370.0,12.603948405446497,re_arabic_world,Arabic world
218,1380.0,12.618271299202684,re_arabic_world,Arabic world
219,1390.0,12.636046452549508,re_arabic_world,Arabic world
220,1400.0,12.65872734355195,re_arabic_world,Arabic world
221,1410.0,12.68593908110624,re_arabic_world,Arabic world
222,1420.0,12.715882144704551,re_arabic_world,Arabic world
223,1430.0,12.746518959378806,re_arabic_world,Arabic world
224,1440.0,12.776303970712853,re_arabic_world,Arabic world
225,1450.0,12.804405472473755,re_arabic_world,Arabic world
226,1460.0,12.830601429441547,re_arabic_world,Arabic world
227,1470.0,12.855064922949344,re_arabic_world,Arabic world
228,1480.0,12.878168739757465,re_arabic_world,Arabic world
229,1490.0,12.900351623319803,re_arabic_world,Arabic world
230,1500.0,12.92204255573626,re_arabic_world,Arabic world
231,1510.0,12.943625739262398,re_arabic_world,Arabic world
232,1520.0,12.965488984773357,re_arabic_world,Arabic world
233,1530.0,12.988279451597085,re_arabic_world,Arabic world
234,1540.0,13.012973118751729,re_arabic_world,Arabic world
235,1550.0,13.039957370612662,re_arabic_world,Arabic world
236,1560.0,13.068495192923688,re_arabic_world,Arabic world
237,1570.0,13.097734548079059,re_arabic_world,Arabic world
238,1580.0,13.1281083917159,re_arabic_world,Arabic world
239,1590.0,13.161311517260392,re_arabic_world,Arabic world
240,1600.0,13.198494527649386,re_arabic_world,Arabic world
241,1610.0,13.239124186453092,re_arabic_world,Arabic world
242,1620.0,13.281810488952905,re_arabic_world,Arabic world
243,1630.0,13.325418523913273,re_arabic_world,Arabic world
244,1640.0,13.369365928102559,re_arabic_world,Arabic world
245,1650.0,13.413432853829153,re_arabic_world,Arabic world
246,1660.0,13.457537431191712,re_arabic_world,Arabic world
247,1670.0,13.50165855665493,re_arabic_world,Arabic world
248,1680.0,13.545793285119744,re_arabic_world,Arabic world
249,1690.0,13.590501972247013,re_arabic_world,Arabic world
250,1700.0,13.635217178467341,re_arabic_world,Arabic world
251,1710.0,13.67995878075731,re_arabic_world,Arabic world
252,1720.0,13.724739087003536,re_arabic_world,Arabic world
253,1730.0,13.769566309280062,re_arabic_world,Arabic world
254,1740.0,13.814446409701734,re_arabic_world,Arabic world
255,1750.0,13.859384078113955,re_arabic_world,Arabic world
256,1760.0,13.90438324405963,re_arabic_world,Arabic world
257,1770.0,13.949447340399384,re_arabic_world,Arabic world
258,1780.0,13.994579437381303,re_arabic_world,Arabic world
259,1790.0,14.039786167394961,re_arabic_world,Arabic world
260,1800.0,14.08508844359297,re_arabic_world,Arabic world
261,1810.0,14.130504039299996,re_arabic_world,Arabic world
262,1820.0,14.17603120169307,re_arabic_world,Arabic world
263,1830.0,14.221663775440522,re_arabic_world,Arabic world
264,1840.0,14.267395953342662,re_arabic_world,Arabic world
265,1850.0,14.313222286862555,re_arabic_world,Arabic world
266,1860.0,14.35913768121033,re_arabic_world,Arabic world
267,1870.0,14.405137381443113,re_arabic_world,Arabic world
268,1880.0,14.45121695373858,re_arabic_world,Arabic world
269,1890.0,14.497372264485495,re_arabic_world,Arabic world
270,1900.0,14.54359945882186,re_arabic_world,Arabic world
271,1910.0,14.58989493960678,re_arabic_world,Arabic world
272,1920.0,14.63625534737909,re_arabic_world,Arabic world
273,1930.0,14.682677541596796,re_arabic_world,Arabic world
274,1940.0,14.729158583270022,re_arabic_world,Arabic world
275,1950.0,14.775695719008336,re_arabic_world,Arabic world
276,-800.0,1.564114099740846e-16,re_austria,Austria
277,-790.0,0.004999999999999965,re_austria,Austria
278,-780.0,0.010000000000000099,re_austria,Austria
279,-770.0,0.014999999999999913,re_austria,Austria
280,-760.0,0.020000000000000104,re_austria,Austria
281,-750.0,0.02499999999999997,re_austria,Austria
282,-740.0,0.03000000000000003,re_austria,Austria
283,-730.0,0.034999999999999934,re_austria,Austria
284,-720.0,0.04,re_austria,Austria
285,-710.0,0.045,re_austria,Austria
286,-700.0,0.050000000000000024,re_austria,Austria
287,-690.0,0.054999999999999986,re_austria,Austria
288,-680.0,0.059999999999999984,re_austria,Austria
289,-670.0,0.065,re_austria,Austria
290,-660.0,0.07,re_austria,Austria
291,-650.0,0.07500000000000002,re_austria,Austria
292,-640.0,0.08000000000000003,re_austria,Austria
293,-630.0,0.08500000000000005,re_austria,Austria
294,-620.0,0.09000000000000007,re_austria,Austria
295,-610.0,0.095,re_austria,Austria
296,-600.0,0.10000000000000002,re_austria,Austria
297,-590.0,0.10499999999999994,re_austria,Austria
298,-580.0,0.11000000000000022,re_austria,Austria
299,-570.0,0.11499999999999995,re_austria,Austria
300,-560.0,0.11999999999999988,re_austria,Austria
301,-550.0,0.12500000000000014,re_austria,Austria
302,-540.0,0.13000000000000006,re_austria,Austria
303,-530.0,0.1350000000000001,re_austria,Austria
304,-520.0,0.13999999999999996,re_austria,Austria
305,-510.0,0.145,re_austria,Austria
306,-500.0,0.15000000000000008,re_austria,Austria
307,-490.0,0.15500000000000005,re_austria,Austria
308,-480.0,0.15999999999999986,re_austria,Austria
309,-470.0,0.1649999999999999,re_austria,Austria
310,-460.0,0.16999999999999996,re_austria,Austria
311,-450.0,0.17500018416819657,re_austria,Austria
312,-440.0,0.1800016947142405,re_austria,Austria
313,-430.0,0.18500724735035604,re_austria,Austria
314,-420.0,0.19002145098199366,re_austria,Austria
315,-410.0,0.19505089539056938,re_austria,Austria
316,-400.0,0.2001040547424291,re_austria,Austria
317,-390.0,0.20519104455579062,re_austria,Austria
318,-380.0,0.21032326618751382,re_austria,Austria
319,-370.0,0.21551297414420476,re_austria,Austria
320,-360.0,0.2207728044428996,re_austria,Austria
321,-350.0,0.22611530372466718,re_austria,Austria
322,-340.0,0.23155249671684888,re_austria,Austria
323,-330.0,0.23709552326506292,re_austria,Austria
324,-320.0,0.2427543662707773,re_austria,Austria
325,-310.0,0.24853768021736086,re_austria,Austria
326,-300.0,0.2544527185857306,re_austria,Austria
327,-290.0,0.26050534905171,re_austria,Austria
328,-280.0,0.26670013901875467,re_austria,Austria
329,-270.0,0.2730404911664158,re_austria,Austria
330,-260.0,0.2795288090222395,re_austria,Austria
331,-250.0,0.28616657352388114,re_austria,Austria
332,-240.0,0.2929540369969185,re_austria,Austria
333,-230.0,0.2998898784136671,re_austria,Austria
334,-220.0,0.3069709599838981,re_austria,Austria
335,-210.0,0.3141922157649862,re_austria,Austria
336,-200.0,0.321546689453378,re_austria,Austria
337,-190.0,0.329025724205839,re_austria,Austria
338,-180.0,0.33661925581213165,re_austria,Austria
339,-170.0,0.34431607161099187,re_austria,Austria
340,-160.0,0.3521041068510972,re_austria,Austria
341,-150.0,0.35997077099497815,re_austria,Austria
342,-140.0,0.3679032603752289,re_austria,Austria
343,-130.0,0.3758888200019113,re_austria,Austria
344,-120.0,0.3839149281602403,re_austria,Austria
345,-110.0,0.39196939087306665,re_austria,Austria
346,-100.0,0.400040347347491,re_austria,Austria
347,-90.0,0.4081162004071501,re_austria,Austria
348,-80.0,0.4161854962251568,re_austria,Austria
349,-70.0,0.4242367843686333,re_austria,Austria
350,-60.0,0.43225849148846873,re_austria,Austria
351,-50.0,0.4402382433113528,re_austria,Austria
352,-40.0,0.44816042359139435,re_austria,Austria
353,-30.0,0.45600444733161444,re_austria,Austria
354,-20.0,0.46374416631700255,re_austria,Austria
355,-10.0,0.4713481418929933,re_austria,Austria
356,0.0,0.4787805802317505,re_austria,Austria
357,10.0,0.4860027746839002,re_austria,Austria
358,20.0,0.49297494150160237,re_austria,Austria
359,30.0,0.4996583726517627,re_austria,Austria
360,40.0,0.5060175463087406,re_austria,Austria
361,50.0,0.5120218863559894,re_austria,Austria
362,60.0,0.5176469313021083,re_austria,Austria
363,70.0,0.5228747720027253,re_austria,Austria
364,80.0,0.5276937766476467,re_austria,Austria
365,90.0,0.5320978592494768,re_austria,Austria
366,100.0,0.5360856675473861,re_austria,Austria
367,110.0,0.5396596316451023,re_austria,Austria
368,120.0,0.5428249950889854,re_austria,Austria
369,130.0,0.5455889752394858,re_austria,Austria
370,140.0,0.5479601295009074,re_austria,Austria
371,150.0,0.5499479377358277,re_austria,Austria
372,160.0,0.5515625620183893,re_austria,Austria
373,170.0,0.552814716881797,re_austria,Austria
374,180.0,0.5537155743075881,re_austria,Austria
375,190.0,0.5542766329195808,re_austria,Austria
376,200.0,0.5545094948372559,re_austria,Austria
377,210.0,0.5544255122062434,re_austria,Austria
378,220.0,0.5540352865756948,re_austria,Austria
379,230.0,0.5533480371558611,re_austria,Austria
380,240.0,0.5523709044557961,re_austria,Austria
381,250.0,0.5511083103035035,re_austria,Austria
382,260.0,0.5495615748825577,re_austria,Austria
383,270.0,0.5477291070367041,re_austria,Austria
384,280.0,0.5456076257042479,re_austria,Austria
385,290.0,0.5431943910109895,re_austria,Austria
386,300.0,0.5404884362457268,re_austria,Austria
387,310.0,0.5374914833260985,re_austria,Austria
388,320.0,0.5342088867396514,re_austria,Austria
389,330.0,0.530650476228439,re_austria,Austria
390,340.0,0.5268311339534266,re_austria,Austria
391,350.0,0.5227711471939246,re_austria,Austria
392,360.0,0.5184968726743898,re_austria,Austria
393,370.0,0.5140411232170752,re_austria,Austria
394,380.0,0.5094429058274601,re_austria,Austria
395,390.0,0.5047465008050025,re_austria,Austria
396,400.0,0.5000000056627203,re_austria,Austria
397,410.0,0.49525351710408,re_austria,Austria
398,420.0,0.49055713314815796,re_austria,Austria
399,430.0,0.4859589548012637,re_austria,Austria
400,440.0,0.48150326681638644,re_austria,Austria
401,450.0,0.4772290800158397,re_austria,Austria
402,460.0,0.4731692089376964,re_austria,Austria
403,470.0,0.46935000909830443,re_austria,Austria
404,480.0,0.4657917638691523,re_austria,Austria
405,490.0,0.4625093502660975,re_austria,Austria
406,500.0,0.45951259409131534,re_austria,Austria
407,510.0,0.45680684995250176,re_austria,Austria
408,520.0,0.45439384616639156,re_austria,Austria
409,530.0,0.4522726288855769,re_austria,Austria
410,540.0,0.45044047427131473,re_austria,Austria
411,550.0,0.44889411147330904,re_austria,Austria
412,560.0,0.44763193843627097,re_austria,Austria
413,570.0,0.4466552322666468,re_austria,Austria
414,580.0,0.4459683357009764,re_austria,Austria
415,590.0,0.44557827813957573,re_austria,Austria
416,600.0,0.44549414754848,re_austria,Austria
417,610.0,0.44572641281148556,re_austria,Austria
418,620.0,0.44628631498732785,re_austria,Austria
419,630.0,0.447185389851081,re_austria,Austria
420,640.0,0.44843513205932456,re_austria,Austria
421,650.0,0.4500467770319264,re_austria,Austria
422,660.0,0.45203115323977533,re_austria,Austria
423,670.0,0.4543985351022064,re_austria,Austria
424,680.0,0.45715840848574063,re_austria,Austria
425,690.0,0.46031905765176134,re_austria,Austria
426,700.0,0.46388691226647344,re_austria,Austria
427,710.0,0.46786566894320847,re_austria,Austria
428,720.0,0.4722552997991058,re_austria,Austria
429,730.0,0.4770511144152774,re_austria,Austria
430,740.0,0.482243029824138,re_austria,Austria
431,750.0,0.4878155985728409,re_austria,Austria
432,760.0,0.4937495326138052,re_austria,Austria
433,770.0,0.5000227892324189,re_austria,Austria
434,780.0,0.506611638874586,re_austria,Austria
435,790.0,0.5134922346461128,re_austria,Austria
436,800.0,0.5206426959998591,re_austria,Austria
437,810.0,0.5280454105424042,re_austria,Austria
438,820.0,0.5356890925807292,re_austria,Austria
439,830.0,0.5435700680565672,re_austria,Austria
440,840.0,0.5516925869568935,re_austria,Austria
441,850.0,0.5600700344389792,re_austria,Austria
442,860.0,0.5687330232915369,re_austria,Austria
443,870.0,0.5777401806795072,re_austria,Austria
444,880.0,0.5871887412564901,re_austria,Austria
445,890.0,0.5972219992034925,re_austria,Austria
446,900.0,0.6080281124807787,re_austria,Austria
447,910.0,0.6198209009711758,re_austria,Austria
448,920.0,0.632798633954764,re_austria,Austria
449,930.0,0.6470899636575539,re_austria,Austria
450,940.0,0.6627105741681988,re_austria,Austria
451,950.0,0.6795410969474368,re_austria,Austria
452,960.0,0.6973198662529199,re_austria,Austria
453,970.0,0.7157221071534046,re_austria,Austria
454,980.0,0.7344802736839723,re_austria,Austria
455,990.0,0.7534292887501972,re_austria,Austria
456,1000.0,0.7724934311858297,re_austria,Austria
457,1010.0,0.7916558566638926,re_austria,Austria
458,1020.0,0.8109318715095084,re_austria,Austria
459,1030.0,0.8303518632707587,re_austria,Austria
460,1040.0,0.8499523264109163,re_austria,Austria
461,1050.0,0.869772114867664,re_austria,Austria
462,1060.0,0.8898515501566429,re_austria,Austria
463,1070.0,0.91023267802306,re_austria,Austria
464,1080.0,0.9309594863086138,re_austria,Austria
465,1090.0,0.9520905981839136,re_austria,Austria
466,1100.0,0.9737228327673255,re_austria,Austria
467,1110.0,0.9959337538683213,re_austria,Austria
468,1120.0,1.0187776895472438,re_austria,Austria
469,1130.0,1.042295709629792,re_austria,Austria
470,1140.0,1.0665224723831066,re_austria,Austria
471,1150.0,1.0914885496684017,re_austria,Austria
472,1160.0,1.117215938939153,re_austria,Austria
473,1170.0,1.143705170085045,re_austria,Austria
474,1180.0,1.170915953424689,re_austria,Austria
475,1190.0,1.1987496032647258,re_austria,Austria
476,1200.0,1.227046562358502,re_austria,Austria
477,1210.0,1.2556085534645434,re_austria,Austria
478,1220.0,1.2842391005285676,re_austria,Austria
479,1230.0,1.312751962428403,re_austria,Austria
480,1240.0,1.340845049159976,re_austria,Austria
481,1250.0,1.3680222757098446,re_austria,Austria
482,1260.0,1.3938973564474055,re_austria,Austria
483,1270.0,1.418702742895959,re_austria,Austria
484,1280.0,1.443278816725071,re_austria,Austria
485,1290.0,1.4683949643434169,re_austria,Austria
486,1300.0,1.494305470543308,re_austria,Austria
487,1310.0,1.5208915447825886,re_austria,Austria
488,1320.0,1.5479366982655105,re_austria,Austria
489,1330.0,1.575255249476726,re_austria,Austria
490,1340.0,1.6027133532247413,re_austria,Austria
491,1350.0,1.630222836097122,re_austria,Austria
492,1360.0,1.657743539311876,re_austria,Austria
493,1370.0,1.685237726028076,re_austria,Austria
494,1380.0,1.7125957222966481,re_austria,Austria
495,1390.0,1.7396439821137584,re_austria,Austria
496,1400.0,1.7661703140094782,re_austria,Austria
497,1410.0,1.7919818475654774,re_austria,Austria
498,1420.0,1.8170494865448779,re_austria,Austria
499,1430.0,1.8417325716186703,re_austria,Austria
500,1440.0,1.8668386507699297,re_austria,Austria
501,1450.0,1.8931707428779427,re_austria,Austria
502,1460.0,1.920902846935765,re_austria,Austria
503,1470.0,1.9495967855642111,re_austria,Austria
504,1480.0,1.9787286344146122,re_austria,Austria
505,1490.0,2.0080419195228876,re_austria,Austria
506,1500.0,2.037510280315351,re_austria,Austria
507,1510.0,2.067177212520988,re_austria,Austria
508,1520.0,2.097124278069217,re_austria,Austria
509,1530.0,2.1274712674701255,re_austria,Austria
510,1540.0,2.15837271128127,re_austria,Austria
511,1550.0,2.1900082267003604,re_austria,Austria
512,1560.0,2.2225563951497915,re_austria,Austria
513,1570.0,2.256134364410692,re_austria,Austria
514,1580.0,2.2906905441899474,re_austria,Austria
515,1590.0,2.325884430930129,re_austria,Austria
516,1600.0,2.361081475167461,re_austria,Austria
517,1610.0,2.395615109482673,re_austria,Austria
518,1620.0,2.429265125076498,re_austria,Austria
519,1630.0,2.462427486629713,re_austria,Austria
520,1640.0,2.4952107547828004,re_austria,Austria
521,1650.0,2.527564936880299,re_austria,Austria
522,1660.0,2.55943464825673,re_austria,Austria
523,1670.0,2.5907549580937728,re_austria,Austria
524,1680.0,2.621444986327757,re_austria,Austria
